,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
6653,G LA DALLE,,94380,Bonneuil-sur-Marne,22-010195-1,2022-02-10T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.773398,2.48909
6676,SOCIETE AUX SPECIALITES REUNIES,28 RUE DU KEFIR SENIA SUD,94310,Orly,21-032845-1,2021-04-27T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,94054032.0,,48.751709,2.391189
6687,SOC JAUNO ET CIE,5 RUE DE L AUBRAC MIN,94150,Rungis,22-011998-1,2022-01-25T01:00:00+01:00,Transformation de produits carnés,Très satisfaisant,94065032.0,,48.757278,2.361688
6796,EHPAD HARMONIE,2 PLACE CHARLES LOUIS,94470,Boissy-Saint-Léger,21-025683-1,2021-03-26T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.749927,2.503773
6807,SOCIETE AUX SPECIALITES REUNIES,28 RUE DU KEFIR SENIA SUD,94310,Orly,21-032842-1,2021-04-27T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,94054032.0,,48.751709,2.391189
6824,H CENTER,5 RUE CONDORCET,94430,Chennevières-sur-Marne,21-086543-1,2021-10-21T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,,,48.798297,2.5426
6828,LE RUBIS,8 AV DU MARECHAL FOCH,94000,Créteil,21-066085-1,2021-08-17T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.772252,2.440302
6835,SARL CHEZ TAOUES,2 RUE DE CONDORCET,94230,Cachan,22-009630-1,2022-02-09T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.795737,2.325141
6852,CRECHE COLLECTIVE DEPARTEMENTALE,9 MAIL AIME CESAIRE,94260,Fresnes,21-068115-1,2021-08-26T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.762276,2.328746
6863,SMASHEE'S,,94380,Bonneuil-sur-Marne,22-010690-1,2022-02-10T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.773398,2.48909
6886,GILLES ET COMPAGNIE,40 ALL DE SAINT JEAN DE LUZ,94150,Rungis,21-061973-1,2021-08-21T02:00:00+02:00,Entreposage de produits de la pêche,Très satisfaisant,94065414.0,,48.756883,2.351685
6903,LA MAISON BALTARD,4 AV DE JOINVILLE,94130,Nogent-sur-Marne,21-074529-1,2021-09-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.834361,2.472544
6929,LA CHURRASQUEIRA DES 4 CHEMINS,45 AVENUE DU MIDI,94100,Saint-Maur-des-Fossés,22-005056-1,2022-01-20T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.798226,2.502737
6946,MR2G RESTAURATION,177 B RUE VAILLANT COUTURIER,94140,Alfortville,22-009883-1,2022-02-10T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.804262,2.419889
6978,LYCEE POLYVALENT LOUISE MICHEL,7 RUE PIERRE ET MARIE DERRIEN,94500,Champigny-sur-Marne,22-009695-1,2022-02-03T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.816898,2.4956
7016,ZAGORA,37 PLACE BOBILLOT,94220,Charenton-le-Pont,21-038894-1,2021-05-19T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.820333,2.404106
7046,CHICKEN SPOT,109 RUE CHERET,94000,Créteil,21-063208-1,2021-08-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.805378,2.456745
7072,LE BONHEUR DE PEKIN,4 rue du Président Kennedy,94880,Noiseau,22-001849-1,2022-01-11T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.776821,2.547924
7076,OSTERIA 163,163 GR CHARLES DE GAULLE,94130,Nogent-sur-Marne,21-076156-1,2021-09-23T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.838278,2.48918
7189,MAIRIE COMMUNE DE CHOISY LE ROI,130 QUAI DE CHOISY,94600,Choisy-le-Roi,22-014223-1,2022-02-24T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.753692,2.421715
7260,CRECHES COLLECTIVE DEPARTEMENTALE,11 RUE GALLIENI,94170,Le Perreux-sur-Marne,21-086084-1,2021-10-19T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.852542,2.502971
7402,HOA NAM,"5 BIS, RUE JEAN JACQUES ROUSSEAU",94200,Ivry-sur-Seine,21-057489-1,2021-06-14T02:00:00+02:00,"VH, VSM, préparation viandes volailles lagomorphes",Satisfaisant,94041006.0,,48.82071,2.391146
7411,HOA NAM,"5 BIS, RUE JEAN JACQUES ROUSSEAU",94200,Ivry-sur-Seine,21-057269-1,2021-06-14T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,94041006.0,,48.82071,2.391146
7414,HOA NAM,"5 BIS, RUE JEAN JACQUES ROUSSEAU",94200,Ivry-sur-Seine,21-057484-1,2021-06-14T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,94041006.0,,48.82071,2.391146
7425,BOUCHERIE MORISE,66 AVENUE GAMBETTA,94700,Maisons-Alfort,21-034326-1,2021-04-29T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.809925,2.443134
7438,CHICKEN SPOT,151 RUE DE CHEVILLY,94800,Villejuif,21-050115-1,2021-06-24T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.779318,2.355081
7518,ELIOR ENTREPRISES,5 RUE DES ROCHERS,94000,Créteil,22-009527-1,2022-02-09T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.765642,2.468606
7539,HOA NAM,"5 BIS, RUE JEAN JACQUES ROUSSEAU",94200,Ivry-sur-Seine,21-057492-1,2021-06-14T02:00:00+02:00,Transformation de produits de la pêche,Satisfaisant,94041006.0,,48.82071,2.391146
7540,ORIENTAL KITCHEN,139 AV MAL DE LATTRE DE TASSIGNY,94600,Choisy-le-Roi,21-024674-1,2021-03-23T01:00:00+01:00,Transformation de produits carnés,Très satisfaisant,94022001.0,,48.752282,2.405788
7615,SOCOPRA - SOLOG - FRESHNCO,NUM 130 132,94400,Vitry-sur-Seine,22-002556-1,2022-01-17T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,94081043.0,,,
7662,BOUCHERIE DU PLATEAU,103 AVENUE DU COLONEL FABIEN,94400,Vitry-sur-Seine,21-076272-1,2021-09-22T02:00:00+02:00,Commerce alimentaire,Très satisfaisant,,,48.786222,2.377119
7692,OSAKA,1 RUE CLAUDE VASCONI,94000,Créteil,21-093337-1,2021-11-18T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.767169,2.466974
7699,VIANOV,2 RUE DE L AUBRAC,94150,Rungis,21-106727-1,2021-12-15T01:00:00+01:00,Entreposage de viande de boucherie,Satisfaisant,94065060.0,,48.757048,2.362957
7700,LE KANOUN,LE KANOUN,94220,Charenton-le-Pont,22-011964-1,2022-02-15T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.823948,2.407129
7702,VIANOV,2 RUE DE L AUBRAC,94150,Rungis,21-106728-1,2021-12-15T01:00:00+01:00,Vente en gros de viande de boucherie,Satisfaisant,94065060.0,,48.757048,2.362957
7754,DREAM YOUR PANCAKE,,94100,Saint-Maur-des-Fossés,22-012088-1,2022-02-15T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.799943,2.491801
7779,VIANOV,2 RUE DE L AUBRAC,94150,Rungis,21-103598-1,2021-12-15T01:00:00+01:00,Découpe de viande de boucherie,Satisfaisant,94065060.0,,48.757048,2.362957
7872,PRODAL,51 RUE DES DECHARGEURS,94525,Chevilly-Larue,21-067613-1,2021-12-10T01:00:00+01:00,Découpe de viande de boucherie,Satisfaisant,94065062.0,,48.761111,2.35779
7878,PRODAL,51 RUE DES DECHARGEURS,94525,Chevilly-Larue,21-105962-1,2021-12-10T01:00:00+01:00,Entreposage de viande de boucherie,Très satisfaisant,94065062.0,,48.76111,2.35779
7997,BLACK & WHITE,101 AV DU GENERAL DE GAULLE,94000,Créteil,22-005058-1,2022-01-24T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.782023,2.457115
8043,CRECHE MUNICIPALE CHARLES PERRAULT,66 RUE VICTOR HUGO,94700,Maisons-Alfort,21-037327-1,2021-05-10T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.799675,2.438605
8117,BLUE MARNING,BLUE MARNING,94170,Le Perreux-sur-Marne,21-086096-1,2021-10-21T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.8435,2.504424
8126,ZHAN LANMING,"129, avenue Galliéni",94160,Saint-Mandé,21-037006-1,2021-05-05T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.846152,2.416943
8157,CROUSTY RICE,12 CRS DES JUILLIOTTES,94700,Maisons-Alfort,22-011993-1,2022-02-17T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.803401,2.443455
8231,SARAH FOOD EUROPE,9 RUE EUGENE HENAFF,94400,Vitry-sur-Seine,22-013094-1,2022-02-22T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,A améliorer,,,48.793804,2.414316
8235,HONG FOC,HONG FOC,94000,Créteil,21-073739-1,2021-09-16T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.784196,2.453795
8256,SAS L'AGNEAU DE LAIT,110 RUE JEAN JAURES,94800,Villejuif,22-018630-1,2022-03-15T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.789849,2.366649
8292,CRECHE ROBERT LEBON,29 RUE LAMARTINE,94800,Villejuif,22-012731-1,2022-02-21T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.780784,2.362963
8298,AMSHA EXOTIQUE,131 BOULEVARD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,22-012442-1,2022-02-15T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.808217,2.509142
8343,ECOLE MATERN PUBLIQUE PELLOUTIER,16 FERNAND PELLOUTIER,94800,Villejuif,21-078558-1,2021-09-28T02:00:00+02:00,Restauration collective,A améliorer,,Restauration collective,48.784682,2.353483
8456,MAIGNANT DIDIER,155 AVENUE DE LA REPUBLIQUE,94700,Maisons-Alfort,21-070741-1,2021-09-07T02:00:00+02:00,Commerce alimentaire,Satisfaisant,,,48.8072,2.445549
8462,KORIAN LES LIERRES,19 RUE DU BAC,94170,Le Perreux-sur-Marne,21-086064-1,2021-10-19T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.842416,2.509527
8494,PROTECT MATERN INFANT PMI NELSON MANDELA,38 SEN BENOIT MALON,94800,Villejuif,22-013241-1,2022-02-22T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.785711,2.364148
8652,RESTAURANT ADMINISTRATIF,20 QUAI POLANGIS,94340,Joinville-le-Pont,21-108952-1,2022-02-14T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.825591,2.469156
8656,CASA NOSTRA,79 AV DE CHOISY,94190,Villeneuve-Saint-Georges,22-013403-1,2022-02-22T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.750104,2.433919
8680,ROYAL VOLONTE,77 GRANDE RUE CHARLES DE GAULLE,94130,Nogent-sur-Marne,21-109232-1,2022-03-01T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.836682,2.482578
8698,SENECRUS,1 RUE DES CLAIRES,94539,Rungis,21-068065-1,2021-12-16T01:00:00+01:00,Transformation de produits de la pêche,Très satisfaisant,94065201.0,,,
8809,SUPER KEBAB,23 AV CARNOT,94190,Villeneuve-Saint-Georges,21-095323-1,2021-11-23T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.733111,2.449363
8823,CHICKEN SPOT,CHICKEN SPOT,94200,Ivry-sur-Seine,21-065784-1,2021-08-18T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.812752,2.386427
8853,LYCEE PROFESSIONNEL GABRIEL PERI,41 AVENUE DE BOILEAU,94500,Champigny-sur-Marne,21-087100-1,2021-10-22T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.806394,2.545413
8877,COLLEGE JULES VALLES,41 AVENUE DE LA FOLIE,94600,Choisy-le-Roi,22-000976-1,2022-01-07T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.772031,2.422122
8953,AC2E,28-34 Rue de Travy,94320,Thiais,22-018497-1,2022-03-10T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,,,48.751618,2.386661
8960,ADMINISTRATION GENERALE,"7, RUE MONGENOT",94160,Saint-Mandé,21-067250-1,2021-08-24T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.843358,2.416547
8970,CRECHE MUNICIPALE JEAN EFFEL,114 RUE ANATOLE FRANCE,94600,Choisy-le-Roi,22-014225-1,2022-02-24T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.756553,2.414064
9017,LA MAISON DU GRAND CEDRE,10 AV PAUL VAILLANT COUTURIER,94110,Arcueil,21-080534-1,2021-10-06T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.803574,2.337948
9055,MAX CHICKEN94,44 RUE DE PARIS,94190,Villeneuve-Saint-Georges,21-057426-1,2021-07-19T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.727169,2.446144
9254,ROYAL CHILI RESTAURANT,3 AV CARNOT,94190,Villeneuve-Saint-Georges,21-095319-1,2021-11-23T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.733084,2.447237
9312,LES AMIS INTIMES,7 RUE DE PARIS,94190,Villeneuve-Saint-Georges,21-076163-1,2021-09-23T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.725651,2.445957
9358,COLLEGE LAKANAL,11 RUE LAKANAL,94400,Vitry-sur-Seine,21-101505-1,2021-12-13T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.793714,2.38336
9361,SEVAN,120 RUE DE PARIS,94220,Charenton-le-Pont,21-067187-1,2021-08-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.826199,2.406681
9373,LE FAMILY 26,9 RUE NOCARD,94220,Charenton-le-Pont,21-053816-1,2021-07-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.823815,2.409606
9381,MAIRIE COMMUNE DE VILLENEUVE LE ROI,Place Paul BERT,94290,Villeneuve-le-Roi,22-014212-1,2022-02-23T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.733008,2.441828
9446,DI NAPOLI PIZZA,160 AV DE LA DIVISION LECLERC,94460,Valenton,21-095318-1,2021-11-23T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.740641,2.457348
9487,VS EXOTIQUE,45 RUE DU LIEUTENANT DAGORNO,94440,Villecresnes,21-054479-1,2021-07-06T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.722821,2.533121
9553,O'TACOS,AV DE LA FRANCE LIBRE,94000,Créteil,22-015205-1,2022-03-02T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.779024,2.454933
9575,EURO DISTRI REST,47 avenue de Franche-Comté,94589,Rungis,21-062460-1,2021-07-13T02:00:00+02:00,Transport de denrées alimentaires,Satisfaisant,,,48.75873,2.356184
9590,LYCEE GENERAL ROMAIN ROLLAND,17 RUE LUCIEN NADAIRE,94200,Ivry-sur-Seine,22-008569-1,2022-02-03T01:00:00+01:00,Restauration collective,Très satisfaisant,94041020.0,Restauration collective,48.801435,2.39367
9613,ECOLE ELEMENTAIRE PAUL BERT,ECOL PRIM PAUL BERT B,94290,Villeneuve-le-Roi,22-002481-1,2022-01-13T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.732946,2.44169
9615,LE COQ LUSITANO,2 PL ARISTIDE BRIAND,94520,Mandres-les-Roses,21-058161-1,2021-07-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.702497,2.545232
9665,L'ARTUSI,3 PLACE GARIBALDI,94100,Saint-Maur-des-Fossés,22-012045-1,2022-02-15T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.795946,2.483601
9667,CHEZ YONG (SARL),135 RUE DU MARECHAL LECLERC,94410,Saint-Maurice,21-024691-1,2021-03-23T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.81591,2.459914
9730,CHICKEN DREAM,avenue du 11 novembre 1918,94550,Chevilly-Larue,21-054433-1,2021-07-07T02:00:00+02:00,Restaurant,A corriger de manière urgente,,Restaurant,48.762456,2.356167
9743,PECUNIA FLOTTE COTIERE,10 C ALL DE SAINT MALO,94150,Rungis,21-089094-1,2021-11-10T01:00:00+01:00,Entreposage de produits de la pêche,Très satisfaisant,94065426.0,,48.757497,2.351077
9749,WOODIZ,158 AV DE LA REPUBLIQUE,94120,Fontenay-sous-Bois,21-054947-1,2021-07-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.85229,2.462657
9776,La POSTE,REF INTERNE 247621,94700,Maisons-Alfort,22-015692-1,2022-03-02T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.80861,2.440093
9808,EURO DISTRI REST,47 avenue de Franche-Comté,94589,Rungis,21-056073-1,2021-07-13T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,94065006.0,,48.75873,2.356184
9810,CHICKEN SPOT,3 BD DE LA GARE,94470,Boissy-Saint-Léger,22-004931-1,2022-01-21T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.752921,2.50545
9818,SUSHI D'ALFORTVILLE,19 RUE VERON,94140,Alfortville,21-080958-1,2021-10-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.814699,2.413941
9846,TROPIC ISLAND,13 AV DE NORMANDIE,94150,Rungis,21-010642-1,2021-03-24T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94065594.0,,48.759188,2.359733
9848,ALEF BETH,19 RUE DU COMMANDANT MOUCHOTTE,94160,Saint-Mandé,21-098118-1,2021-11-29T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.837384,2.417313
9911,CRECHE COLLECTIVE DEPARTEMENTAL,,94320,Thiais,21-081847-1,2021-10-06T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.760465,2.386991
9915,ECOLE MATERNE PUBLIQ CHAMP DES ALOUETTES,9 RUE DE L ARCHEVECHE,94220,Charenton-le-Pont,22-011938-1,2022-02-17T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.822994,2.404924
9941,LA JAVA FOOD,6 rue MARC sANGNIERCENTRE COMMERCIAL,94240,L'Haÿ-les-Roses,21-045873-1,2021-06-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.766165,2.323119
9961,PECUNIA FLOTTE COTIERE,10 C ALL DE SAINT MALO,94150,Rungis,21-089095-1,2021-11-10T01:00:00+01:00,Halle à M./1ére vente/Vente en gros produits de la pêche,Très satisfaisant,94065426.0,,48.757497,2.351077
9970,PECUNIA FLOTTE COTIERE,10 C ALL DE SAINT MALO,94150,Rungis,21-089093-1,2021-11-10T01:00:00+01:00,Mareyage et préparation de produits de la pêche,Très satisfaisant,94065426.0,,48.757497,2.351077
10017,COLLEGE JULES FERRY,46 RUE HENRI JANIN,94190,Villeneuve-Saint-Georges,21-077547-1,2021-09-28T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.732087,2.450008
10039,ARMARA,2 RUE DES LANCES,94310,Orly,21-055506-1,2021-07-08T02:00:00+02:00,Mareyage et préparation de produits de la pêche,Très satisfaisant,94054005.0,,48.751049,2.390558
10044,SCI LES JARDINS D ARAGON,116 RUE JEAN JAURES,94800,Villejuif,21-044374-1,2021-06-02T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.78943,2.366703
10054,ORIGINAL BURGER AND POUTINE,14 RUE CHARLES DE GAULLE,94140,Alfortville,21-055016-1,2021-07-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.814453,2.413451
10062,SARL ODWICH,170 RUE GABRIEL PERI,94400,Vitry-sur-Seine,22-009638-1,2022-02-09T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.794318,2.400546
10071,SDV RUNGIS,13 BD DU DELTA - BP70104,94658,Rungis,21-037682-1,2021-05-11T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94065040.0,,,
10126,PLANET SUSHI,13 RUE EUGENE GALBRUN,94130,Nogent-sur-Marne,21-050155-1,2021-06-24T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.838278,2.488068
10150,FOOD FACTORY,290 AVENUE FLOUQUET,94240,L'Haÿ-les-Roses,21-027826-1,2021-04-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.770821,2.322862
10177,SOFRILOG,42-54 RUE CHARLES HELLER,94400,Vitry-sur-Seine,21-085249-1,2021-10-19T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94081021.0,,48.791703,2.410964
10191,ARMARA,2 RUE DES LANCES,94310,Orly,21-027561-1,2021-04-07T02:00:00+02:00,Entreposage de produits de la pêche,Très satisfaisant,94054005.0,,48.751049,2.390558
10194,ARMARA,2 RUE DES LANCES,94310,Orly,21-027563-1,2021-04-07T02:00:00+02:00,Transport de denrées alimentaires,Très satisfaisant,,,48.751049,2.390558
10240,YARA,41 AV DU GENERAL GALLIENI,94340,Joinville-le-Pont,21-099138-1,2021-12-02T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.820148,2.479137
10255,OISHI SUSHI,2 AVENUE HENRI BARBUSSE,94240,L'Haÿ-les-Roses,21-042953-1,2021-06-02T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.775497,2.326412
10268,KIOKO,88 RUE DE SEINE,94400,Vitry-sur-Seine,21-055126-1,2021-07-08T02:00:00+02:00,Entreposage non spécialisé de denrées alimentaires,Satisfaisant,94081002.0,,48.796271,2.408345
10379,CRECHE COLLECTIVE DEPARTEMENTALE,20 QUAI PIERRE BROSSOLETTE,94340,Joinville-le-Pont,22-011201-1,2022-02-14T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.81886,2.468019
10407,BMS FOOD,69 BD PAUL VAILLANT COUTURIER,94200,Ivry-sur-Seine,21-071736-1,2021-09-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.817288,2.399072
10443,LE CHALET AU BORD DE L'EAU,1 T QUAI DE LA MARNE,94340,Joinville-le-Pont,21-099149-1,2021-12-02T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.820556,2.467132
10530,ECOLE PRIMAIRE PUBLIQUE PAUL ELUARD,RUE GASTON MONMOUSSEAU,94460,Valenton,21-077552-1,2021-09-28T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.746952,2.469705
10632,LE PETIT RELAIS,76 RUE DU GENERAL LECLERC,94270,Le Kremlin-Bicêtre,21-072178-1,2021-09-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.810943,2.358065
10891,LYCEE POLYVALENT FREDERIC MISTRAL,7 RUE FREDERIC MISTRAL,94260,Fresnes,21-079615-1,2021-09-30T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.761226,2.328688
10922,L' EPI DE FRESNES,46 BD PASTEUR,94260,Fresnes,21-063071-1,2021-08-05T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.756779,2.31505
11061,OGEC SAINT ANDRE,"12, av Leon Gourdault",94600,Choisy-le-Roi,21-079305-1,2021-10-01T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.763445,2.405816
11145,BRASSERIE DE LA MAIRIE,55 RUE CHARLES FREROT,94250,Gentilly,21-106609-1,2022-01-04T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.815184,2.349624
11148,YAM YAM,35 COURS DES JUILLIOTTES,94700,Maisons-Alfort,22-012020-1,2022-02-17T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.803497,2.443664
11381,JIA XIN,50 BD PASTEUR,94260,Fresnes,21-057165-1,2021-07-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.756689,2.314907
11398,BEST FOOD,70 BD DE CRETEIL,94100,Saint-Maur-des-Fossés,21-025387-1,2021-03-25T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.798118,2.48127
11543,DRAGON KING,11 AV DU COLONEL FABIEN,94380,Bonneuil-sur-Marne,21-032917-1,2021-04-23T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.773457,2.487441
11570,CAFE LE PROGRES,55 boulevard de verdun,94120,Fontenay-sous-Bois,21-097726-1,2021-11-29T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.853526,2.46982
11589,SIDI BOU,16 RUE DU GENERAL LECLERC,94270,Le Kremlin-Bicêtre,21-027047-1,2021-03-31T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.8145,2.359772
11635,IL MONDO DELLA PIZZA,34 BD PASTEUR,94260,Fresnes,21-057164-1,2021-07-15T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.757188,2.315749
11670,EASY STOCK,28 RUE DU TRAVY,94320,Thiais,21-092014-1,2021-11-15T01:00:00+01:00,Entreposage de viande de boucherie,Satisfaisant,94073039.0,,48.751618,2.386661
11693,RESTAURANT ADMINISTRATIF,44 BIS RUE LA FONTAINE,94120,Fontenay-sous-Bois,22-018513-1,2022-03-14T01:00:00+01:00,Restauration collective,Très satisfaisant,94033009.0,Restauration collective,48.858239,2.478048
11729,E.T.L.S,SOGARIS 170 BATMENT M31,94564,Rungis,21-024858-1,2021-03-24T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94065087.0,,48.754655,2.352533
11732,FACTORY & CO LAB,128 B AV JEAN JAURES,94200,Ivry-sur-Seine,21-030010-1,2021-04-15T02:00:00+02:00,"VH, VSM, préparation viandes volailles lagomorphes",Très satisfaisant,94041041.0,,48.80522,2.404684
11753,ECOLE PRIMAIRE PUBLIQUE GROUPE DU CENTRE,15 RUE DES JARDINS,94240,L'Haÿ-les-Roses,21-100926-1,2021-12-09T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.779796,2.337052
11782,E A,11 RUE EUGENE HENAFF,94400,Vitry-sur-Seine,22-014687-1,2022-02-28T01:00:00+01:00,Transformation de produits de la pêche,Très satisfaisant,94081006.0,,48.793747,2.413948
11808,AUX GOURMET DE HONG KONG,AUX GOURMETS DE HONG KONG,94200,Ivry-sur-Seine,21-065790-1,2021-08-18T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.811394,2.383593
11844,GROUPE SCOLAIRE PASTEUR,"2, AVENUE DE LA CROIX DU SUD",94550,Chevilly-Larue,22-017256-1,2022-03-08T01:00:00+01:00,Restauration collective,Très satisfaisant,94021021.0,Restauration collective,48.76976,2.342804
11856,T.T.M.,28 RUE DE PROVENCE,94150,Rungis,21-073236-1,2021-09-02T02:00:00+02:00,Transport de denrées alimentaires,Satisfaisant,,,48.755273,2.359778
