,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
151,PIZZA DES LYS (PIZZA DELICE),2B SQ DES ARTISTES,95520,OSNY,16088363,2021-07-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.061711,2.065777
168,LE PAIN PIEROL (RILOPE SARL),61 AV JEAN JAURES,95330,DOMONT,16168392,2021-09-21T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.033417,2.34031
178,FRANCE RAMA DISTRIBUTION,33 RUE GAY LUSSAC,95500,GONESSE,16023765,2021-06-02T02:00:00+02:00,_,Satisfaisant,,,48.981106,2.458033
208,CARREFOUR (CARREFOUR HYPERMARCHES),ZAC DU PONT DES RAYONS,95290,L' ISLE ADAM,16161735,2021-09-15T02:00:00+02:00,Rayon poissonnerie,Satisfaisant,,Rayon poissonnerie,49.111339,2.228913
222,AUX CROISSANTS D'ARGENT - LE PION,12 RES DE LA GARE,95370,MONTIGNY LES CORMEILLES,16097032,2021-07-22T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.006872,2.196182
279,LE CHALET DU VEXIN,15 RUE DE PARIS,95420,MAGNY EN VEXIN,16317747,2022-01-24T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.15441,1.786961
292,FRANPRIX (SOGIPONTOISE),4 RUE CARNOT,95300,PONTOISE,15950626,2021-03-29T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,49.048047,2.095346
297,VILLA TOKYO (SARLJS VILLA TOKYO),88 av gabriel peri,95870,BEZONS,16150159,2021-09-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.931512,2.211771
298,BOUCHERIE DE LA VALLEE,2 B AV DU GENERAL LECLERC,95230,SOISY SOUS MONTMORENCY,16319620,2022-01-26T01:00:00+01:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.97757,2.306824
352,BEZONS POINT CHAUD (BEZONS POINT CHAUD),7 ALL DES TOURNESOLS,95870,BEZONS,16150104,2021-09-07T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.931041,2.212008
353,LA HUCHE DOREE (SARL BRISSARD),34 AVENUE JEAN JAURES,95330,DOMONT,16218028,2021-10-26T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.030835,2.334468
364,AUX BAGUETTES CHINE ET JAPON (AUX BAGUETTES D'ASIE),42 RUE CARNOT,95230,SOISY SOUS MONTMORENCY,16273646,2021-12-09T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.987751,2.296996
367,APPLE BIO,16 RUE DE L EGLISE,95120,ERMONT,16053148,2021-06-22T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.990111,2.259514
390,LE PAIN D'OR,4 RUE FRANCOIS MITTERRAND,95570,BOUFFEMONT,16057554,2021-06-25T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.04324,2.302632
391,NOVOVIANDE (PONT AUX DAMES),AV THEODORE MONOD,95150,TAVERNY,16232444,2021-11-15T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,49.028828,2.207668
416,BAILLY SA,32 RUE JACQUES ROBERT,95500,LE THILLAY,16225011,2021-07-07T02:00:00+02:00,_,Satisfaisant,,,48.997673,2.476476
420,SAKURA TAVERNY,171 RUE DE PARIS,95150,TAVERNY,16283263,2021-12-15T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,49.025639,2.226669
450,LES DELICES DE LA GARE (LES DELICES DE LA GARE),2 PLACE DU GENERAL DE GAULLE,95300,PONTOISE,16014594,2021-05-26T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.047815,2.095452
463,PICARD (PICARD SURGELES),126 BD VICTOR BORDIER,95370,MONTIGNY LES CORMEILLES,15946134,2021-03-25T01:00:00+01:00,_,Satisfaisant,,,48.995845,2.191679
473,CORA (CORA),1 AV DU PDT GEORGES POMPIDOU,95120,ERMONT,16213641,2021-10-25T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.988167,2.248595
476,EXO ISLAND (CITY),58 RUE LUCIEN MATHERON,95190,GOUSSAINVILLE,16212156,2021-10-22T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,49.022191,2.458851
485,CAFE DE L'ARRIVEE (PERE ET 3 FILS),3 AV FERNAND FOURCADE,95560,MONTSOULT,16326041,2022-02-02T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.066261,2.321522
502,LE MUST (LE MUST),2 PL DES TROIS GARES,95800,CERGY,16144661,2021-09-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.04897,2.010906
506,THIRIET - NATURALIA (GMS),6 RUE DES ERABLES,95610,ERAGNY,16129190,2021-08-17T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,49.026283,2.102274
510,l'aube (blé d'or),32 AV GABRIEL PERI,95870,BEZONS,16010283,2021-05-21T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.929379,2.214129
516,LE CROISSANT DE MONTMORENCY,198 AV LA DIVISION LECLERC,95160,MONTMORENCY,16192915,2021-10-08T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.975634,2.308035
523,MAXI MARKET (MAXI MARKET),73 RUE DU PRE BROCHET,95110,SANNOIS,15966908,2021-04-13T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.965003,2.268314
529,MG (MEGA),50 AV DE PARIS,95600,EAUBONNE,16359446,2022-03-03T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.991495,2.28666
554,IDF VILLIERS LE BEL,AV DES ERABLES,95400,VILLIERS LE BEL,16191261,2021-10-07T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,49.001354,2.39097
602,ZAN,13 AVENUE PIERRE SEMARD,95400,ARNOUVILLE,16215027,2021-10-25T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.995072,2.415574
639,HANKOOK,6 B CHE DE LA COUTURE,95500,BONNEUIL EN FRANCE,16157873,2021-08-23T02:00:00+02:00,_,A améliorer,,,48.971689,2.431056
672,JEFF-DE-BRUGES (LES DELICES DE VANINE),CENTRE COMMERCIAL MODO - RN 1,95570,MOISSELLES,16258503,2021-11-25T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.043048,2.3391
689,LINGAM CAFE (MAT & MALO),9 PL ROGER SALENGRO,95140,GARGES LES GONESSE,16241223,2021-11-16T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.974022,2.389881
694,GOUSSAINECO,RUE LEONARD DE VINCI,95190,GOUSSAINVILLE,16290089,2021-12-17T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,49.021124,2.467196
697,RESTAURANT INDO ET LANKA (NAN FOOD),204 RUE DES CHENES BRUNS,95000,CERGY,16268281,2021-12-07T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.04238,2.070347
719,(MSB) (MSR),3 AV DE LA GARE,95380,LOUVRES,16222969,2021-11-03T01:00:00+01:00,_,Satisfaisant,,,49.04961,2.500613
729,LE PANIER A PAIN (HHSD),20 GRANDE RUE,95820,BRUYERES SUR OISE,16313529,2022-01-19T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.156519,2.327859
738,BIO TERRE,81 CHAUSSEE JULES CESAR,95130,FRANCONVILLE,16295740,2021-12-22T01:00:00+01:00,Alimentation générale,A améliorer,,Alimentation générale,48.996611,2.236308
748,NACHITOS (PETITE FLECHE),12 MAIL DES CERCLADES,95000,CERGY,16227131,2021-11-04T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.036785,2.080424
752,FAYAD GEORGES,32 RUE DE BALMONT,95100,ARGENTEUIL,16185225,2021-10-01T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.95271,2.274854
762,LA TRADITION,19 AVENUE BENONI CROSNIER,95220,HERBLAY SUR SEINE,16319046,2022-01-25T01:00:00+01:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.992202,2.161987
807,LES PLANCHES DE PONTOISE,17 RUE LEMERCIER,95300,PONTOISE,16280187,2021-12-14T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.050776,2.099018
810,O BONHEUR DE NOS GENS,76 RUE DE NOGENT,95290,L' ISLE ADAM,16250580,2021-11-24T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.112943,2.228444
819,ROISSY CRAFT HOUSE,6 CHE DE LA DIME,95700,ROISSY EN FRANCE,16191378,2021-10-07T02:00:00+02:00,_,A améliorer,,,48.998544,2.513677
838,TVM ALIMENTATION,17 AV DU HUIT MAI 1945,95200,SARCELLES,16314390,2022-01-20T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.977318,2.372732
852,CARREFOUR CITY (KOUBICHE),37 RUE DE STALINGRAD,95120,ERMONT,16293610,2021-12-21T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.986992,2.257327
855,KHADI MARKET (K10 TEAM),8 RUE GUY MOQUET,95100,ARGENTEUIL,16230567,2021-11-10T01:00:00+01:00,_,Satisfaisant,,,48.950037,2.217984
860,RESTAURANT LA TERRASSE (O.L.J.),14 RUE DE PARIS,95330,DOMONT,16323161,2022-01-31T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,49.025528,2.340407
865,JEREMY ET LA CHOCOLATERIE (JP2L),69 AV MARCEL PERRIN,95540,MERY SUR OISE,16298661,2021-12-28T01:00:00+01:00,Chocolatier,Satisfaisant,,Chocolatier,49.058691,2.18897
886,SAS DMC,8 GRANDE RUE,95290,L' ISLE ADAM,15976145,2021-04-21T02:00:00+02:00,Traiteur,Satisfaisant,,Traiteur,49.112452,2.214523
902,LA FOURMILIERE 95,21 RUE LISTER,95330,DOMONT,16208610,2021-10-19T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,49.03524,2.337245
905,LES BONNES M'ASNIERES (ASOKA),26 RUE PIERRE BROSSOLETTE,95270,ASNIERES SUR OISE,16219062,2021-10-28T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.13236,2.354894
913,CARREFOUR CONTACT (CARREFOUR CONTACT AALJBN GSTION),135 Rue de Conflans,95220,HERBLAY SUR SEINE,16032305,2021-06-08T02:00:00+02:00,_,Satisfaisant,,,48.998915,2.151876
917,LA MADONNA (CHEZ OFMIA),38 RUE CHARLES DE GAULLE,95580,ANDILLY,16207863,2021-10-19T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.004262,2.297962
922,FRESH STORE (GOLDEN DREAM),5 AV DE L EUROPE,95120,ERMONT,16229409,2021-11-09T01:00:00+01:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.991495,2.247632
927,BFC,28 AV DE PARIS,95230,SOISY SOUS MONTMORENCY,16262300,2021-12-02T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.990529,2.290446
931,MAISON MAYA,14 AV DE LA GARE,95250,BEAUCHAMP,16233306,2021-11-15T01:00:00+01:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.008451,2.198552
936,MAISON BERT,48 RUE LUCIEN PERQUEL,95160,MONTMORENCY,16163397,2021-09-16T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.975422,2.315987
944,LA MIE GOURMANDE,75 AV GENERAL LECLERC,95250,BEAUCHAMP,16310988,2021-08-18T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.012918,2.205179
966,L EPICERIE DES JULIE,249 AV ROGER GUICHARD,95610,ERAGNY,15960019,2021-04-07T02:00:00+02:00,_,A améliorer,,,49.021966,2.094007
969,L EPICERIE DES JULIE,249 AV ROGER GUICHARD,95610,ERAGNY,15960015,2021-04-07T02:00:00+02:00,Rayon fruits & légumes,A améliorer,,Rayon fruits & légumes,49.021966,2.094007
984,LOUNA DELICES,10 RUE DE L HOTEL DE VILLE,95300,PONTOISE,16280155,2021-12-14T01:00:00+01:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.05026,2.099087
994,LA MIE CALINE (HVDP),3 RUE ETHEL ET JULIUS ROSENBERG,95870,BEZONS,15970358,2021-04-15T02:00:00+02:00,Boulangerie-Pâtisserie,Très satisfaisant,,Boulangerie-Pâtisserie,48.921785,2.218817
1021,CERF DELICES,148 RUE EDOUARD VAILLANT,95870,BEZONS,15971502,2021-04-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.924568,2.208708
1030,SARCELLES VIANDES,200 AV LA DIVISION LECLERC,95200,SARCELLES,16198770,2021-10-13T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.988755,2.373038
1044,CARREFOUR CONTACT (CARREFOUR CONTACT AALJBN GSTION),135 Rue de Conflans,95220,HERBLAY SUR SEINE,16032300,2021-06-08T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.998915,2.151876
1065,MAISON BOURG,225 RUE DE PARIS,95150,TAVERNY,15973249,2021-04-19T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.026854,2.224035
1100,MAIRIE COMMUNE DE LE PLESSIS BOUCHARD,"11, rue de la Butte aux Merles",95130,Le Plessis-Bouchard,21-075623-1,2021-09-22T02:00:00+02:00,Restauration collective,Satisfaisant,95491101.0,Restauration collective,49.000188,2.232299
1123,POISSONNERIE ILYESS,2 AV DIVISION LECLERC,95170,DEUIL LA BARRE,16192424,2021-10-08T02:00:00+02:00,Poissonnerie,Satisfaisant,,Poissonnerie,48.966426,2.318427
1183,MOULIN DE VEMARS,16 RUE CHARLES DE GAULLE,95470,VEMARS,16215337,2021-10-26T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.069935,2.568662
1195,SUSHI & CHINOIS (R SUSHI ),4 AV FERNAND FOURCADE,95560,MONTSOULT,16326019,2022-02-02T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.066585,2.321529
1982,EA ANAIS IDF JOUY-LE-MOUTIER CUISINE CENTRALE,31 RUE DES VALANCHARDS,95280,Jouy-le-Moutier,22-009628-1,2022-02-08T01:00:00+01:00,Restauration collective,Très satisfaisant,95323001.0,Restauration collective,49.020714,2.022891
2178,AS-SALAM,105 RUE DE BEAUCHAMP,95150,Taverny,21-099295-1,2022-02-23T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,49.024059,2.211513
2496,IME LE CLOS FLEURI,105 RUE DU 18 JUIN,95120,Ermont,21-084505-1,2021-10-12T02:00:00+02:00,Restauration collective,A améliorer,,Restauration collective,48.9922,2.249799
3074,AUX DELICES D ORIENT,3 RUE DU NOUVEAU BEZONS,95870,Bezons,21-059099-1,2021-07-23T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.920434,2.204719
3089,4810 RECEPTIONS,6-8 RUE BERTHE MORISOT,95220,Herblay-sur-Seine,21-071888-1,2021-09-10T02:00:00+02:00,Restauration collective,Satisfaisant,95306001.0,Restauration collective,49.003868,2.192708
3106,SAS NOUVELLE TAIBA,4 RUE D ABLEVAL,95200,Sarcelles,21-079626-1,2021-06-01T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,A améliorer,95585011.0,,48.997533,2.393295
3254,AROMETSAVEURS,10 AVENUE LOUIS BLERIOT,95740,Frépillon,21-062860-1,2021-07-05T02:00:00+02:00,Restauration collective,Très satisfaisant,95256001.0,Restauration collective,49.047457,2.195204
3302,AMINECOV,"17bis, rue Colbert",95460,Ézanville,21-063634-1,2021-08-19T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Satisfaisant,95229002.0,,49.030172,2.368227
3390,AMINECOV,"17bis, rue Colbert",95460,Ézanville,21-063531-1,2021-08-19T02:00:00+02:00,Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage,Satisfaisant,95229002.0,,49.030172,2.368227
3466,CTRE HOSPITALIER SPECIALISE ROGER PREVOT,52 rue de Paris,95570,Moisselles,21-093070-1,2021-10-01T02:00:00+02:00,Restauration collective,A améliorer,95409001.0,Restauration collective,49.050201,2.335687
3539,O'TALOS,1 AVENUE ALBERT SARRAUT,95190,Goussainville,22-003740-1,2022-01-18T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.031928,2.458796
3826,COMPAGNIE PAUL PREDAULT,1 AVENUE MARCEL CERDAN,95195,Goussainville,21-104650-1,2021-12-23T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,95280001.0,,49.025104,2.458293
4208,FONDATION CHANTEPIE MANCIER,9 rue chantepie Mancier,95290,L'Isle-Adam,21-030673-1,2021-04-19T02:00:00+02:00,Restauration collective,A améliorer,,Restauration collective,49.114179,2.223338
4330,SANTE RESTAURATION SERVICES,16 RUE FERDINAND DE LESSEPS,95190,Goussainville,21-093121-1,2021-10-27T02:00:00+02:00,Restauration collective,Satisfaisant,95280980.0,Restauration collective,49.019649,2.459185
4361,SERENEST ENTREPRISE,18 RUE DES BEAUX SOLEILS,95520,Osny,21-093675-1,2022-01-31T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,49.053077,2.069463
4995,LE PALAIS D'AGADIR,158 BD JEAN ALLEMANE,95100,Argenteuil,21-095228-1,2022-02-24T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.962354,2.25988
5266,TIBSY,15 BD DE LA MUETTE,95140,Garges-lès-Gonesse,21-098727-1,2021-11-30T01:00:00+01:00,Transformation de produits de la pêche,Très satisfaisant,95268003.0,,48.977776,2.410801
5342,LE PETIT COIN DU BOIS JACQUES,24 AV DE PARIS,95600,Eaubonne,21-046987-1,2021-06-15T02:00:00+02:00,Restaurant,A corriger de manière urgente,,Restaurant,48.992596,2.283991
5576,RESIDENCE DU VEXIN,Rue Gambetta,95770,Saint-Clair-sur-Epte,21-043035-1,2021-04-28T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,49.202454,1.677932
5608,SODIPERS EXPANSION SAS,RUE DU HUIT MAI 1945,95340,Persan,22-007994-1,2022-01-13T01:00:00+01:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,49.145283,2.283066
5846,LA FRAMBOISINE EVENTS,33 RUE DE LA FOLIE,95100,Argenteuil,22-005626-1,2022-01-24T01:00:00+01:00,Restauration collective,Très satisfaisant,95018002.0,Restauration collective,48.956261,2.233865
6158,LODOS VIANDES,7 avenue des Entrepreneurs,95400,Villiers-le-Bel,21-049215-1,2021-06-09T02:00:00+02:00,Découpe de viande de boucherie,Satisfaisant,95680131.0,,48.999371,2.392376
6161,LODOS VIANDES,7 avenue des Entrepreneurs,95400,Villiers-le-Bel,21-108433-1,2021-06-09T02:00:00+02:00,Découpe de viandes de volailles/lagomorphe,Satisfaisant,95680131.0,,48.999371,2.392376
6164,LA FERME DE L'OISE,1 chemin départemental 28,95450,Ableiges,21-093771-1,2022-01-21T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,49.077872,1.966674
6512,SIMPLY MARKET,25 avenue Jeanne d'Arc,95600,Eaubonne,21-034207-1,2021-03-31T02:00:00+02:00,Libre service,Satisfaisant,,Libre service,48.99041,2.277338
6573,LODOS VIANDES,7 avenue des Entrepreneurs,95400,Villiers-le-Bel,21-108436-1,2021-06-09T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,95680131.0,,48.999371,2.392376
7212,MAIRIE COMMUNE DE MONTMAGNY,sentier des lévriers,95360,Montmagny,21-046236-1,2021-06-04T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.973474,2.340432
7244,QUAI DES BRUMES,44 RUE DU MARECHAL FOCH,95620,Parmain,22-011289-1,2022-02-07T01:00:00+01:00,Restauration collective,A améliorer,,Restauration collective,49.11817,2.207046
7255,SOGERES,RUE BERNARD ASTRUC,95180,Menucourt,21-103899-1,2021-08-16T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,49.029662,1.977445
7697,OLLIVIER PASCAL,18 RUE JEAN JAURES,95640,Marines,21-098158-1,2022-01-25T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,49.14398,1.981345
8705,EFEM,24 RUE DU FER A CHEVAL,95200,Sarcelles,21-106507-1,2022-01-19T01:00:00+01:00,Découpe de viande de boucherie,Satisfaisant,95585001.0,,48.99684,2.390785
8988,SARL LA COCHONNAILLE,14 RUE LAFAYETTE,95600,Eaubonne,21-093723-1,2022-01-27T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.996995,2.283168
9021,BURGER KING,L OSERAIE,95520,Osny,22-013490-1,2022-02-18T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,49.059114,2.066031
9141,EFEM,24 RUE DU FER A CHEVAL,95200,Sarcelles,21-027840-1,2021-04-02T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,95585001.0,,48.99684,2.390785
9159,EFEM,24 RUE DU FER A CHEVAL,95200,Sarcelles,21-108593-1,2022-01-19T01:00:00+01:00,Découpe de viandes de volailles/lagomorphe,Satisfaisant,95585001.0,,48.99684,2.390785
9216,MAIRIE COMMUNE DE PARMAIN,Allée des peupliers,95620,Parmain,21-096832-1,2021-11-23T01:00:00+01:00,Restauration collective,Très satisfaisant,95480003.0,Restauration collective,49.1072,2.207517
9729,SODIVALD EXPLOITATION,25 rue de Beaumont,95290,L'Isle-Adam,21-085054-1,2021-10-19T02:00:00+02:00,Poissonnerie,Très satisfaisant,,Poissonnerie,49.115074,2.227918
10417,IKEA,67 Rue des Buttes,95500,Gonesse,21-072168-1,2021-08-17T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.975029,2.495045
10420,IKEA,176 Avenue de la Plaine de France,95500,Gonesse,21-072164-1,2021-08-17T02:00:00+02:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.976903,2.498153
10593,ECOLE MATERNELLE PUBLIQUE JEAN MACE,8 BD LEON FEIX,95100,Argenteuil,21-074048-1,2021-09-13T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.94761,2.250632
10971,INSTANT DESSERT,14 RUE DU PETIT ALBI,95520,Osny,21-039140-1,2021-05-20T02:00:00+02:00,Préparation de produits composés,Satisfaisant,,,49.055607,2.03473
12277,FRANCE ENTREPRENDRE,6 SQ DE NORMANDIE,95470,Fosses,21-064703-1,2021-08-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.098569,2.501729
13255,IME HENRI WALLON,15 RUE DES COQUETIERS,95200,Sarcelles,21-039504-1,2021-04-06T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.984772,2.389113
14164,AU BOUT DU BAR,111 RUE PAUL VAILLANT COUTURIER,95100,Argenteuil,21-095499-1,2021-11-23T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.942826,2.248203
14419,DELISAVEURS,2 AVENUE BERNARD HIRCH,95093,Cergy,21-107429-1,2021-12-10T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,,
14767,ECOLE ELEMENTAIRE JEAN JAURES,27 RUE DES ECOLES,95220,Herblay-sur-Seine,21-098164-1,2022-02-10T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,49.005952,2.130788
14924,COMPAGNIE PAUL PREDAULT,1 AVENUE MARCEL CERDAN,95195,Goussainville,22-011267-1,2022-02-07T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,95280001.0,,,
14968,KB DELICES,47 BOULEVARD DE LA MUETTE,95140,Garges-lès-Gonesse,21-038839-1,2021-04-07T02:00:00+02:00,Libre service|Alimentation générale,A améliorer,,Libre service|Alimentation générale,48.976264,2.414982
