,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
3395,MOULIN DE VIRY,2 RUE HORACE DE CHOISEUL,91170,Viry-Châtillon,21-046937-1,2021-06-09T02:00:00+02:00,Restauration collective,Très satisfaisant,91687311.0,Restauration collective,48.668081,2.373872
3401,INTERMARCHE,BD MEDER,91170,Viry-Châtillon,22-003286-1,2022-01-19T01:00:00+01:00,Rayon traiteur|Rayon boucherie-charcuterie,Satisfaisant,,Rayon traiteur|Rayon boucherie-charcuterie,48.68156,2.382711
3446,MAD 91,15 RUE GUSTAVE EIFFEL,91420,Morangis,22-003525-1,2022-01-19T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,,,48.700165,2.339278
3480,VIRYDIS,MOULIN DE VIRY,91170,Viry-Châtillon,22-003255-1,2022-01-19T01:00:00+01:00,Rayon traiteur|Rayon boucherie-charcuterie,A améliorer,,Rayon traiteur|Rayon boucherie-charcuterie,48.664024,2.373411
3492,VIRYDIS,MOULIN DE VIRY,91170,Viry-Châtillon,22-003273-1,2022-01-19T01:00:00+01:00,Rayon poissonnerie,Très satisfaisant,,Rayon poissonnerie,48.664024,2.373411
3510,INTERMARCHE,BD MEDER,91170,Viry-Châtillon,22-003283-1,2022-01-19T01:00:00+01:00,Rayon boucherie-charcuterie,Très satisfaisant,,Rayon boucherie-charcuterie,48.68156,2.382711
3519,VIRYDIS,MOULIN DE VIRY,91170,Viry-Châtillon,22-003277-1,2022-01-19T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.664024,2.373411
3792,ECOL PRIM JULES FERRY,RUE JULES FERRY,91160,Longjumeau,21-101338-1,2021-11-19T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.687266,2.297906
4356,MAIRIE COMMUNE DE LONGPONT SUR ORGE,18 chemin de biron,91310,Longpont-sur-Orge,21-085031-1,2021-10-19T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.633575,2.284804
4587,CHATEAU DE CHAMPLATREUX (EHPAD),37 Allée Bourgoin,91250,Saintry-sur-Seine,21-038789-1,2021-05-06T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.603787,2.492166
4601,MAISON DE REPOS ET DE RETRAITE CENTRE DE GERONTOLOGIE LE CHATEAU DE VILLEMOISSON,"1, rue Hérault de Séchelles",91360,Villemoisson-sur-Orge,20-096632-1,2021-06-24T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.666153,2.332638
4607,NATUREO,RUE MOLIERE,91520,Égly,22-006050-1,2022-01-26T01:00:00+01:00,Rayon boucherie-charcuterie,Très satisfaisant,,Rayon boucherie-charcuterie,48.580369,2.229693
4631,DELICE D'ORMOY,21 RUE DU SAULE SAINT JACQUES,91540,Ormoy,21-079099-1,2021-09-21T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.569773,2.464622
4769,INSTITUT MEDICO EDUCATIF,chateau de gillevoisin,91510,Janville-sur-Juine,22-005976-1,2022-01-26T01:00:00+01:00,Restauration collective,A améliorer,,Restauration collective,48.512401,2.240582
4780,IKEA,2 RUE DU CLOS AUX POIS,91090,Lisses,22-001708-1,2022-01-12T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.598027,2.438058
4783,IKEA,Le clos aux pois,91090,Lisses,22-001925-1,2022-01-12T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.597708,2.438177
4920,BOUCHERIE DU PARC LA VERVILLE,PARC DE VILLEROY,91540,Mennecy,21-102047-1,2021-12-14T01:00:00+01:00,Fromagerie|Traiteur|Boucherie-Charcuterie,Satisfaisant,,Fromagerie|Traiteur|Boucherie-Charcuterie,48.563481,2.429767
5250,MAJ,16 RUE DE LA DIVISION LECLERC,91300,Massy,21-077512-1,2021-09-28T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.729888,2.275028
5280,C.FROID,7/9 Avenue Jeanne Garnerin,91320,Wissous,21-066716-1,2021-08-24T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,91689033.0,,48.728551,2.309199
5361,NATUREO,RUE PIERRE DE COUBERTIN,91330,Yerres,22-007184-1,2022-01-31T01:00:00+01:00,Rayon boucherie-charcuterie,Satisfaisant,,Rayon boucherie-charcuterie,48.713677,2.478844
5465,LE RELAX,1 RPT DES FETES,91210,Draveil,21-071980-1,2021-08-31T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.686292,2.396351
5611,M A S LE MASCARET,8 RUE DU LAC,91250,Tigery,21-034057-1,2021-04-30T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.643795,2.506377
5735,PICONI OFFICIEL,58 AV RAYMOND ARON,91300,Massy,20-096718-1,2021-08-04T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.725633,2.256114
5856,THEMIS CHATEAU DRANEM,17 avenue de Rigny,91130,Ris-Orangis,21-025646-1,2021-03-23T01:00:00+01:00,Restauration collective,Très satisfaisant,91521157.0,Restauration collective,48.656956,2.40393
5968,RESIDENCE RETRAITE CINEMA ET SPECTACLE,"47, rue Gaston Grinbaum",91270,Vigneux-sur-Seine,21-049285-1,2021-06-14T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.691207,2.435177
5976,ORCA MAREE,11 BOULEVARD DE L'EUROPE,91320,Wissous,21-106754-1,2021-12-22T01:00:00+01:00,Mareyage et préparation de produits de la pêche,Satisfaisant,,,48.730956,2.33419
6065,RESIDENCE L'ERMITAGE,2 RUE DANIEL MAYER,91160,Longjumeau,21-106239-1,2021-12-01T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.690582,2.303789
6076,COLLEGE LOUIS PASTEUR,18 RUE SOULINS,91800,Brunoy,22-000733-1,2022-01-07T01:00:00+01:00,Restauration collective,Satisfaisant,91114001.0,Restauration collective,48.702016,2.495405
6188,LE KIOSQUE A PIZZA,CHEMIN D ANGERVILLE,91660,Le Mérévillois,21-074081-1,2021-09-17T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.318556,2.081166
6247,DANONE RESEARCH,Route Départementale 128,91767,Palaiseau,21-095328-1,2021-11-23T01:00:00+01:00,Transformation de lait ou produits laitiers,Très satisfaisant,91477011.0,,,
6345,ARPAVIE,10 BOULEVARD DU GENERAL DE GAULLE,91660,Le Mérévillois,21-081883-1,2021-10-05T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.318665,2.085902
6443,BOUSSYVAL,Avenue Jean MOULIN,91800,Boussy-Saint-Antoine,21-064924-1,2021-08-16T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.698989,2.53364
6610,INTERMARCHE,24 Boulevard Georges Michel,91100,Corbeil-Essonnes,22-001068-1,2022-01-10T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.607185,2.469425
6678,CITRONELLE,BD DE L'EUROPE,91000,Évry-Courcouronnes,22-009261-1,2022-02-08T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.630589,2.430109
6899,DAWANBI II,2 RUE JEAN ROSTAND,91300,Massy,22-004049-1,2022-01-20T01:00:00+01:00,Métier de bouche,A améliorer,,,48.736936,2.259819
6921,GRIGNY PIZZA SERVICE,12 CHE DU MOULIN,91350,Grigny,22-009574-1,2022-02-08T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.658959,2.380592
6992,GROUPE HOSPITALIER LES CHEMINOTS,"14, rue Alphonse Daudet",91210,Draveil,21-029571-1,2021-04-14T02:00:00+02:00,Restauration collective,Très satisfaisant,91201018.0,Restauration collective,48.663934,2.421697
7093,AGORA,50 RTE DE CORBEIL,91350,Grigny,21-049630-1,2021-06-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.655398,2.386247
7096,STREET PIZZA,STREET PIZZA,91350,Grigny,21-049627-1,2021-06-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.65752,2.383052
7358,CUISINE CENTRALE D'OLLAINVILLE,7 RUE DES ECOLES,91340,Ollainville,22-011762-1,2022-02-16T01:00:00+01:00,Restauration collective,Très satisfaisant,91461003.0,Restauration collective,48.601468,2.234123
7442,BAY,11 rue Gustave Eiffel,91420,Morangis,22-010956-1,2022-01-19T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,91432037.0,,48.700474,2.33781
7684,ATX TRANSPORT,17 BD DE FONTAINEBLEAU,91100,Corbeil-Essonnes,22-011324-1,2022-02-15T01:00:00+01:00,Transport de denrées alimentaires,A améliorer,,,48.599708,2.471758
7860,BAY,11 rue Gustave Eiffel,91420,Morangis,22-003149-1,2022-01-19T01:00:00+01:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,91432037.0,,48.700474,2.33781
7866,BAY,11 rue Gustave Eiffel,91420,Morangis,22-010950-1,2022-01-19T01:00:00+01:00,"VH, VSM, préparation viandes volailles lagomorphes",Très satisfaisant,91432037.0,,48.700474,2.33781
7927,PRODUCTION CUISINE CENTRALE DES PYRAMIDES,BD DES CHAMPS ELYSEES,91000,Évry-Courcouronnes,22-011757-1,2022-02-14T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.626017,2.424072
8176,LA COMMERCIALE,268 BD HENRI BARBUSSE,91210,Draveil,22-012296-1,2022-02-18T01:00:00+01:00,Restaurant,A corriger de manière urgente,,Restaurant,48.690598,2.41145
8302,CRECHE DES ECUREUILS,rue Clément Durand,91390,Morsang-sur-Orge,21-074220-1,2021-09-17T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.663072,2.346987
8335,COLLEGE LES GATINES RENE CASSIN,6 avenue de Lattre de Tassigny,91600,Savigny-sur-Orge,22-009010-1,2022-02-01T01:00:00+01:00,Restauration collective,Très satisfaisant,91589017.0,Restauration collective,48.684954,2.333906
8381,SO.BIO,7 RUE CHARLES PEGUY,91540,Mennecy,22-013332-1,2022-02-23T01:00:00+01:00,Rayon boucherie-charcuterie,Satisfaisant,,Rayon boucherie-charcuterie,48.563194,2.448688
8409,FOYER FAM LE MALONNIER,172 VOIE DU CHEMINET,91420,Morangis,21-108569-1,2022-02-02T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.708599,2.32619
8564,COLLEGE ALBERT CAMUS,"72, route de grigny",91130,Ris-Orangis,21-077295-1,2021-09-28T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.65199,2.400263
8567,COLLEGE LES DINES CHIENS,5 AVENUE DE CARLET,91380,Chilly-Mazarin,21-047462-1,2021-06-07T02:00:00+02:00,Restauration collective,Très satisfaisant,91161140.0,Restauration collective,48.703886,2.310028
8805,THADOR,27 AVENUE PASTEUR,91200,Athis-Mons,21-043031-1,2021-06-02T02:00:00+02:00,Transformation de produits de la pêche,Très satisfaisant,91027005.0,,48.705562,2.367594
8977,LES COCOTTES DU MONDE,4 RUE LAVOISIER,91540,Mennecy,21-090319-1,2021-10-06T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.565572,2.444747
9118,L'ABBAYE,"2, rue HORACE DE CHOISEUL",91170,Viry-Châtillon,21-046940-1,2021-06-09T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.668081,2.373872
9165,BALKANIKA DELICE,BALKANIKA DELICE,91390,Morsang-sur-Orge,21-045183-1,2021-05-31T02:00:00+02:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.656472,2.351646
9168,MULTI ACCUEIL FARANDOLE,1 ALLEE DES ECOLES,91210,Draveil,21-052612-1,2021-06-30T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.689236,2.4323
9169,BURGER KING,2 AV ARISTIDE BRIAND,91550,Paray-Vieille-Poste,21-031579-1,2021-04-21T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.708823,2.371015
9317,EHPAD DU PERRAY,CENTRE HOSPITALIER VAUCLUSE,91360,Épinay-sur-Orge,21-054063-1,2021-06-23T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.678731,2.320469
9326,EHPAD DU PERRAY,CENTRE HOSPITALIER VAUCLUSE,91360,Épinay-sur-Orge,21-054070-1,2021-06-23T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.678731,2.320469
9452,LES P'TITS LOUPS,1 ALLEE DES THUYAS,91830,Le Coudray-Montceaux,21-082912-1,2021-10-13T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.566814,2.481504
9542,ECOLE PRIMAIRE PUBLIQUE LES MARAIS,"8, rue de la Voie Verte",91160,Ballainvilliers,21-105934-1,2021-12-29T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.678746,2.293771
9602,RESIDENCE LES 5 SENS,AVENUE DE LA TOUR MAURY,91280,Saint-Pierre-du-Perray,21-027900-1,2021-03-31T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.620373,2.511284
9735,EHPAD DU PERRAY,CENTRE HOSPITALIER VAUCLUSE,91360,Épinay-sur-Orge,21-049986-1,2021-06-23T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.678731,2.320469
9991,COLLEGE BLAISE PASCAL,4 ALLEE DU BOCAGE,91360,Villemoisson-sur-Orge,20-096233-1,2021-05-11T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.66151,2.328601
10042,VALENTINO,65 RTE NATIONALE 6,91800,Brunoy,21-079112-1,2021-09-15T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.679473,2.495058
10137,DYNASTIE,DYNASTIE,91440,Bures-sur-Yvette,21-089736-1,2021-11-04T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.690963,2.158042
10172,L'ANDREA,6 BOULEVARD DU GENERAL DE GAULLE,91210,Draveil,21-071978-1,2021-08-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.688099,2.391785
10220,GOV GOURMET,21 AVENUE DU PRESIDENT KENNEDY,91300,Massy,21-034648-1,2021-04-07T02:00:00+02:00,"VH, VSM, préparation viandes volailles lagomorphes",Très satisfaisant,91377042.0,,48.730686,2.262149
10372,GOV GOURMET,21 AVENUE DU PRESIDENT KENNEDY,91300,Massy,21-027944-1,2021-04-07T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,91377042.0,,48.730686,2.262149
10375,GOV GOURMET,21 AVENUE DU PRESIDENT KENNEDY,91300,Massy,21-034637-1,2021-04-07T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Très satisfaisant,91377042.0,,48.730686,2.262149
10381,GOV GOURMET,21 AVENUE DU PRESIDENT KENNEDY,91300,Massy,21-034625-1,2021-04-07T02:00:00+02:00,Mareyage et préparation de produits de la pêche,Très satisfaisant,91377042.0,,48.730686,2.262149
10422,PRODUCTION CUISINE CENTRALE DU CANAL,22 B rue du Marquis de RAIES,91000,Évry-Courcouronnes,21-024097-1,2021-03-22T01:00:00+01:00,Restauration collective,Très satisfaisant,91182002.0,Restauration collective,48.628463,2.420429
10567,LE CALYPSO,44 AV CARNOT,91300,Massy,21-072420-1,2021-09-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.727998,2.264958
10713,KFC,24 RTE DE MASSY,91380,Chilly-Mazarin,21-072258-1,2021-09-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.712363,2.30327
11007,COMPAGNIE REPUBLICAINE SECURITE 5,1 rue des Migniaux,91300,Massy,21-056460-1,2021-07-12T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.729151,2.250962
11043,ROYAL MASSY II,AV DU MARECHAL LECLERC,91300,Massy,21-072718-1,2021-09-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.72929,2.300591
11046,CDM MASSY,32 RUE DE LA DIVISION LECLERC,91300,Massy,21-072720-1,2021-09-14T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.730117,2.274397
11093,CALIXIR TRAITEUR EVENEMETIEL...,"1, RUE GUILLAUME BIGOURDAN",91320,Wissous,21-059093-1,2021-07-08T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,91689021.0,,48.729244,2.329289
11255,BOUCHERIE FLEURY,103 RUE ROSA PARKS,91700,Fleury-Mérogis,21-059889-1,2021-07-22T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.638259,2.359348
11550,BEREKET CENTER SARL,8 RUE PAUL MAINTENANT,91100,Corbeil-Essonnes,22-005905-1,2022-01-26T01:00:00+01:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Très satisfaisant,91174030.0,,48.613871,2.455623
11721,BOUCHERIE STEPHANE,2 RUE GUINCHARD,91290,Arpajon,21-076139-1,2021-09-23T02:00:00+02:00,Traiteur|Boucherie-Charcuterie,Satisfaisant,,Traiteur|Boucherie-Charcuterie,48.589291,2.248793
11757,MAISON DE LA PETITE ENFANCE,41 RUE MONTESSUY,91260,Juvisy-sur-Orge,21-046414-1,2021-06-08T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.686743,2.383925
11781,PIZZERIA VERVILLE (SARL),Centre Commercial Verville,91540,Mennecy,21-103143-1,2021-11-23T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.569797,2.436353
12091,SODEXO SANTE MEDICO SOCIAL,5-7 RUE LAVOISIER,91540,Mennecy,21-060293-1,2021-07-15T02:00:00+02:00,Restauration collective,Très satisfaisant,91386109.0,Restauration collective,48.565265,2.444682
12118,DOMAFRAIS,1 AVENUE DES FROIDES BOUILLIES,91420,Morangis,21-073773-1,2021-09-16T02:00:00+02:00,Transport de denrées alimentaires,Très satisfaisant,,,48.706816,2.348698
12226,EARL DES LAVANDIERES,27 RUE DES MOULINS,91660,Le Mérévillois,21-087238-1,2021-10-22T02:00:00+02:00,Mareyage et préparation de produits de la pêche,Très satisfaisant,91390003.0,,48.308515,2.089134
12320,BOUCHERIE BERNARD,RTE VILLOISON,91100,Villabé,21-108467-1,2022-02-01T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.582343,2.441982
12322,DEL ARTE,52 AV DE LA COMMUNE DE PARIS,91220,Brétigny-sur-Orge,21-077846-1,2021-09-29T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.587655,2.300004
12384,GAEC FERME DES SUEURS,FERME DES SUEURS,91530,Le Val-Saint-Germain,21-087416-1,2021-10-26T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Très satisfaisant,,,48.563989,2.06296
12405,BUFFALO GRILL,36  RTE DE MASSY,91380,Chilly-Mazarin,21-031544-1,2021-04-20T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.715728,2.297559
12529,SARL CHEZ MAGDA,266 BOULEVARD HENRI BARBUSSE,91210,Draveil,21-074196-1,2021-09-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.69051,2.411398
12612,STG WISSOUS,1549 RUE DU BERGER,91320,Wissous,21-062995-1,2021-08-09T02:00:00+02:00,Entreposage non spécialisé de denrées alimentaires,Très satisfaisant,91689004.0,,48.721702,2.342449
12662,BOUCHERIE DE PARIS,38 RUE DE PARIS,91100,Corbeil-Essonnes,20-096089-1,2021-04-22T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.60265,2.469067
12680,AU BOIS JOLI S A,1 RUE DU REGARD,91350,Grigny,21-067139-1,2021-07-19T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.658271,2.388773
12702,ECOLE MATERNELLE PUBLIQUE LOUIS PASTEUR,5 AV DU MARECHAL LECLERC,91270,Vigneux-sur-Seine,21-096380-1,2021-10-28T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.708054,2.42578
12708,HOPITAL PSYCHIATRIQUE L'EAU VIVE,6 AV DU GENERAL DE GAULLE,91450,Soisy-sur-Seine,20-096522-1,2021-06-21T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.641948,2.455644
12849,SURMA,3 RUE DE MAINVILLE,91210,Draveil,21-074187-1,2021-08-31T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.686576,2.415139
12941,AMICALE FRANCO TURC D ETAMPES,13 RUE DU PONT SAINT-JEAN,91150,Étampes,21-106190-1,2021-12-23T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.432978,2.150101
12952,ECOLE MATERNELLE VICTOR BALOCHE GROUP,RUE CHARLES LEGROS,91320,Wissous,22-004171-1,2022-01-20T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.732371,2.326258
12989,NATURALIA,49 AV DE LA COMMUNE DE PARIS,91220,Brétigny-sur-Orge,22-001570-1,2022-01-12T01:00:00+01:00,Libre service|Rayon boucherie-charcuterie,Très satisfaisant,,Libre service|Rayon boucherie-charcuterie,48.586531,2.301694
13092,COLLEGE JEAN ROSTAND,rue de l'Hermite,91490,Milly-la-Forêt,21-072515-1,2021-09-14T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.401229,2.476218
13605,BOUCHERIE MONTCONSEIL,5 RUE LOUIS DREVET,91100,Corbeil-Essonnes,20-096372-1,2021-06-01T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.600569,2.477254
13611,ETRECHY DISTRIBUTION,LES CORPS SAINTS,91580,Étréchy,21-094637-1,2021-11-23T01:00:00+01:00,Rayon poissonnerie,Très satisfaisant,,Rayon poissonnerie,48.488487,2.188099
13614,ETRECHY DISTRIBUTION,LES CORPS SAINTS,91580,Étréchy,21-094643-1,2021-11-23T01:00:00+01:00,Rayon boucherie-charcuterie,Satisfaisant,,Rayon boucherie-charcuterie,48.488487,2.188099
13666,DA XING,CC La Maison Neuve,91220,Brétigny-sur-Orge,21-076681-1,2021-09-09T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.587622,2.303925
13728,PIZZA SERVIZIO,296 BOULEVARD HENRI BARBUSSE,91210,Draveil,21-063883-1,2021-08-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.694638,2.41437
14132,BERCEAU DES ROIS BONDOUFLE,7 RUE DU CLOS DE LA FERME,91070,Bondoufle,21-085739-1,2021-10-20T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.613793,2.375905
14381,LE FAVORI,116 AV ARISTIDE BRIAND,91420,Morangis,21-061969-1,2021-08-03T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.701228,2.32346
14393,VISHAL FRIED CHICKEN,33 AV DE LA CONCORDE,91270,Vigneux-sur-Seine,22-002383-1,2022-01-14T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.705153,2.421943
14429,LE PHENIX DE MASSY (SARL),"49, avenue Carnot",91300,Massy,21-072351-1,2021-09-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.723752,2.259577
14515,COMITE FAMILIAL SCOLAIRE DE CORBEIL,8 QUAI DE L ESSONNE,91100,Corbeil-Essonnes,22-001890-1,2022-01-05T01:00:00+01:00,Restauration collective,Très satisfaisant,91174201.0,Restauration collective,48.608896,2.48292
14659,AUX VIANDES ARPAJONNAISES,22 PLACE DU MARCHE,91290,Arpajon,21-061587-1,2021-08-03T02:00:00+02:00,Métier de bouche,Satisfaisant,,,48.588866,2.249767
14714,LICINA AVOULY,RUE  DE THIONVILLE,91740,Pussay,21-076014-1,2021-09-23T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Satisfaisant,91511001.0,,48.352419,1.995423
14770,ETAMPES MARKET,26 RUE ARISTIDE BRIAND,91150,Étampes,21-099024-1,2021-12-02T01:00:00+01:00,Fromagerie|Glacier|Poissonnerie|Traiteur|Boucherie-Charcuterie,Satisfaisant,,Fromagerie|Glacier|Poissonnerie|Traiteur|Boucherie-Charcuterie,48.433607,2.160852
14856,ECOLE PRIMAIRE PUBLIQUE LE PORT-SUD,ECOLE PRIMAIRE PUBLIQUE LE PORT-SUD,91650,Breuillet,22-006382-1,2022-01-25T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.572917,2.189796
15045,LA VIE ACTIVE,OFFICE LES FRENES,91360,Épinay-sur-Orge,21-052414-1,2021-07-01T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,,
15049,LA VIE ACTIVE,7 RUE DE VILLEMOISSON,91360,Épinay-sur-Orge,21-052395-1,2021-07-01T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.665635,2.317195
15292,LICINA AVOULY,RUE  DE THIONVILLE,91740,Pussay,21-076024-1,2021-09-23T02:00:00+02:00,Découpe de viandes de volailles/lagomorphe,Très satisfaisant,91511001.0,,48.352419,1.995423
15295,COTE OUEST (SARL),C.C. La Verville,91540,Mennecy,21-106797-1,2021-12-09T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.554435,2.422091
15463,CAP SUD,CAP SUD,91420,Morangis,21-063339-1,2021-08-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.699595,2.333773
15468,ABATTOIRS DU SUD,1 RUE DES ROCHETTES,91150,Morigny-Champigny,21-091048-1,2021-11-09T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.451788,2.170968
15494,COMPAGNIE GENERALE DE RESTAURATION,Rue du chemin blanc,91160,Champlan,21-090558-1,2021-10-13T02:00:00+02:00,Restauration collective,Très satisfaisant,91345006.0,Restauration collective,48.705284,2.292832
15517,BOUCHERIE LOMETTO,3 PL DE L ORME,91740,Pussay,21-063433-1,2021-08-10T02:00:00+02:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.348813,1.994401
15525,VIRYDIS,ROUTE DE FLEURY,91177,Viry-Châtillon,22-003257-1,2022-01-19T01:00:00+01:00,Rayon boucherie-charcuterie,Satisfaisant,,Rayon boucherie-charcuterie,48.663317,2.376458
15600,SHH - IT TRATTORIA,3 RUE MICHELE MORGAN,91220,Brétigny-sur-Orge,21-026566-1,2021-03-30T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.580548,2.300792
15637,ALFORNO,1 PL LUCIEN BOILLEAU,91420,Morangis,21-063697-1,2021-08-11T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.706103,2.335159
15780,COLLEGE JEAN ZAY,8 RUE JULES VALLES,91390,Morsang-sur-Orge,21-096056-1,2021-11-26T01:00:00+01:00,Restauration collective,Très satisfaisant,91434002.0,Restauration collective,48.650551,2.347849
15786,COLLEGE LES SABLONS,53 RUE DUPARCHY,91170,Viry-Châtillon,21-102391-1,2021-12-14T01:00:00+01:00,Restauration collective,Très satisfaisant,91687020.0,Restauration collective,48.668733,2.363517
15820,COLLEGE LE SAUSSAY,23 RUE DE VERDUN,91610,Ballancourt-sur-Essonne,21-048392-1,2021-06-10T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.529016,2.371874
15821,DOMAINE DE LA CHALOUETTE,10 rue des tilleuls,91150,Morigny-Champigny,21-032373-1,2021-04-26T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.440478,2.175351
15965,ESAT LES ATELIERS MORSAINTOIS,6 RUE JULES VALLES,91390,Morsang-sur-Orge,21-102971-1,2021-12-09T01:00:00+01:00,Restauration collective,Très satisfaisant,91434011.0,Restauration collective,48.651266,2.348073
