,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
2045,LACOSTE OPERATIONS,31 BOULEVARD DE MONTMORENCY,75016,Paris 16e  Arrondissement,21-054886-1,2021-07-08T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.853767,2.263049
2046,O'DELICES,31 BOULEVARD DES BATIGNOLLES,75008,Paris 8e  Arrondissement,22-005791-1,2022-01-25T01:00:00+01:00,Commerce alimentaire,A améliorer,,,48.88244,2.323121
2047,HOTEL CRILLON,10 PLACE DE LA CONCORDE,75008,Paris 8e  Arrondissement,21-052938-1,2021-06-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.867295,2.321141
2048,HOTEL ORIGINAL PARIS,8 BD BEAUMARCHAIS,75011,Paris 11e  Arrondissement,21-081182-1,2021-10-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.854809,2.368989
2049,LE CRIMEE,241 RUE DE CRIMEE,75019,Paris 19e  Arrondissement,21-078073-1,2021-09-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.894022,2.372903
2050,MAISON KUN,31 BD DE GRENELLE,75015,Paris 15e  Arrondissement,21-055194-1,2021-07-08T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.852581,2.2910369999999998
2051,SUSHI KONNICHIWA,21 AVENUE DES GOBELINS,75005,Paris 5e  Arrondissement,21-031277-1,2021-04-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.837272,2.351841
2052,LA FROMAGETTE,7 RUE D EDIMBOURG,75008,Paris 8e  Arrondissement,21-092357-1,2021-11-09T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.879382,2.321141
2053,L ELYSEE MANDARIN,23 RUE WASHINGTON,75008,Paris 8e  Arrondissement,21-071979-1,2021-09-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.873281,2.303097
2054,COLLEGE EDOUARD PAILLERON,33 RUE EDOUARD PAILLERON,75019,Paris 19e  Arrondissement,21-037519-1,2021-05-11T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.88125,2.378704
2055,AU BON TEMPS,89 RUE DE L'OURCQ,75019,Paris 19e  Arrondissement,21-090947-1,2021-11-08T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.893227,2.377075
2056,COLLEGE LA GRANGE AUX BELLES,158 QUAI DE JEMMAPES,75010,Paris 10e  Arrondissement,21-077361-1,2021-09-28T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.877984999999995,2.366635
2057,KAHWEHGI,9 AVENUE DU PERE LACHAISE,75020,Paris 20e  Arrondissement,21-071969-1,2021-08-27T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.864034000000004,2.3975459999999997
2058,CARAMEL SARRASIN,47 RUE DU FAUBOURG MONTMARTRE,75009,Paris 9e  Arrondissement,21-082007-1,2021-10-11T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.874695,2.3413060000000003
2059,TRAITEUR PEKINOIS,22 RUE MANIN,75019,Paris 19e  Arrondissement,21-093718-1,2021-10-06T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.88309,2.3875669999999998
2060,ROYAL DRAGON,98 BOULEVARD DU MONTPARNASSE,75014,Paris 14e  Arrondissement,21-093531-1,2021-11-09T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.84244,2.327646
2061,LE FRIEDLAND,179 BOULEVARD HAUSSMANN,75008,Paris 8e  Arrondissement,21-072032-1,2021-09-10T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.874655,2.30553
2062,L'ECUMOIR,64 RUE SAINT SABIN,75011,Paris 11e  Arrondissement,22-000447-1,2022-01-04T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.859475,2.368696
2063,GLAB,111 BLD RICHARD-LENOIR,75011,Paris 11e  Arrondissement,21-072124-1,2021-09-10T02:00:00+02:00,Transport de denrées alimentaires,Très satisfaisant,,,48.855757000000004,2.3816330000000003
2064,SNC TABAC DE LA MUETTE-BONGRAND,"6,  CHAUSSEE DE LA MUETTE",75016,Paris 16e  Arrondissement,21-043431-1,2021-06-03T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.858297,2.273879
2065,TANG FRERES,48 AVENUE D'IVRY,75013,Paris 13e  Arrondissement,21-038208-1,2021-05-18T02:00:00+02:00,Libre service,Très satisfaisant,,Libre service,48.823645,2.365426
2066,BISTROT 31,31 AVENUE THEOPHILE GAUTIER,75016,Paris 16e  Arrondissement,21-035260-1,2021-05-04T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.849955,2.272564
2067,XINH XINH,6 RUE  DES WALLONS,75013,Paris 13e  Arrondissement,21-066995-1,2021-08-24T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.839025,2.360504
2068,SUPERMARCHE CASINO,26 PLACE DE LA NATION,75012,Paris 12e  Arrondissement,21-084292-1,2021-10-15T02:00:00+02:00,Rayon pain/viennoiserie/pâtisserie,Très satisfaisant,,Rayon pain/viennoiserie/pâtisserie,48.847526,2.397075
2069,MATSURI,24 RUE MARBEUF,75008,Paris 8e  Arrondissement,21-048425-1,2021-06-18T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.868878,2.304236
2070,SUPERMARCHE CASINO,26 PLACE DE LA NATION,75012,Paris 12e  Arrondissement,21-084278-1,2021-10-15T02:00:00+02:00,Rayon boucherie-charcuterie,Satisfaisant,,Rayon boucherie-charcuterie,48.847526,2.397075
2071,LE COMMERCE,45 B RUE DE VOUILLE,75015,Paris 15e  Arrondissement,21-072208-1,2021-09-13T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.834052,2.307884
2072,PINTO THAI,174 RUE DU CHATEAU,75014,Paris 14e  Arrondissement,21-071589-1,2021-09-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.833391999999996,2.3237360000000002
2073,DEPARTEMENT DE LA DORDOGNE,PORTE DE VERSAILLES,75015,Paris 15e  Arrondissement,22-015937-1,2022-03-01T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.832371,2.2872049999999997
2074,OURS NOIR - BRASSERIE ALSACIENNE,,75015,Paris 15e  Arrondissement,22-015987-1,2022-03-01T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.849918,2.2928759999999997
2075,SHINZZO,68 RUE MANIN,75019,Paris 19e  Arrondissement,21-075063-1,2021-08-30T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.884816,2.392536
2076,CAVE A VINS,41 RUE DES ENTREPRENEURS,75015,Paris 15e  Arrondissement,22-016017-1,2022-03-04T01:00:00+01:00,Alimentation générale|Traiteur,Très satisfaisant,,Alimentation générale|Traiteur,48.846179,2.286869
2077,LE RELAIS DE L ENTRECOTE,101 BOULEVARD DU MONTPARNASSE,75006,Paris 6e  Arrondissement,21-065480-1,2021-08-17T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.842492,2.328737
2078,LA FAVOLA,135 AV DE VILLIERS,75017,Paris 17e  Arrondissement,21-055288-1,2021-07-05T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.885324,2.2930669999999997
2079,LES ENFANTS TERRIBLES,63 RUE SAINT-MAUR,75011,Paris 11e  Arrondissement,21-065634-1,2021-08-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.862755,2.379455
2080,MEKONG,135 RUE DE TOLBIAC,75013,Paris 13e  Arrondissement,21-099109-1,2021-12-06T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.826046000000005,2.359742
2081,CHATIME,56 place Saint-Charles,75015,Paris 15e  Arrondissement,21-029942-1,2021-04-13T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.849123,2.2872049999999997
2082,ECOLE MATERNELLE,2 RUE JEAN MENANS,75019,Paris 19e  Arrondissement,21-037920-1,2021-05-17T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.881054,2.378711
2083,GLAB,111 BLD RICHARD-LENOIR,75011,Paris 11e  Arrondissement,21-099978-1,2021-12-03T01:00:00+01:00,Poissonnerie,Satisfaisant,,Poissonnerie,48.864158,2.3734990000000002
2084,BA MIEN,180 AVENUE DE CHOISY,75013,Paris 13e  Arrondissement,21-076583-1,2021-09-23T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.829997,2.357215
2085,PIZZERIA PERNETY,44 Rue Pernety,75014,Paris 14e  Arrondissement,22-007467-1,2022-01-31T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.834157,2.317973
2086,WAKAM,"22, Rue Crespin du Gast",75011,Paris 11e  Arrondissement,21-071684-1,2021-08-17T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.865114,2.382368
2087,LE SANCERRE,87 RUE DES ARCHIVES,75003,Paris 3e  Arrondissement,21-042625-1,2021-06-01T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.863591,2.360865
2088,LE BOETIE,61 RUE LA BOETIE,75008,Paris 8e  Arrondissement,21-050974-1,2021-06-25T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.873139,2.312091
2089,HORLOGE SAINT BENOIT,22 Rue Saint Benoit,75006,Paris 6e  Arrondissement,21-108963-1,2022-02-15T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.854471999999994,2.332763
2090,BABOUNE CHEMIN VERT,40 RUE SERVAN,75011,Paris 11e  Arrondissement,21-087851-1,2021-10-27T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.862071,2.382397
2091,PRET AMANGER,18 AV D'ITALIE,75013,Paris 13e  Arrondissement,22-017053-1,2022-03-08T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.829968,2.355802
2092,CARREFOUR CITY,ANGLE DU 16 RUE MARTEL ET DU 15 RUE DE PARADIS,75010,Paris 10e  Arrondissement,22-011145-1,2022-02-14T01:00:00+01:00,Libre service,A améliorer,,Libre service,48.875079,2.351787
2093,TAKEOTAC,89 RUE D AVRON,75020,Paris 20e  Arrondissement,22-002966-1,2022-01-19T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.852633000000004,2.405215
2094,COLOROVA PATISSERIE,47 RUE DE L ABBE GREGOIRE,75006,Paris 6e  Arrondissement,21-081317-1,2021-10-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.846969,2.326104
2095,HALTE GARDERIE CHARLES HERMITE,13 RUE CHARLES HERMITE,75018,Paris,22-009912-1,2022-02-09T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.899737,2.368478
2096,LA LASAGNERIA,77 RUE DU FAUBOURG SAINT MARTIN,75010,Paris 10e  Arrondissement,21-032103-1,2021-04-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.872471000000004,2.357443
2097,OSE,3 RUE DURANTIN,75018,Paris 18e  Arrondissement,21-072341-1,2021-09-13T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.885245,2.3373209999999998
2098,GOURAYA VIANDE,7  BIS BOULEVARD ORNANO,75018,Paris 18e  Arrondissement,21-088511-1,2021-10-26T02:00:00+02:00,Commerce alimentaire,Très satisfaisant,,,48.892021,2.34908
2099,MONOPRIX,203 RUE ORDENER,75018,Paris 18e  Arrondissement,21-045291-1,2021-03-25T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.893865999999996,2.333931
2100,SIN AN KIANG,8 AVENUE DE LA REPUBLIQUE,75011,Paris 11e  Arrondissement,21-066472-1,2021-07-29T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.866645,2.366489
2101,MONOPRIX,203 RUE ORDENER,75018,Paris 18e  Arrondissement,21-045284-1,2021-03-25T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.893865999999996,2.333931
2102,LE GRAND PHENICIEN,4 RUE CAULAINCOURT,75018,Paris 18e  Arrondissement,22-006064-1,2022-01-26T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.884904,2.330181
2103,MA BICOQUE,90 RUE RENE BOULANGER,75010,Paris 10e  Arrondissement,21-086250-1,2021-10-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.869282,2.356579
2104,CONSERVERIES DES 7 COLLINES - C7C,189 RUE D AUBERVILLIERS,75018,Paris 18e  Arrondissement,21-097555-1,2021-12-01T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,75118008.0,,48.896640999999995,2.370134
2105,MARTIK EL MAHFOUD,8 RUE DE CAULAINCOURT,75018,Paris 18e  Arrondissement,21-052031-1,2021-04-07T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.885135999999996,2.3305439999999997
2106,GUSTO PARIS,134 BIS RUE DE CHARENTON,75012,Paris 12e  Arrondissement,21-108544-1,2022-02-02T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.845813,2.379846
2107,61,3 RUE DE L'OISE,75019,Paris 19e  Arrondissement,21-107588-1,2021-12-08T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.890565,2.382041
2108,LE TRIOMPHE,5 BOULEVARD DE PORT-ROYAL,75013,Paris 13e  Arrondissement,21-041168-1,2021-05-27T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.836754,2.3501990000000004
2109,EXOLA DISTRIBUTION,20 RUE D AUBERVILLIER,75019,Paris 19e  Arrondissement,21-026636-1,2021-03-30T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.885292,2.365704
2110,SOLEIL LEVANT,107 RUE DAMREMONT,75018,Paris 18e  Arrondissement,22-001684-1,2022-01-12T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.895388,2.337495
2111,CREPERIE DU MANOIR BRETON,18 RUE D'ODESSA,75014,Paris 14e  Arrondissement,21-074787-1,2021-09-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.841923,2.324533
2112,LES SAVEURS D'ALBERTO,10 RUE ADOLPHE MILLE,75019,Paris 19e  Arrondissement,21-065007-1,2021-08-13T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.8888,2.388808
2113,FAN SUSHI,28 RUE SURCOUF,75007,Paris 7e  Arrondissement,21-027656-1,2021-04-06T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.860131,2.3095060000000003
2114,DEGRET FILIPOVIC,15 RUE JULES CESAR,75012,Paris 12e  Arrondissement,21-056117-1,2021-07-09T02:00:00+02:00,Autres activités de remise directe,Satisfaisant,,,48.849,2.3700509999999997
2115,QUADRATURE RESTAURATION,54 BOULEVARD RASPAIL,75006,Paris 6e  Arrondissement,21-037273-1,2021-05-10T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.850289000000004,2.326965
2116,BOUCHERIE 3000,19 RUE DU POTEAU,75018,Paris 18e  Arrondissement,21-108630-1,2021-12-09T01:00:00+01:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.89354,2.342243
2117,MARCEL,110 RUE CAULAINCOURT,75018,Paris 18e  Arrondissement,21-056162-1,2021-07-12T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.889624,2.341175
2118,YOOM DIM SUM,5 Rue Gregoire de Tours,75006,Paris 6e  Arrondissement,21-067911-1,2021-08-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.853434,2.3379659999999998
2119,ECOLE MATERNELLE,4 BIS AVENUE DE CHOISY,75013,Paris 13e  Arrondissement,22-006055-1,2022-01-27T01:00:00+01:00,Restauration collective,Satisfaisant,75113098.0,Restauration collective,48.82547,2.360601
2120,SAS ENTREPRISE SAINT LAMBERT,01 PLACE DE LA PORTE DE VERSAILLES,75015,Paris 15e  Arrondissement,22-017215-1,2022-03-03T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.832371,2.2872049999999997
2121,ECOLE ELEMENTAIRE,119 AVENUE SIMON BOLIVAR,75019,Paris 19e  Arrondissement,21-095079-1,2021-11-23T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.879838,2.374187
2122,SOC COOPERATIVE AGRICOLE FRUITS REUNION,01 PLACE DE LA PORTE DE VERSAILLES,75015,Paris 15e  Arrondissement,22-017136-1,2022-03-03T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.832371,2.2872049999999997
2123,ECOLE MATERNELLE,33 RUE MIOLLIS,75015,Paris 15e  Arrondissement,21-051111-1,2021-06-29T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.845415,2.302463
2124,CARREFOUR MARKET,92 AV GAMBETTA,75020,Paris 20e  Arrondissement,22-017102-1,2022-02-28T01:00:00+01:00,Rayon fromagerie,Très satisfaisant,,Rayon fromagerie,48.870289,2.403321
2125,ECOLE ELEMENTAIRE,8 RUE CHARLES BAUDELAIRE,75012,Paris 12e  Arrondissement,21-079973-1,2021-09-30T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.84883,2.376466
2126,CARREFOUR MARKET,92 AV GAMBETTA,75020,Paris 20e  Arrondissement,22-017093-1,2022-02-28T01:00:00+01:00,Rayon pain/viennoiserie/pâtisserie,Très satisfaisant,,Rayon pain/viennoiserie/pâtisserie,48.870289,2.403321
2127,LA GRENOUILLE BLEUE,48 RUE BALARD,75015,Paris 15e  Arrondissement,21-043547-1,2021-06-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.841590000000004,2.277631
2128,A L'ESCALE,92 BD SAINT MARCEL,75005,Paris 5e  Arrondissement,21-072807-1,2021-09-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.837105,2.352188
2129,LE COMPTOIR DE LA VANILLE,01 PLACE DE LA PORTE DE VERSAILLES,75015,Paris 15e  Arrondissement,22-017206-1,2022-03-03T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.832371,2.2872049999999997
2130,ECOLE ELEMENTAIRE,42  AVENUE  DUQUESNE,75007,Paris 7e  Arrondissement,21-036947-1,2021-05-10T02:00:00+02:00,Restauration collective,Satisfaisant,75107068.0,Restauration collective,48.849593,2.313024
2131,LA MAISON DU JARDIN,27 RUE DE VAUGIRARD,75006,Paris 6e  Arrondissement,21-093534-1,2021-11-18T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.848289,2.331439
2132,XIANG RUI,11 RUE SIMART,75018,Paris 18e  Arrondissement,21-025846-1,2021-03-24T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.890161,2.3486990000000003
2133,ECOLE MATERNELLE,4 RUE DU FAUCONNIER,75004,Paris 4e  Arrondissement,22-001089-1,2022-01-11T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.853642,2.359654
2134,PHO BOM,71 AVENUE DE CHOISY,75013,Paris 13e  Arrondissement,22-005541-1,2022-01-24T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.82346,2.361868
2135,ECOLE ELEMENTAIRE,14 RUE VICTOR COUSIN,75005,Paris 5e  Arrondissement,21-037954-1,2021-05-17T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.847432,2.3420799999999997
2136,LA GOURMANDISE DE FLANDRE,154 AVENUE DE FLANDRE,75019,Paris 19e  Arrondissement,21-091844-1,2021-11-12T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.894165,2.381694
2137,G20,6 BOULEVARD SAINT DENIS,75010,Paris 10e  Arrondissement,22-011141-1,2022-02-14T01:00:00+01:00,Libre service,Satisfaisant,,Libre service,48.869364000000004,2.35511
2138,COJEAN SAS,27 AV HOCHE,75008,Paris 8e  Arrondissement,21-056487-1,2021-07-09T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.876354,2.301703
2139,L'ATELIER DU BIO,01 PLACE DE LA PORTE DE VERSAILLES,75015,Paris 15e  Arrondissement,22-017226-1,2022-03-03T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.832371,2.2872049999999997
2140,LA TABLE AFGHANE,107 RUE DIDOT,75014,Paris 14e  Arrondissement,21-055411-1,2021-07-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.828112,2.315791
2141,FONDUE 9,10 RUE FRERE D ASTIER DE VIGERIE,75013,Paris 13e  Arrondissement,21-092388-1,2021-11-16T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.824031,2.3628
2142,LE GAMBETTA,8 PL GAMBETTA,75020,Paris 20e  Arrondissement,21-106967-1,2021-12-14T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.865302,2.39856
2143,ECOLE ELEMENTAIRE,21 RUE DUPLEIX,75015,Paris,21-093592-1,2021-11-19T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.851482,2.2971939999999997
2144,L'ECAILLER DU BISTROT,20 RUE PAUL BERT,75011,Paris 11e  Arrondissement,22-006269-1,2022-01-27T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.852344,2.384916
2145,CARREFOUR,POISSONNERIE TRADITION,75016,Paris 16e  Arrondissement,21-096331-1,2021-11-24T01:00:00+01:00,Rayon poissonnerie,Très satisfaisant,,Rayon poissonnerie,,
2146,MADD LAMARCK,74 RUE LAMARCK,75018,Paris 18e  Arrondissement,21-056230-1,2021-07-12T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.890024,2.338629
2147,EAST ST,13 PASSAGE SUSAN SONTAG,75019,Paris 19e  Arrondissement,21-096766-1,2021-11-26T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.898115000000004,2.375074
2148,ECOLE ELEMENTAIRE,5 RUE MILTON,75009,Paris 9e  Arrondissement,22-002384-1,2022-01-17T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.877348,2.340563
2149,LINDT ET SPRUNGLI,13 RUE DE STEINKERQUE,75018,Paris 18e  Arrondissement,21-074393-1,2021-07-08T02:00:00+02:00,Chocolatier|Glacier,Très satisfaisant,,Chocolatier|Glacier,48.884157,2.343327
2150,CHEZ BARTOLO,7 RUE DES CANETTES,75006,Paris 6e  Arrondissement,21-057817-1,2021-07-19T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.852393,2.3337830000000004
2151,ECOLE ELEMENTAIRE,43 RUE REBIERE,75017,Paris,21-076918-1,2021-09-27T02:00:00+02:00,Restauration collective,Satisfaisant,75117073.0,Restauration collective,48.89738,2.318345
2152,ECOLE ELEMENTAIRE,"1, RUE FOYATIER",75018,Paris 18e  Arrondissement,22-010706-1,2022-02-14T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.885071999999994,2.342345
2153,ECOLE ELEMENTAIRE,5 RUE DAMESME,75013,Paris 13e  Arrondissement,22-014971-1,2022-03-01T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.825098,2.355436
2154,ECOLE ELEMENTAIRE,5 7 RUE DE LA PROVIDENCE,75013,Paris 13e  Arrondissement,21-076514-1,2021-09-24T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.825348,2.3488830000000003
2155,COJEAN,1 RUE ROUGEMONT,75009,Paris 9e  Arrondissement,22-016985-1,2022-03-08T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.871314,2.345689
2156,RIGOLETTO,337 RUE DE BELLEVILLE,75019,Paris 19e  Arrondissement,21-097247-1,2021-11-30T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.876788,2.405002
2157,ECOLE POLYVALENTE,38 BD DE REIMS,75017,Paris 17e  Arrondissement,21-073631-1,2021-09-16T02:00:00+02:00,Restauration collective,Très satisfaisant,75117001.0,Restauration collective,48.888282000000004,2.295451
2158,ASSOCIATION ECOLE GERSON,31 RUE DE LA POMPE,75016,Paris,22-002123-1,2022-01-14T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.860723,2.27506
2159,AUCHAN SUPERMARCHE,73 BOULEVARD BRUNE,75014,Paris 14e  Arrondissement,22-014625-1,2022-02-14T01:00:00+01:00,Rayon pain/viennoiserie/pâtisserie,Très satisfaisant,,Rayon pain/viennoiserie/pâtisserie,48.826432000000004,2.311984
2160,CANAL POKE,240 RUE DU FAUBOURG SAINT HONORE,75008,Paris 8e  Arrondissement,21-056125-1,2021-07-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.876417,2.302186
2161,ECOLE ELEMENTAIRE,13 RUE DES VOLONTAIRES,75015,Paris 15e  Arrondissement,21-074500-1,2021-09-20T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.842647,2.3072340000000002
2162,ECOLE MATERNELLE,56 AVENUE FÉLIX FAURE,75015,Paris 15e  Arrondissement,21-051954-1,2021-07-01T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.840699,2.2866150000000003
2163,ECOLE ELEMENTAIRE,20 RUE ANTOINE CHANTIN,75014,Paris 14e  Arrondissement,21-094096-1,2021-11-22T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.827253000000006,2.322657
2164,LE MOULIN CARRE,169 BOULEVARD VINCENT AURIOL,75013,Paris 13e  Arrondissement,21-030371-1,2021-04-16T02:00:00+02:00,Fromagerie,Très satisfaisant,,Fromagerie,48.832046000000005,2.360484
2165,ECOLE MATERNELLE,20 RUE DE LA SAIDA,75015,Paris 15e  Arrondissement,21-071168-1,2021-09-09T02:00:00+02:00,Restauration collective,Satisfaisant,75115222.0,Restauration collective,48.831996999999994,2.295529
2166,PONT NEUF CONCEPT,21 RUE DE LA MONNAIE,75001,Paris 1er Arrondissement,21-056161-1,2021-07-12T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.859612,2.343028
2167,LA CREMERIE DE PARIS,,75011,Paris 11e  Arrondissement,21-072931-1,2021-09-10T02:00:00+02:00,Fromagerie,Très satisfaisant,,Fromagerie,48.858999999999995,2.347
2168,ECOLE ELEMENTAIRE,30 BOULEVARD ARAGO,75013,Paris 13e  Arrondissement,21-077151-1,2021-09-24T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.8356,2.347459
2169,ECOLE MATERNELLE,10 RUE SÉVERO,75014,Paris 14e  Arrondissement,21-087080-1,2021-10-25T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.832392999999996,2.323719
2170,TAJ MAHAL,3 RUE DE LA COLLEGIALE,75005,Paris 5e  Arrondissement,21-072850-1,2021-09-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.837422,2.352353
2171,ECOLE MATERNELLE,8 RUE RICAUT,75013,Paris 13e  Arrondissement,21-101799-1,2021-12-13T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.829747,2.361479
2172,L'IMPOND,320 RUE DES PYRENEES,75020,Paris 20e  Arrondissement,21-056442-1,2021-06-23T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.87236,2.387125
2173,ADAM,47 RUE MONSIEUR LE PRINCE,75006,Paris 6e  Arrondissement,21-070363-1,2021-06-04T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.849438,2.3402950000000002
2174,CARREFOUR MARKET,92 AV GAMBETTA,75020,Paris 20e  Arrondissement,22-017100-1,2022-02-28T01:00:00+01:00,Rayon traiteur,Très satisfaisant,,Rayon traiteur,48.870289,2.403321
