,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
1169,MAISON MM1,74 BD DE LA TOUR MAUBOURG,75007,Paris 7e  Arrondissement,21-106934-1,2021-12-09T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.856087,2.309593
1170,NATURALIA FRANCE,33 BOULEVARD VOLTAIRE,75011,Paris 11e  Arrondissement,21-106918-1,2021-12-14T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.864665,2.368921
1175,LA STATION RAMBUTEAU,20 RUE BEAUBOURG,75004,Paris 4e  Arrondissement,22-010549-1,2022-02-04T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.860999,2.353514
1178,CHEF OURS,102 BD DAVOUT,75020,Paris 20e  Arrondissement,22-000815-1,2022-01-05T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.857766,2.410164
1179,TIMHOTEL,11 PL EMILE GOUDEAU,75018,Paris 18e  Arrondissement,21-080646-1,2021-10-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.885917,2.337677
1182,LE TELEGRAPHE,263 RUE DE BELLEVILLE,75019,Paris 19e  Arrondissement,22-006173-1,2022-01-10T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.875621,2.399052
1185,AU BEL HORIZON,,75015,Paris 15e  Arrondissement,22-016102-1,2022-03-01T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.849918,2.292876
1188,ECOLE MATERNELLE,6 RUE LITTRÉ,75006,Paris 6e  Arrondissement,21-045146-1,2021-03-24T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.845643,2.323773
1202,L'ORANGE VERTE,92 RUE DE MAUBEUGE,75010,Paris 10e  Arrondissement,21-087427-1,2021-10-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.879941,2.350695
1205,MAKE IT HAPPEN,9 RUE ANATOLE DE LA FORGE,75017,Paris 17e  Arrondissement,22-016110-1,2022-03-02T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.876207,2.292177
1209,CARREFOUR EXPRESS,7 RUE MONTMARTRE,75001,Paris 1er Arrondissement,21-092978-1,2021-11-17T01:00:00+01:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.863917,2.345478
1214,PIZZA DELIZIA,116 RUE DU CHEMIN VERT,75011,Paris 11e  Arrondissement,21-050829-1,2021-06-24T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.861831,2.383563
1217,ELYA,,75011,Paris 11e  Arrondissement,22-002045-1,2022-01-06T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.859,2.347
1227,ON PARTAGE,137 B RUE DE CHARONNE,75011,Paris 11e  Arrondissement,21-055391-1,2021-07-08T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.85522,2.387371
1230,CLASSICS HOTEL BASTILLE,131 RUE DE CHARONNE,75011,Paris 11e  Arrondissement,21-055441-1,2021-07-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.855047,2.386555
1238,LES SCOP'PAINS D'ABORD,90 Rue de Ménilmontant,75020,Paris 20e  Arrondissement,21-106965-1,2021-12-10T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.869078,2.391639
1239,MONA & CO,48 AVENUE EMILE ZOLA,75015,Paris 15e  Arrondissement,21-080066-1,2021-10-05T02:00:00+02:00,Commerce alimentaire,Très satisfaisant,,,48.846288,2.282783
1245,LE NESLE,22 RUE DAUPHINE,75006,Paris 6e  Arrondissement,21-081821-1,2021-10-11T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.855141,2.339544
1246,BEAUMARCHAIS DISTRIBUTION,103 BOULEVARD BEAUMARCHAIS,75003,Paris 3e  Arrondissement,21-053532-1,2021-07-05T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.860281,2.367153
1248,AVEYRON ALIGOT,,75015,Paris 15e  Arrondissement,22-016143-1,2022-03-01T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.849918,2.292876
1257,PETROVIC MARIJA,82 BD DE BELLEVILLE,75020,Paris 20e  Arrondissement,21-106971-1,2021-12-16T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.873589,2.384495
1266,VRAC 4.0,10 RUE DE BELLEVILLE,75020,Paris 20e  Arrondissement,21-106969-1,2021-12-15T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.872343,2.378266
1270,NOUVEAU CHALET DU LAC,AVENUE DU BEL AIR,75012,Paris 12e  Arrondissement,21-083472-1,2021-10-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.846513,2.397496
1271,GOUPIL LE BISTRO,4 RUE CLAUDE DEBUSSY,75017,Paris 17e  Arrondissement,22-007311-1,2022-01-31T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.884704,2.289359
1272,KAZ A FRANCINE,PORTE DE VERSAILLE,75015,Paris 15e  Arrondissement,22-016151-1,2022-03-01T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.832371,2.287205
1273,TANG FRERES,87 AVENUE DE FLANDRE,75019,Paris 19e  Arrondissement,21-083880-1,2021-10-15T02:00:00+02:00,Traiteur,Très satisfaisant,,Traiteur,48.88951,2.374863
1275,MONGKOK SHUFEI,23 RUE JUGE,75015,Paris 15e  Arrondissement,21-068876-1,2021-08-31T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.849894,2.29319
1284,BODEGA,,75015,Paris 15e  Arrondissement,22-016153-1,2022-03-01T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.849918,2.292876
1286,GREEN D'ANDAINE,,75015,Paris 15e  Arrondissement,22-016206-1,2022-03-02T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.849918,2.292876
1289,ILEDEFRANCE TERRE DE SAVEURS,,75015,Paris 15e  Arrondissement,22-016212-1,2022-03-02T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.849918,2.292876
1297,PEDRA ALTA,25 RUE MARBEUF,75008,Paris 8e  Arrondissement,22-017092-1,2022-03-07T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.868948,2.303985
1301,LE DAUPHIN,78 RUE DAMREMONT,75018,Paris 18e  Arrondissement,21-079923-1,2021-10-04T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.892039,2.335357
1306,TAISSEI,4 RUE DE LA GAITE,75014,Paris 14e  Arrondissement,22-017765-1,2022-03-09T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.840866,2.324441
1308,WYN,10 RUE JEAN BART,75006,Paris 6e  Arrondissement,21-107228-1,2021-11-03T01:00:00+01:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.847689,2.331004
1330,GOLOSINO,4 SQ VERMENOUZE,75005,Paris 5e  Arrondissement,21-040711-1,2021-05-25T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.840769,2.348948
1331,GIOVANNI,13 RUE MONTHOLON,75009,Paris 9e  Arrondissement,21-057975-1,2021-07-20T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.876555,2.347277
1333,LE BISTROT D'AVRON,17 RUE D AVRON,75020,Paris 20e  Arrondissement,21-106976-1,2021-12-21T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.851643,2.399682
1336,INVICTUS,5 RUE SAINTE BEUVE,75006,Paris 6e  Arrondissement,21-087650-1,2021-10-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.844093,2.329747
1337,BISTROT MELAC,42 RUE LEON FROT,75011,Paris 11e  Arrondissement,21-067159-1,2021-08-24T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.855645,2.386699
1340,CAFE FUSAIN,50 AVENUE PARMENTIER,75011,Paris 11e  Arrondissement,21-041385-1,2021-05-20T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.862185,2.377
1343,SAS EK- VENDOME,33 RUE DANIEL CASANOVA,75001,Paris 1er Arrondissement,21-054580-1,2021-07-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.86812,2.330742
1344,EURL HOTEL DU QUERCY,,75015,Paris 15e  Arrondissement,22-016218-1,2022-03-02T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.849918,2.292876
1350,DUCROS FREDERIC,,75015,Paris 15e  Arrondissement,22-016223-1,2022-03-02T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.849918,2.292876
1352,APPELLATIONS D ORIGINE,26 RUE LEPIC,75018,Paris 18e  Arrondissement,21-063986-1,2021-05-11T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.885271,2.334334
1353,RYUKISHIN WAIZ,59 RUE DE RICHELIEU,75002,Paris 2e  Arrondissement,22-018264-1,2022-03-10T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.866936,2.337404
1357,FAN DE CAROTTE,34 RUE LEMERCIER,75017,Paris 17e  Arrondissement,22-000833-1,2022-01-06T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.886829,2.323343
1364,LE GANDON,19 RUE PHILIBERT LUCOT,75013,Paris 13e  Arrondissement,21-094189-1,2021-11-22T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.821988,2.360869
1366,BIO C'BON CAULAINCOURT,11 RUE CAULAINCOURT,75018,Paris 18e  Arrondissement,22-017034-1,2022-01-19T01:00:00+01:00,Rayon fromagerie,Très satisfaisant,,Rayon fromagerie,48.886974,2.332778
1376,RICE TROTTERS,107 RUE DE LA CROIX NIVERT,75015,Paris 15e  Arrondissement,22-000893-1,2022-01-06T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.842454,2.294626
1385,VAEF REST,23 RUE DES CAPUCINES,75001,Paris 1er Arrondissement,22-000888-1,2022-01-07T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.869602,2.328315
1388,CHIDO,2 RUE ST PHILIPPE DU ROULE,75008,Paris 8e  Arrondissement,21-040122-1,2021-05-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.873388,2.308878
1390,NACHITOS,74 AV DE CLICHY,75017,Paris 17e  Arrondissement,22-000843-1,2022-01-06T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.888083,2.324789
1391,CROWNE PLAZA,"10, PLACE DE LA REPUBLIQUE",75011,Paris 11e  Arrondissement,21-073022-1,2021-09-13T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.867386,2.365249
1397,CLINIQUE DU MONT LOUIS,8 RUE DE LA FOLIE REGNAULT,75011,Paris 11e  Arrondissement,21-069091-1,2021-08-31T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.857197,2.385941
1405,CHEZ MILO,16 RUE MAUBLANC,75015,Paris 15e  Arrondissement,21-090580-1,2021-11-05T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.839503,2.300122
1407,RIVOLI CIE,252 RUE DE RIVOLI,75001,Paris 1er Arrondissement,22-000867-1,2022-01-07T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.866381,2.324428
1414,L'ALOUETTE,24 RUE DU CHAMP DE L ALOUETTE,75013,Paris 13e  Arrondissement,22-017830-1,2022-03-10T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.831868,2.344622
1417,BARRACUDA,10 PLACE DU COLONEL BOURGOIN,75012,Paris 12e  Arrondissement,21-044366-1,2021-06-03T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.844585,2.383474
1424,WOK ADDICT,91 RUE DE LA VICTOIRE,75009,Paris 9e  Arrondissement,21-040063-1,2021-05-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.874838,2.331021
1427,BA MIÊN 2,15 RUE GIT LE COEUR,75006,Paris 6e  Arrondissement,21-040098-1,2021-05-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.853576,2.342561
1437,ELMEYHH,42 RUE MARCADET,75018,Paris 18e  Arrondissement,21-107021-1,2021-10-26T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.890574,2.351196
1452,PARADIS THAI,132 RUE DE TOLBIAC,75013,Paris 13e  Arrondissement,21-058009-1,2021-07-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.826262,2.358674
1466,GROS,4 COUR DES PETITES ECURIES,75010,Paris 10e  Arrondissement,22-009806-1,2022-02-07T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.872445,2.353622
1473,CARREFOUR MARKET,165 RUE MARCADET,75018,Paris 18e  Arrondissement,21-056446-1,2021-04-13T02:00:00+02:00,Rayon fromagerie,Très satisfaisant,,Rayon fromagerie,48.891353,2.337121
1480,PAI PARTNERS,232 RUE DE RIVOLI,75001,Paris 1er Arrondissement,21-028654-1,2021-04-08T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.865293,2.327782
1485,S.A.M.Y BAGEL,50 RUE DE L ARBRE SEC,75001,Paris 1er Arrondissement,22-000902-1,2022-01-07T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.860845,2.342585
1486,COUP DE COEUR,21 RUE DE MIROMESNIL,75008,Paris 8e  Arrondissement,21-039995-1,2021-05-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.872581,2.315924
1500,CHRISTAL,144  BOULEVARD EXELMANS,75016,Paris 16e  Arrondissement,22-007344-1,2022-01-31T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.847681,2.259844
1505,LE FLEUVE ROUGE,1 RUE PRADIER,75019,Paris 19e  Arrondissement,21-093746-1,2021-10-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.874804,2.381084
1511,L'ETOILE DU MATIN,86 BOULEVARD LEFEBVRE,75015,Paris 15e  Arrondissement,22-009667-1,2022-02-08T01:00:00+01:00,Commerce alimentaire,Satisfaisant,,,48.8288,2.299498
1518,INSTITUT ARTHUR VERNES,36 RUE D ASSAS,75006,Paris 6e  Arrondissement,21-055693-1,2021-07-12T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.847581,2.32965
1519,CARREFOUR MARKET,165 RUE MARCADET,75018,Paris 18e  Arrondissement,21-056440-1,2021-04-13T02:00:00+02:00,Rayon poissonnerie,Très satisfaisant,,Rayon poissonnerie,48.891353,2.337121
1528,LE RAMUS,4 AVENUE DU PERE LACHAISE,75020,Paris 20e  Arrondissement,21-088305-1,2021-10-22T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.863594,2.39751
1532,LES 2 M DISTRIBUTION,20 RUE DE JESSAINT,75018,Paris 18e  Arrondissement,21-079260-1,2021-07-29T02:00:00+02:00,Libre service,Très satisfaisant,,Libre service,48.885046,2.355703
1537,TALEUN'S CORPORATION,46 RUE DES POISSONNIERS,75018,Paris 18e  Arrondissement,21-107037-1,2021-10-26T02:00:00+02:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.8889,2.351716
1546,SOLYLES,SOLYLES,75018,Paris 18e  Arrondissement,21-055623-1,2021-04-13T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.859,2.347
1547,ROYAL CROZATIER,"62, RUE CROZATIER",75012,Paris 12e  Arrondissement,21-095171-1,2021-11-17T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.849503,2.379732
1551,PETRUS,12 PLACE DU MARECHAL JUIN,75017,Paris 17e  Arrondissement,22-009472-1,2022-02-09T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.88523,2.296542
1553,LYCEE GENERAL ET TECHNOLOGIQUE TURGOT,69 RUE DE TURBIGO,75003,Paris 3e  Arrondissement,22-002725-1,2022-01-18T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.866193,2.358843
1559,PLIC  PLOC,9 AVENUE DU DOCTEUR ARNOLD NETTER,75012,Paris,21-042472-1,2021-06-01T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.841679,2.404758
1560,MOGO,89 RUE DE LA VICTOIRE,75009,Paris 9e  Arrondissement,21-040087-1,2021-05-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.874886,2.331184
1562,MAZEH BAH BAH,55 RUE DES ENTREPRENEURS,75015,Paris 15e  Arrondissement,21-081537-1,2021-10-08T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.845566,2.288382
1564,BISTRO BURGER,26 RUE MONTORGUEIL,75001,Paris 1er Arrondissement,21-055226-1,2021-07-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.863647,2.346505
1567,PHO VIET,115 BD DE L HOPITAL,75013,Paris 13e  Arrondissement,21-034830-1,2021-05-03T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.835953,2.359172
1571,LE DUC,243  BOULEVARD  RASPAIL,75014,Paris 14e  Arrondissement,21-080510-1,2021-10-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.838669,2.331118
1572,SUSHI MASSENA,RUE THOMAS MANN,75013,Paris 13e  Arrondissement,21-044498-1,2021-06-07T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.829531,2.379154
1584,BLUEBERRY,6 RUE DU SABOT,75006,Paris 6e  Arrondissement,21-080433-1,2021-10-05T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.852763,2.331454
1585,COMPTOIR DES MERS,1 RUE DE TURENNE,75004,Paris 4e  Arrondissement,21-105441-1,2021-11-29T01:00:00+01:00,Poissonnerie,Très satisfaisant,,Poissonnerie,48.85485,2.363029
1587,FAHAM,108 RUE CARDINET,75017,Paris 17e  Arrondissement,22-000930-1,2022-01-06T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.88562,2.311728
1591,HOTEL DES ARTS,5 RUE THOLOZE,75018,Paris 18e  Arrondissement,21-093637-1,2021-11-19T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.886204,2.335238
1600,COME,172 BD HAUSSMANN,75008,Paris 8e  Arrondissement,22-016353-1,2022-03-07T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.875157,2.308091
1602,LA CANTINE DE BELLEVILLE,108  BD  DE BELLEVILLE,75020,Paris 20e  Arrondissement,21-080381-1,2021-10-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.874579,2.387059
1603,COLLEGE BEAUMARCHAIS,124  RUE AMELOT,75011,Paris 11e  Arrondissement,21-051302-1,2021-06-28T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.864232,2.366906
1613,"RESTAURANT TAJ, SUPER LAHORE RESTAURANT",149 RUE LA FAYETTE,75010,Paris 10e  Arrondissement,21-090067-1,2021-11-05T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.879265,2.356469
1615,LE PARADIS DU FRUIT,32 AVENUE DE WAGRAM,75008,Paris 8e  Arrondissement,21-092650-1,2021-11-16T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.876779,2.297505
1618,MARIA,58 RUE DE L ARBRE SEC,75001,Paris 1er Arrondissement,22-000914-1,2022-01-07T01:00:00+01:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.861141,2.342601
1620,SERVICES DIVERS,105 BOULEVARD DE LA VILLETTE,75010,Paris 10e  Arrondissement,21-056216-1,2021-07-13T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.879764,2.36996
1622,BISTROT LUCIEN,8 RUE LUCIEN SAMPAIX,75010,Paris 10e  Arrondissement,22-001035-1,2022-01-07T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.871076,2.360088
1636,COMEXPOSIUM,,75015,Paris 15e  Arrondissement,22-016422-1,2022-03-02T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.849918,2.292876
1639,COMEXPOSIUM,,75015,Paris 15e  Arrondissement,22-016428-1,2022-03-02T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.849918,2.292876
1645,LA TAVERNE ALLEMANDE,,75015,Paris 15e  Arrondissement,22-016418-1,2022-03-02T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.849918,2.292876
1647,CITADINES,14 RUE CHALIGNY,75012,Paris 12e  Arrondissement,21-098782-1,2021-12-02T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.846202,2.383794
1667,SOON,20 RUE JEAN MERMOZ,75008,Paris 8e  Arrondissement,21-098907-1,2021-12-03T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.870877,2.311646
1669,SARL LE BISTROT 150,150 Boulevard Péreire,75017,Paris 17e  Arrondissement,22-008654-1,2022-02-01T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.883422,2.293885
1672,AU PETIT THAI,10 RUE DU ROI DE SICILE,75004,Paris 4e  Arrondissement,22-006176-1,2022-01-27T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.855811,2.360051
1680,BIBLIOTHEQUE NATIONALE DE FRANCE,11 QUAI FRANCOIS MAURIAC,75013,Paris 13e  Arrondissement,21-036386-1,2021-05-07T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.832704,2.378833
1681,STREET BIDA,1 RUE NICOLE REINE LEPAUTE,75013,Paris 13e  Arrondissement,21-055774-1,2021-07-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.826613,2.381831
1683,BURG'HEURE,1 RUE LEON SECHE,75015,Paris 15e  Arrondissement,21-040275-1,2021-05-20T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.841925,2.298426
1691,LE WARUNG,16 RUE FONTAINE DU BUT,75018,Paris 18e  Arrondissement,21-059507-1,2021-07-27T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.890777,2.339472
1692,JULIE DIS,96 RUE DE CRIMEE,75019,Paris 19e  Arrondissement,21-078195-1,2021-09-30T02:00:00+02:00,Libre service,Satisfaisant,,Libre service,48.883785,2.384775
1694,FACONELL,88 AV GAMBETTA,75020,Paris 20e  Arrondissement,21-067314-1,2021-08-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.869911,2.402993
1703,FEDERATION UNIE DES AUBERGES DE JEUNESSE,20 ESPLANADE NATHALIE SARRAUTE,75018,Paris 18e  Arrondissement,22-001127-1,2022-01-11T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.888674,2.362759
1709,SARL THE TEA CADDY,14 RUE ST JULIEN LE PAUVRE,75005,Paris 5e  Arrondissement,21-057987-1,2021-07-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.852267,2.346841
1710,AMALFI,86 BOULEVARD DE PICPUS,75012,Paris 12e  Arrondissement,22-004621-1,2022-01-07T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.846125,2.401245
1728,LE JOUFFROY,47 RUE JOUFFROY D'ABBANS,75017,Paris 17e  Arrondissement,22-009012-1,2022-02-03T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.885252,2.307648
1731,CAFE COMETS,38 RUE LEON FROT,75011,Paris 11e  Arrondissement,21-067783-1,2021-08-26T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.855418,2.38694
1735,LA MONELLA,2 RUE LEMERCIER,75017,Paris 17e  Arrondissement,22-000952-1,2022-01-06T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.885364,2.325329
1741,CLICHY 21,21 BOULEVARD DE CLICHY,75009,Paris 9e  Arrondissement,21-040238-1,2021-05-20T02:00:00+02:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.882394,2.336552
1746,VILLA VERDI,42 bis avenue de Suffren,75015,Paris 15e  Arrondissement,22-016797-1,2022-03-03T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.854074,2.296086
1753,LE FALGUIERE,129 RUE DE VAUGIRARD,75015,Paris 15e  Arrondissement,22-000963-1,2022-01-07T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.844485,2.318257
1766,FEDERATION NATIONALE DES SYNDICATS D'EXPLOITATIONS AGRICOLES,11 RUE DE LA BAUME,75008,Paris 8e  Arrondissement,21-064040-1,2021-08-09T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.874573,2.31168
1772,VIET PASSION SAS,72 RUE DE BELLEVILLE,75020,Paris 20e  Arrondissement,21-040450-1,2021-05-05T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.873495,2.383751
1773,DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'HEBERGEMENT ET DU LOGEMENT ILE-DE-FRANCE,5 RUE LEBLANC,75015,Paris 15e  Arrondissement,21-066381-1,2021-08-23T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.840105,2.2721
1774,INDIAN NEPALI SWAD,4 RUE BARGUE,75015,Paris 15e  Arrondissement,21-059327-1,2021-07-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.840626,2.306014
