,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
110,AU PUR SANG (2ORE CENE MARIE BEATRICE),2 AV DE LA PELOUSE,78600,MAISONS LAFFITTE,16196737,2021-10-12T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.958189,2.170404
111,ATAC (SAAS AUCHAN SUPERMARCHE),50 AV JEAN JAURES,78350,JOUY EN JOSAS,15980199,2021-04-19T02:00:00+02:00,Rayon poissonnerie,A améliorer,,Rayon poissonnerie,48.765241,2.162222
113,ATAC (SAAS AUCHAN SUPERMARCHE),50 AV JEAN JAURES,78350,JOUY EN JOSAS,15974132,2021-04-19T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.765241,2.162222
122,L'ALMODOVAR (BEIRAMAR),1 RUE DU PROGRES,78230,LE PECQ,16112877,2021-08-03T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.898468,2.110229
124,L'AUBERGE DE LA POSTE (LA PENICHE),142 RTE NATIONALE 10,78310,COIGNIERES,16281932,2021-12-14T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.74733,1.922167
143,LA CIVETTE DU PARC (MONSIEUR LEON KHERSIS),17 RUE DES RESERVOIRS,78000,VERSAILLES,16111902,2021-08-03T02:00:00+02:00,_,Satisfaisant,,,48.808337,2.124568
186,COIGNIERES PORC,R DU PONT DES LANDES,78310,COIGNIERES,16321398,2022-01-26T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.736943,1.909827
201,ALFANE,"18, RUE JEAN MOULIN",78280,GUYANCOURT,16118651,2021-05-26T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.769373,2.0642
210,EURO KEBAB SANDWICHERIE (EURO KEBAB),43 R NATIONALE,78710,ROSNY SUR SEINE,16212211,2021-10-22T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.000198,1.635061
219,TANTE ALICE,110 R DE BUCHELAY,78200,MANTES LA JOLIE,16008785,2021-05-20T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.993452,1.687318
236,LEADER EXPRESS (ORGEVAL EXPRESS),1 RUE DE NORMANDIE,78630,ORGEVAL,15947681,2021-03-26T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.931152,1.97506
238,AU CHAPEAU GRIS,7 R HOCHE,78000,VERSAILLES,16146149,2021-09-02T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.805443,2.127358
250,LEGOUPIL LAURENT,58 RTE DE SAINT GERMAIN,78860,SAINT NOM LA BRETECHE,15990633,2021-05-03T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.863997,2.030176
252,LA BONNE TABLE DU MESNIL,62 BD CARNOT,78420,CARRIERES SUR SEINE,15987199,2021-04-27T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.909506,2.178398
259,BOUGIFOOD,CENTRE COMMERCIAL DES BOUGIMONTS,78130,LES MUREAUX,16166078,2021-09-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.988465,1.914566
260,LES TROIS FRERES,2 PLACE ETIENNE MARCEL,78180,MONTIGNY LE BRETONNEUX,16017403,2021-05-28T02:00:00+02:00,_,Satisfaisant,,,48.781,2.041657
268,O PAIN SHOW (HAJAR),AV PAUL RAOULT,78130,LES MUREAUX,16166360,2021-09-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.988637,1.912394
278,L'ORIENT FAST (L'ORIENT FAST),30 RUE DES ETATS GENERAUX,78000,VERSAILLES,16148871,2021-09-06T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.798147,2.134584
285,BALI,38 BD ANDRE MALRAUX,78480,VERNEUIL SUR SEINE,16243478,2021-11-19T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.980645,1.973571
287,LA CREPERIE (BENJI S),85 RUE DE LA PAROISSE,78000,VERSAILLES,16161218,2021-09-14T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.805708,2.135625
329,AKITA SUSHI,90 AV MARECHAL FOCH,78100,SAINT GERMAIN EN LAYE,16146656,2021-09-02T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.900206,2.088416
342,AZBAKER DISTRIBUTION,2 RUE DE BREUVERY,78100,SAINT GERMAIN EN LAYE,15982676,2021-04-27T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.899476,2.088147
343,LVS ILE DE FRANCE - LA VIE SAINE,5 RUE DES CAYENNES,78700,CONFLANS SAINTE HONORINE,16021736,2021-06-01T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,49.008108,2.082845
355,SARL LA BELLE MEUNIERE,230 AV CARNOT,78700,CONFLANS SAINTE HONORINE,15982137,2021-04-26T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.01197,2.092894
358,PIZZA CAPRI (SMILEY),17 RUE DUCIS,78000,VERSAILLES,16047402,2021-06-18T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.807281,2.131458
363,LES ARCADES (LE PAN COUPE),5 BD DE LA REPUBLIQUE,78400,CHATOU,16212512,2021-10-15T02:00:00+02:00,_,A améliorer,,,48.891915,2.150509
366,ETABLISSEMENTS GEORGE CANNON,25B AVENUE GEORGES POLITZER,78190,TRAPPES,16031469,2021-04-20T02:00:00+02:00,_,A améliorer,,,48.765516,1.983677
368,FLY PIZZA,3 RUE ROGER HENNEQUIN,78190,TRAPPES,15965088,2021-04-12T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.764144,1.984245
375,S.K.S.,98 RTE DE CORMEILLES,78500,SARTROUVILLE,16051002,2021-06-22T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.950591,2.182039
384,LA BOITE A BO BUN (MONSIEUR ALEXANDRE NGUYEN DUC),5 PASSAGE SAINT PIERRE,78000,VERSAILLES,16003850,2021-05-17T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.804383,2.131692
386,LA BOULANGERIE,19 AV JEAN JAURES,78210,SAINT CYR L ECOLE,16003770,2021-05-17T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.800137,2.064503
399,TRAPPES VIANDES,39 RUE JEAN JAURES,78190,TRAPPES,16194594,2021-10-11T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.775936,2.0011
401,L'ATELIER 53 - Hugo & Victor,53 AV DE LA JONCHERE,78170,LA CELLE SAINT CLOUD,16004233,2021-04-29T02:00:00+02:00,Chocolatier,Très satisfaisant,,Chocolatier,48.856372,2.145059
417,ARI,ROUTE DE MANTES,78240,CHAMBOURCY,16258373,2021-11-30T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.90819,2.04313
429,TAVERNA DAS BIFANAS,23 AV DE TOBROUK,78500,SARTROUVILLE,16025381,2021-06-03T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.929877,2.162967
434,SUBWAY (SUB DUHAMEL),AV LOUIS PASTEUR,78310,MAUREPAS,16031888,2021-05-19T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.762649,1.912272
435,CAFE DE LA MAIRIE,37 RUE ANDRE LE BOURBLANC,78590,NOISY LE ROI,16056962,2021-06-25T02:00:00+02:00,_,Satisfaisant,,,48.843913,2.064791
437,EMPURIA,PARC D'ACTIVITES DES MEUNIERS,78200,BUCHELAY,16005231,2021-05-18T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.987727,1.692804
456,La Voie Lactée (TEK),27 AVENUE DU CENTRE,78180,MONTIGNY LE BRETONNEUX,15946507,2021-03-25T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.785127,2.045974
465,VIVAL VY CASINO (MON PETIT COMMERCANT),188 T RUE DU GEN DE GAULLE,78740,VAUX SUR SEINE,16003851,2021-05-17T02:00:00+02:00,_,A améliorer,,,49.00516,1.965608
475,LAV,37 AVENUE LONGUEIL,78600,MAISONS LAFFITTE,16275065,2021-12-07T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.946141,2.145893
479,ROYAL D ACHERES (ROYAL D ACHERES),3 ALLEE DU CELERI,78260,ACHERES,16074388,2021-07-05T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.966043,2.061609
487,L ART DE GRIL,59 AV DE L EUROPE,78140,VELIZY VILLACOUBLAY,16218212,2021-10-27T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.778769,2.209878
491,Supermercado Lusitano (CANDIDO COIGNIERES),Le forum de Coignières,78310,COIGNIERES,16197629,2021-10-08T02:00:00+02:00,_,Satisfaisant,,,48.757281,1.938563
524,BOUMOUYE COMMERCE SERVICES,"8, avenue de la Division Leclerc",78410,LES MUREAUX,16101604,2021-06-30T02:00:00+02:00,_,Satisfaisant,,,48.958454,1.855639
533,UNIVERSOY,109 BD DESCARTES,78180,MONTIGNY LE BRETONNEUX,15985538,2021-04-28T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.769785,2.041361
538,SO GUSTO,18 AVENUE JEAN JAURES,78230,LE PECQ,16287822,2021-11-16T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.897812,2.111892
539,SBA,508 RTE D ANDRESY,78955,CARRIERES SOUS POISSY,16193879,2021-10-04T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.954713,2.042673
547,VILLA OFFLENI (EURL ELO),81 AV DU GENERAL LECLERC,78220,VIROFLAY,16076869,2021-07-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.803998,2.171322
561,ARJUN,1 RUE PARISIS,78580,MAULE,16164595,2021-09-17T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.909055,1.851438
565,SHAO SUSHI,2 AV DE LA REPUBLIQUE,78500,SARTROUVILLE,16195076,2021-10-11T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.937679,2.156453
570,KANAZAWA (JH SUSHI),3 PLACE PIERRE BEREGOVOY,78280,GUYANCOURT,15980320,2021-04-23T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.767364,2.077629
580,ZERHDY,AV MAHATMA GANDHI,78190,TRAPPES,16070167,2021-07-05T02:00:00+02:00,_,A améliorer,,,48.777883,1.987217
590,LA TRADITION DE MONTIGNY,1 RUE DE LA SOURDERIE,78180,MONTIGNY LE BRETONNEUX,16288683,2021-12-16T01:00:00+01:00,_,A améliorer,,,48.769905,2.029873
594,SARL SARU,13 AV PAUL BRARD,78700,CONFLANS SAINTE HONORINE,16085279,2021-07-06T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.997441,2.108393
603,LI-OY TEA (LI OY),39 GRANDE RUE,78790,HARGEVILLE,16039899,2021-06-03T02:00:00+02:00,_,Très satisfaisant,,,48.889051,1.744001
611,BOULANGERIE DU MARCHE AU BLE,8 PL DU MARCHE AU BLE,78200,MANTES LA JOLIE,16210060,2021-10-06T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.991012,1.716686
612,PIZZA SANDWICH 78540,ALLEE DES RESEDAS,78540,VERNOUILLET,16011168,2021-05-19T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.97632,1.985507
613,SUPERMARCHE AU BLE,8 PLACE DU MARCHE AU BLE,78200,MANTES LA JOLIE,15985967,2021-04-28T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.991012,1.716686
614,LE CHAT QUI PRISE,57 RUE DE LA PAROISSE,78000,VERSAILLES,16161790,2021-09-14T02:00:00+02:00,_,Très satisfaisant,,,48.806408,2.133034
617,FENERBAHCE,2 RUE VICTOR HUGO,78700,CONFLANS SAINTE HONORINE,16208106,2021-10-20T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.991641,2.09118
618,NOUVEAU SUSHI LINE,4 RUE ANDRE LE BOURBLANC,78590,NOISY LE ROI,16307019,2022-01-11T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.842388,2.06725
629,YELIVA,6 PL DE LA LIBERTE,78700,CONFLANS SAINTE HONORINE,16074167,2021-07-06T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,49.004757,2.116715
635,DENNY,89 BD JEAN JAURES,78800,HOUILLES,16330358,2022-02-04T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.920844,2.19842
638,LES DOUCEURS DE CONFLANS,14 RUE EUDOXIE,78700,CONFLANS SAINTE HONORINE,16052624,2021-06-21T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.991597,2.07651
645,PAINS,62 B AV DE LA MALADRERIE,78300,POISSY,16193892,2021-10-07T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.920667,2.032409
658,MARKUP (KORERA MARKET),8 RUE DU VALIBOUT,78370,PLAISIR,16064122,2021-06-28T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.820994,1.956821
661,AUX DELICES DU BOSPHORE,3 B PL GEORGES POMPIDOU,78180,MONTIGNY LE BRETONNEUX,16117585,2021-08-06T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.783134,2.043367
669,AU BUREAU (SARL S.C.D.B),80 RTE DE MANTES,78240,CHAMBOURCY,16216704,2021-10-26T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.910983,2.033986
671,FETE A CREPE (CREPE ONE),6 RUE EUGENE BERRURIER,78700,CONFLANS SAINTE HONORINE,16160346,2021-09-14T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.998324,2.100091
675,SUSHI YIN (NIKKO),5 RUE DE LA MARE DE TROUX,78280,GUYANCOURT,15984711,2021-04-28T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.783864,2.05259
677,AF & AM,2 RUE PIERRE CURIE,78200,BUCHELAY,16008809,2021-05-20T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.978652,1.670476
678,LE JAP,14 RUE DE LIEGE,78990,ELANCOURT,16061273,2021-06-29T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.765646,1.960427
695,BOULANGERIE DE LA MAIRIE DE MEULAN,2 RUE DU MARECHAL FOCH,78250,MEULAN EN YVELINES,16189964,2021-10-06T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.004946,1.909631
712,BOULANGERIE LOUISE,AV PAUL RAOULT,78130,LES MUREAUX,16192091,2021-09-20T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.988637,1.912394
716,LE FOURNIL DU BARATIE,41 BD CARNOT,78110,LE VESINET,15982536,2021-03-22T01:00:00+01:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.893532,2.136798
720,SAS MEARY,PLACE DES FUSILLES,78500,SARTROUVILLE,16139253,2021-08-24T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.936814,2.159257
722,ANIJEY,32 RUE AMBROISE CROIZAT,78280,GUYANCOURT,16051654,2021-06-22T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.770494,2.071824
727,LA MAISON (MLVP),2 RUE CHARLES DE GAULLE,78840,FRENEUSE,15981115,2021-04-26T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.040615,1.593665
735,CHEZ ALI,AVENUE JEAN LURCAT,78330,FONTENAY LE FLEURY,15997188,2021-05-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.811215,2.047186
737,L'EUROPE (PEREIRA),37 AV DU GENERAL LECLERC,78220,VIROFLAY,16076848,2021-07-06T02:00:00+02:00,_,A améliorer,,,48.803977,2.176318
742,ATELIER DU PAIN,9 RUE ST EXUPERY,78300,POISSY,16244921,2021-11-23T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.938157,2.055905
755,ndzm- sister's café,15 RUE DES RESERVOIRS,78000,VERSAILLES,16108276,2021-06-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.80822,2.124492
756,ALEV,25 RUE DU MARECHAL FOCH,78250,MEULAN EN YVELINES,16154270,2021-09-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.005045,1.908804
759,TOM CANNELLE,77 RUE AU PAIN,78100,SAINT GERMAIN EN LAYE,16029647,2021-06-07T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.897691,2.092956
760,SARL LOUNA,9 RTE DES HARAS,78610,LES BREVIAIRES,16084891,2021-07-12T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.709543,1.814508
761,AU PAIN DORE,447 AV DE L EUROPE,78955,CARRIERES SOUS POISSY,16205737,2021-10-19T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.940441,2.03338
766,BOUCHERIE MODERNE DE TRAPPES - B.M.T. (AL AMAN BOUCHERIE),7 BD MARTIN LUTHER KING,78190,TRAPPES,16204586,2021-10-14T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.773037,1.988147
768,SUSHI JARDIN (SUNNY),127 RUE DESIRE CLEMENT,78700,CONFLANS SAINTE HONORINE,15981614,2021-04-20T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,49.004236,2.11471
772,THE BEER GARAGE,ROUTE DE CHATEAUFORT,78117,TOUSSUS LE NOBLE,16038382,2021-05-06T02:00:00+02:00,_,A améliorer,,,48.745979,2.111391
773,CARTIER TRAITEUR,7 B RUE GABRIEL PERI,78800,HOUILLES,16200431,2021-10-14T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.924938,2.187805
775,TAHIRI,2 PL SAINT LOUIS,78550,BAZAINVILLE,16274060,2021-12-06T01:00:00+01:00,Alimentation générale,A améliorer,,Alimentation générale,48.802966,1.669845
778,ASIAN FOOD (SAVEURS D ASIE),2 AVENUE DE L ARMEE LECLERC,78190,TRAPPES,16225521,2021-11-04T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.774322,1.995927
779,BAI BAO LI (GRILL G88),8 RUE LEONARDO DA VINCI,78700,CONFLANS SAINTE HONORINE,16259188,2021-12-01T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,49.004519,2.078623
785,RAMIRES LES CLAYES,80 AVENUE HENRI BARBUSSE,78340,LES CLAYES SOUS BOIS,16206502,2021-10-13T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.828049,1.973855
793,BRASSERIE DU THEATRE MONTANSIER,15 RUE DES RESERVOIRS,78000,VERSAILLES,16168023,2021-09-16T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.80822,2.124492
795,HANGING TIME,38 QU DE GAILLON,78700,CONFLANS SAINTE HONORINE,16096850,2021-07-20T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.992394,2.115226
799,Domino's pizza (DFE3),CTRE COMM DES SEPT MARES,78990,ELANCOURT,16018841,2021-05-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.767431,1.948844
804,KAN ICHI,6 PL CHAROST,78000,VERSAILLES,16168080,2021-09-21T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.803729,2.132686
811,Food Truck SKEND'BOKIT,"33, avenue de la gare",78310,COIGNIERES,16063288,2021-06-11T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.740662,1.914376
815,LENARY,589 AV PASTEUR,78630,ORGEVAL,16214921,2021-10-26T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.927237,1.979769
816,CEZAM (CEZAM),1 RUE LEON JOUHAUX,78500,SARTROUVILLE,16119713,2021-08-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.946628,2.18842
839,HINDA FLAVOUR,117 RUE DESIRE CLEMENT,78700,CONFLANS SAINTE HONORINE,16235675,2021-11-16T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.004001,2.114217
843,EDO SUSHI (NEW EDO SUSHI),14 PL DES CAUSSES,78180,MONTIGNY LE BRETONNEUX,16194627,2021-10-11T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.768361,2.053425
850,Mark up (L'HYPER MANTES),17 RUE DE L OUEST,78711,MANTES LA VILLE,16235823,2021-11-16T01:00:00+01:00,Alimentation générale,A améliorer,,Alimentation générale,48.978809,1.687815
853,N10 Kebab (LE RELAIE DE COIGNIERES),152 RTE NATIONALE RN 10,78310,COIGNIERES,15979181,2021-04-08T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.74705,1.921562
868,Skend'Bokit (SKEND'MAY),33 AV DE LA GARE,78310,COIGNIERES,15982208,2021-04-08T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.740662,1.914376
869,BOUCHERIE BREVALOISE (BOUCHERIE BREVALOISE),21 PL DU MARECHAL LECLERC,78980,BREVAL,16212230,2021-10-22T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.94558,1.533336
881,PIZZA DRIVE (AB PIZZA 78),15 B RUE HAUTE,78250,MEULAN EN YVELINES,16132222,2021-08-19T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,49.005288,1.908734
885,RAFFOOD,5 RUE DE LA MARE DE TROUX,78280,GUYANCOURT,15965419,2021-04-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.783864,2.05259
889,WELLS BURGER,29 AV LUCIEN RENE DUCHESNE,78170,LA CELLE SAINT CLOUD,16124033,2021-08-12T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.841031,2.131201
892,MAYA,10 B RUE MONTBAURON,78000,VERSAILLES,16026513,2021-05-18T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.803624,2.135184
899,HRT VILLA CHICKEN,19 CENTRE COM DU VALIBOUT,78370,PLAISIR,16218768,2021-10-28T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.822959,1.953905
901,WOODIZ (FAWOOD),38 RUE DE MONTREUIL,78000,VERSAILLES,15942089,2021-03-22T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.804651,2.145781
904,SAN GIULIANO,6 RUE SAINT JULIEN,78000,VERSAILLES,16054958,2021-06-24T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.80244,2.122222
906,LE TRI'O,4 RUE ANDRE LE BOURBLANC,78590,NOISY LE ROI,16306188,2022-01-11T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.842388,2.06725
907,HERITAGE PASSION (ANCHALINE),3 PL DE L'EGLISE,78720,DAMPIERRE EN YVELINES,16091677,2021-07-20T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.704917,1.98545
909,CHIKITO 78,14 RUE DE LA SAONE,78310,MAUREPAS,15961202,2021-04-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.768203,1.943295
910,NAAN RESTAURATION,56 RUE JEAN JAURES,78190,TRAPPES,16204669,2021-10-14T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.774678,1.997113
911,LES GOURMANDISES D'ERWAN ET SERENA (SERENA),113 BD ROGER SALENGRO,78711,MANTES LA VILLE,16082505,2021-06-16T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.982311,1.697809
916,MLF,190 RTE NATIONALE 10,78310,COIGNIERES,16181796,2021-09-30T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.745531,1.918131
923,ROYAL BURGER,1 AV DU GENERAL LECLERC,78120,RAMBOUILLET,16200526,2021-10-11T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.641261,1.825294
928,O ' 212 (MOROCCO MALL),PL DU MARCHE,78280,GUYANCOURT,16154225,2021-09-09T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.773884,2.073958
935,LES SAVEURS,CTRE COM BOIS DE L ETANG,78320,LA VERRIERE,16045494,2021-06-17T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.759123,1.965627
943,FRENCHY FOOD FACTORY (TS ENTREPRISE),AV ROBERT SCHUMAN,78500,SARTROUVILLE,16068690,2021-06-29T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.948485,2.193757
963,BOUCHERIE DU CHATEAU (THIRIOT-PROVENCE),28 RUE DU GENERAL DE GAULLE,78120,RAMBOUILLET,15994152,2021-05-05T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.645071,1.821211
971,CHICK' TACOS (2MN RESTAURATION),3 ALL DU BOURBONNAIS,78310,MAUREPAS,16236019,2021-11-05T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.761304,1.942845
