,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
24542,SOCIETE D'EXPLOITATION DES ETABLISSEMENTS CUSAC,23 AVENUE CHARLES MONIER,77240,Cesson,20-096494-1,2021-06-15T02:00:00+02:00,Traiteur|Boucherie-Charcuterie,Satisfaisant,,Traiteur|Boucherie-Charcuterie,48.562769,2.6062
24572,PARIS AIR CATERING,"15, rue de la Grande Borne",77990,Le Mesnil-Amelot,21-091589-1,2021-11-09T01:00:00+01:00,Restauration collective,Satisfaisant,77291004.0,Restauration collective,49.015171,2.600791
24582,BIOCOOP VARENNES,Centre commercial LE BREAU,77130,Varennes-sur-Seine,21-099625-1,2021-12-07T01:00:00+01:00,Rayon boucherie-charcuterie,Satisfaisant,,Rayon boucherie-charcuterie,48.376499,2.930012
24869,BOUGAINVILLE,RD 319,77170,Brie-Comte-Robert,21-082066-1,2021-10-11T02:00:00+02:00,Libre service|Boucherie-Charcuterie,Satisfaisant,,Libre service|Boucherie-Charcuterie,48.685418,2.627273
24985,LES POMMES D'ABIT,1019 FORTAIL,77320,Beton-Bazoches,21-081247-1,2021-10-07T02:00:00+02:00,Fromagerie|Alimentation générale|Glacier|Boucherie-Charcuterie,Satisfaisant,,Fromagerie|Alimentation générale|Glacier|Boucherie-Charcuterie,48.699635,3.267739
25057,CHAMPIN,DOMAINE DE LA CHARLOTTERIE,77390,Ozouer-le-Voulgis,21-031437-1,2021-04-22T02:00:00+02:00,Producteur fermier,Satisfaisant,,Producteur fermier,48.659784,2.774421
25356,ECOLE MATERNELLE PUBLIQUE CLOS ST JEAN,"1, rue du Clos Saint-Jean",77140,Saint-Pierre-lès-Nemours,21-042397-1,2021-06-01T02:00:00+02:00,Restauration collective,Satisfaisant,77431001.0,Restauration collective,48.268607,2.699983
25490,KASHMIR,RD 306,77240,Vert-Saint-Denis,21-108152-1,2022-01-18T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.564945,2.630029
25884,STEF LOGISTIQUE LIEUSAINT,BD D ESPAGNE,77127,Lieusaint,22-005826-1,2022-01-26T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,77251002.0,,48.642929,2.546852
25973,CENTRE D ACTIVITE LES ORMES,12  R  DU PERRE,77950,Rubelles,21-051062-1,2021-06-28T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.551632,2.671852
26115,GROUPEMENT D'INTERET ECONOMIQUE DES VIGNES,31 RUE GRANDE,77820,Les Écrennes,21-053581-1,2021-07-06T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Très satisfaisant,77165001.0,,48.504335,2.859131
26316,CARREFOUR,RTE RN 7,77190,Villiers-en-Bière,21-076279-1,2021-09-23T02:00:00+02:00,Rayon pain/viennoiserie/pâtisserie,Satisfaisant,,Rayon pain/viennoiserie/pâtisserie,48.478677,2.598551
26443,CARREFOUR,RTE RN 7,77190,Villiers-en-Bière,21-076284-1,2021-09-23T02:00:00+02:00,Rayon traiteur,Satisfaisant,,Rayon traiteur,48.478677,2.598551
26967,PIZZA NOVA,16 RUE GRANDE,77940,Voulx,21-086110-1,2021-10-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.281591,2.969271
27315,SOVIAM,12 rue Vide Arpent,77100,Meaux,21-093384-1,2021-11-19T01:00:00+01:00,Découpe de viande de boucherie,Satisfaisant,77284018.0,,48.965007,2.904459
27983,VIVRE MIEUX,22 RUE DE LA MARE BLANCHE,77186,Noisiel,21-026746-1,2021-03-31T02:00:00+02:00,Alimentation générale,A corriger de manière urgente,,Alimentation générale,48.850087,2.625711
28390,EARL DELPECH,16 RUE DE MAROLLES,77520,Montigny-Lencoup,21-029478-1,2021-04-15T02:00:00+02:00,Producteur fermier,Très satisfaisant,,Producteur fermier,48.440304,3.046352
28600,RESTAURANT UNIVERSITAIRE L'ARLEQUIN,AVENUE PIERRE POINT,77127,Lieusaint,21-043891-1,2021-06-04T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.628385,2.5607
28928,QUADRATURE RESTAURATION,8 RUE DES ACACIAS,77230,Villeneuve-sous-Dammartin,21-025377-1,2021-03-25T01:00:00+01:00,Restauration collective,Satisfaisant,77511004.0,Restauration collective,49.032342,2.639002
29350,BOUCHERIE DU SOLEIL,2 PROM P ET M CURIE,77370,Nangis,21-108720-1,2022-02-08T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.55092,3.019152
29356,COMMUNE OZOIR LA FERRIERE,Place des Sports / Allée André Boyer,77330,Ozoir-la-Ferrière,21-030382-1,2021-03-29T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.765264,2.673404
30323,AMINECOV MEAUX,12 RUE DU VIDE ARPENT,77100,Meaux,20-097030-1,2021-12-14T01:00:00+01:00,Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage,Satisfaisant,77284015.0,,48.964775,2.904155
30398,BOROWIEC,D21 entre Crécy-la-Chapelle et La Haute-Maison,77580,Sancy,21-092483-1,2021-11-12T01:00:00+01:00,Transformation de lait ou produits laitiers,Satisfaisant,77443001.0,,48.873692,2.971996
30454,MAIRIE COMMUNE DE BUSSY ST GEORGES,1 RUE JEAN DE BRUNHOFF,77600,Bussy-Saint-Georges,21-056306-1,2021-07-09T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.840166,2.709322
30877,UCP Cuisine Centrale EURO DISNEY ASSOCIES SAS,21 AV CHRISTIAN DOPPLER,77700,Bailly-Romainvilliers,21-098446-1,2021-11-30T01:00:00+01:00,Restauration collective,Satisfaisant,77018001.0,Restauration collective,48.842267,2.798701
30896,AUCHAN,3 avenue Roland Moreno,77124,Chauconin-Neufmontiers,21-094667-1,2021-11-23T01:00:00+01:00,Rayon poissonnerie,Satisfaisant,,Rayon poissonnerie,48.958267,2.862828
31059,BELLA PIZZA,22 RUE MONTGAUDIER,77890,Beaumont-du-Gâtinais,21-032928-1,2021-04-27T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.137334,2.475932
31131,CHEZ GENNARO,76 rue de Coulommes,77860,Quincy-Voisins,21-053577-1,2021-07-05T02:00:00+02:00,Traiteur,Satisfaisant,,Traiteur,48.897834,2.884082
31132,AMINECOV MEAUX,12 RUE DU VIDE ARPENT,77100,Meaux,21-105154-1,2021-12-13T01:00:00+01:00,Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage,Satisfaisant,77284015.0,,48.964775,2.904155
31260,INTERMARCHE,BOULEVARD GEORGES BIDAULT,77183,Croissy-Beaubourg,21-033169-1,2021-04-28T02:00:00+02:00,Rayon fromagerie|Rayon boucherie-charcuterie,Satisfaisant,,Rayon fromagerie|Rayon boucherie-charcuterie,48.828757,2.643558
31531,MAXIMO,13 RUE DES CHAMPARTS,77820,Le Châtelet-en-Brie,21-053273-1,2021-07-05T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,,,48.498034,2.794278
31532,ELRES,2 ALL RENE LALIQUE,77380,Combs-la-Ville,21-108771-1,2022-02-09T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.663356,2.564811
31621,CHICKEN FOOD,3 RUE DU SOUVENIR,77140,Nemours,21-033237-1,2021-04-28T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.267526,2.69875
31786,CARREFOUR MARKET,126 RUE JEAN MONNET,77120,Mouroux,21-093560-1,2021-11-18T01:00:00+01:00,Rayon boucherie-charcuterie,Satisfaisant,,Rayon boucherie-charcuterie,48.816787,3.051908
31792,CARREFOUR MARKET,126 RUE JEAN MONNET,77120,Mouroux,21-093575-1,2021-11-18T01:00:00+01:00,Rayon poissonnerie,Satisfaisant,,Rayon poissonnerie,48.816787,3.051908
32167,LYCEE GENERAL TECHNOLOGIQUE PROFESSIONNEL AGRICOLE,LA BRETONNIERE,77120,Chailly-en-Brie,21-100796-1,2021-12-09T01:00:00+01:00,Producteur fermier,Satisfaisant,,Producteur fermier,48.813906,3.15214
32282,EARL DELPECH,16 RUE DE MAROLLES,77520,Montigny-Lencoup,21-029478-2,2021-04-15T02:00:00+02:00,Producteur fermier,Satisfaisant,,Producteur fermier,48.440304,3.046352
32328,CARREFOUR,R.N.3 - B.P. 70,77410,Claye-Souilly,21-102287-1,2021-12-14T01:00:00+01:00,Rayon poissonnerie,Satisfaisant,,Rayon poissonnerie,48.941246,2.639877
32472,GROUPE SOS SENIORS,RUE DU POITOU,77410,Villevaudé,21-102029-1,2021-12-07T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.917879,2.648489
32475,GROUPE HOSPITALIER DU SUD ILE DE FRANCE,270 AV MARC JACQUET,77000,Melun,21-105922-1,2021-12-28T01:00:00+01:00,Restauration collective,Satisfaisant,77288001.0,Restauration collective,48.556272,2.639638
32896,BOUCHERIE MONDIALE,"30, rue du Général Leclerc",77370,Nangis,21-083180-1,2021-10-12T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.556326,3.011864
32916,EHPAD SAINT AILE,RUE DE SAINT-AILE,77510,Rebais,22-002064-1,2022-01-13T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.842174,3.227362
32959,MAISON DE RETRAITE LA GARENNE,46 ROUTE D'EGREVILLE,77460,Souppes-sur-Loing,21-070330-1,2021-09-06T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.179659,2.742364
33079,CHAMPIN,DOMAINE DE LA CHARLOTTERIE,77390,Ozouer-le-Voulgis,21-031437-2,2021-04-22T02:00:00+02:00,Producteur fermier,Satisfaisant,,Producteur fermier,48.659784,2.774421
33404,SINGLY,4 BOULEVARD DE STRASBOURG,77600,Bussy-Saint-Georges,21-036765-1,2021-05-11T02:00:00+02:00,Transformation de produits de la pêche,Très satisfaisant,77058001.0,,48.830347,2.735229
33528,DE SICA,Rue de Strasbourg,77340,Pontault-Combault,20-097001-1,2021-12-13T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,77373002.0,,48.794988,2.624358
33697,VIANDES DE L'OISE,ZAC LE GRAND CHAMP rue De La Têt,77440,Ocquerre,21-097377-1,2021-12-01T01:00:00+01:00,Découpe de viande de boucherie,Satisfaisant,77343001.0,,49.039207,3.059643
33755,LYCEE POLYVALENT DE LA MARE CARREE,Rue de la Mare Carrée,77550,Moissy-Cramayel,21-026295-1,2021-03-29T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.628465,2.579352
33919,A TEX (SAS),29 ALLEE DU CLOS DES CHARMES,77400,Collégien,21-049706-1,2021-06-23T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,77121001.0,,,
33924,BERTO ILE DE FRANCE SUD,8 RUE DE LA BORNE BLANCHE,77380,Combs-la-Ville,21-104806-1,2021-12-21T01:00:00+01:00,Transport de denrées alimentaires,Satisfaisant,,,48.657029,2.552328
33954,LA BARAKA,"32, rue des Chesnois",77130,Montereau-Fault-Yonne,21-033414-1,2021-04-27T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.39638,2.956676
34091,MAIRIE COMMUNE LOGNES,1 Bis rue Mithridate,77185,Lognes,21-039827-1,2021-05-25T02:00:00+02:00,Restauration collective,Satisfaisant,77258001.0,Restauration collective,48.841762,2.629903
34156,SINGLY,4 BOULEVARD DE STRASBOURG,77600,Bussy-Saint-Georges,21-036768-1,2021-05-11T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,77058001.0,,48.830347,2.735229
34182,CREMERIE DU FAUBOURG,14 BIS AVENUE DE SENS,77250,Moret-Loing-et-Orvanne,21-030826-1,2021-04-20T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,77166001.0,,48.370417,2.827578
34240,SEINE PORT,41 RUE DE SEINE,77240,Seine-Port,22-002723-1,2022-01-17T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.559324,2.54406
34279,ESAT LA PYRAMIDE,1 RUE ROBERT SCHUMAN,77330,Ozoir-la-Ferrière,21-092897-1,2021-11-17T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.76749,2.686129
34536,EHPAD LES JARDINS DE CHAGOT,"36, rue de l'Hotel de Ville",77890,Beaumont-du-Gâtinais,21-036034-1,2021-05-06T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.137003,2.476757
34937,O'DELICES,108 AVENUE DU MARECHAL LECLERC,77460,Souppes-sur-Loing,21-056821-1,2021-07-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.186171,2.732013
35070,ACTIV INTERNATIONAL,16 RUE HENRI BECQUEREL,77290,Mitry-Mory,21-039527-1,2021-07-07T02:00:00+02:00,Transformation de produits de la pêche,Très satisfaisant,77294008.0,,48.979313,2.643425
35145,EARL VECTEN PASCAL,11 RUE DU CHARDONNERET,77165,Le Plessis-l'Évêque,21-064483-1,2021-08-12T02:00:00+02:00,Centre d'emballage des oeufs,Très satisfaisant,77366001.0,,48.9993,2.795135
35475,CUISINE CENTRALE,3 AVENUE DU PALOISEL,77380,Combs-la-Ville,21-058208-1,2021-07-19T02:00:00+02:00,Restauration collective,A améliorer,77122004.0,Restauration collective,48.661366,2.563168
