,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
657,MALINS FRANCE,7 RUE DE CASTELLANE,75008,PARIS 8E ARRONDISSEMENT,16185190,2021-10-01T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.872226,2.325137
914,POKE ME 14,1 RUE BOYER BARRET,75014,PARIS 14E ARRONDISSEMENT,15804038,2020-12-01T01:00:00+01:00,Traiteur,Satisfaisant,,Traiteur,48.833329,2.317301
1105,ZAMANE,118 RUE MOUFFETARD,75005,Paris 5e  Arrondissement,21-039940-1,2021-05-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.840315,2.349701
1111,CARREFOUR EXPRESS,7 RUE MONTMARTRE,75001,Paris 1er Arrondissement,21-092987-1,2021-11-17T01:00:00+01:00,Alimentation générale|Rayon pain/viennoiserie/pâtisserie,Très satisfaisant,,Alimentation générale|Rayon pain/viennoiserie/pâtisserie,48.86392,2.345476
1138,ELIOR CONCESSIONS GARES,11 RUE D'AMSTERDAM,75008,Paris 8e  Arrondissement,21-085883-1,2021-10-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.876531,2.326792
1150,L'ORANGE VERTE,92 RUE DE MAUBEUGE,75010,Paris 10e  Arrondissement,21-087427-1,2021-10-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.879938,2.350684
1157,PIKE POKE,24 RUE VERNIER,75017,Paris 17e  Arrondissement,21-039772-1,2021-05-19T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.884166,2.290987
1169,L'AVENUE,85 RUE VAUVENARGUES,75018,Paris 18e  Arrondissement,20-087831-1,2020-12-09T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.897393,2.329381
1171,PIZZA DELIZIA,116 RUE DU CHEMIN VERT,75011,Paris 11e  Arrondissement,21-050829-1,2021-06-24T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.861825,2.383547
1175,HOTELIERE MONTMARTRE,11 PL EMILE GOUDEAU,75018,Paris 18e  Arrondissement,21-080646-1,2021-10-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.885917,2.337677
1187,TMS,263 RUE DE BELLEVILLE,75019,Paris 19e  Arrondissement,21-013542-1,2021-02-15T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.87556,2.399102
1196,CARREFOUR EXPRESS,7 RUE MONTMARTRE,75001,Paris 1er Arrondissement,21-092978-1,2021-11-17T01:00:00+01:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.86392,2.345476
1199,ECOLE MATERNELLE,6 RUE LITTRÉ,75006,Paris 6e  Arrondissement,21-045146-1,2021-03-24T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.845747,2.323705
1210,EDWART,17 RUE VIEILLE DU TEMPLE,75004,Paris 4e  Arrondissement,20-087987-1,2020-12-11T01:00:00+01:00,Chocolatier,Très satisfaisant,,Chocolatier,48.856902,2.356961
1211,ON PARTAGE,137 B RUE DE CHARONNE,75011,Paris 11e  Arrondissement,21-055391-1,2021-07-08T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.854257,2.383776
1216,SAS CHOCOLATERIE DE PUYRICARD,6 RUE DU PONT LOUIS PHILIPPE,75004,Paris 4e  Arrondissement,20-087990-1,2020-12-11T01:00:00+01:00,Chocolatier,Très satisfaisant,,Chocolatier,48.854779,2.355456
1224,NOUVEAU CHALET DU LAC,AVENUE DU BEL AIR,75012,Paris 12e  Arrondissement,21-083472-1,2021-10-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.846513,2.397496
1232,CLASSICS HOTEL BASTILLE,131 RUE DE CHARONNE,75011,Paris 11e  Arrondissement,21-055441-1,2021-07-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.855047,2.386555
1233,BEAUMARCHAIS DISTRIBUTION,103 BOULEVARD BEAUMARCHAIS,75003,Paris 3e  Arrondissement,21-053532-1,2021-07-05T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.860281,2.367153
1244,LE NESLE,22 RUE DAUPHINE,75006,Paris 6e  Arrondissement,21-081821-1,2021-10-11T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.855141,2.339544
1245,DELICES D'ASIE,119 RUE SAINT ANTOINE,75004,Paris 4e  Arrondissement,20-091736-1,2020-12-23T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.855118,2.360432
1254,TANG FRERES,87 AVENUE DE FLANDRE,75019,Paris 19e  Arrondissement,21-083880-1,2021-10-15T02:00:00+02:00,Traiteur,Très satisfaisant,,Traiteur,48.889503,2.374855
1262,FRANCE MONGKOK SHUFEI RESTAURANT,23 RUE JUGE,75015,Paris 15e  Arrondissement,21-068876-1,2021-08-31T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.849894,2.29319
1264,LE DAUPHIN,78 RUE DAMREMONT,75018,Paris 18e  Arrondissement,21-079923-1,2021-10-04T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.892039,2.335357
1281,LA TARENTELLA,LA TARENTELLA,75018,Paris 18e  Arrondissement,20-087866-1,2020-12-09T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.887473,2.358733
1284,INVICTUS,5 RUE SAINTE BEUVE,75006,Paris 6e  Arrondissement,21-087650-1,2021-10-26T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.844093,2.329745
1292,RYUKISHIN WAIZ,59 RUE DE RICHELIEU,75002,Paris 2e  Arrondissement,21-069008-1,2021-08-31T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.866927,2.337399
1294,GIOVANNI,13 RUE MONTHOLON,75009,Paris 9e  Arrondissement,21-057975-1,2021-07-20T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.876554,2.347264
1305,GOLOSINO,4 SQ VERMENOUZE,75005,Paris 5e  Arrondissement,21-040711-1,2021-05-25T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.840769,2.348948
1306,APPELLATIONS D ORIGINE,26 RUE LEPIC,75018,Paris 18e  Arrondissement,21-063986-1,2021-05-11T02:00:00+02:00,Alimentation générale,Très satisfaisant,,Alimentation générale,48.885264,2.334327
1309,BISTROT MELAC,42 RUE LEON FROT,75011,Paris 11e  Arrondissement,21-067159-1,2021-08-24T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.855645,2.386699
1312,CAFE FUSAIN,50 AVENUE PARMENTIER,75011,Paris 11e  Arrondissement,21-041385-1,2021-05-20T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.862192,2.376994
1315,SAS EK- VENDOME,33 RUE DANIEL CASANOVA,75001,Paris 1er Arrondissement,21-054580-1,2021-07-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.86812,2.330742
1326,SUPERNOVA,12 RUE REAUMUR,75003,Paris 3e  Arrondissement,21-005079-1,2021-01-19T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.864989,2.358966
1328,MCDONALD'S,2 RUE D ORSEL,75018,Paris 18e  Arrondissement,21-017885-1,2021-03-02T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.883964,2.34671
1338,CARREFOUR CITY,6 RUE BEAUBOURG,75004,Paris 4e  Arrondissement,20-087981-1,2020-12-11T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.860673,2.353334
1344,CARREFOUR CITY,6 RUE BEAUBOURG,75004,Paris 4e  Arrondissement,20-087982-1,2020-12-11T01:00:00+01:00,Rayon pain/viennoiserie/pâtisserie,Très satisfaisant,,Rayon pain/viennoiserie/pâtisserie,48.860673,2.353334
1345,CHIDO,2 RUE ST PHILIPPE DU ROULE,75008,Paris 8e  Arrondissement,21-040122-1,2021-05-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.873388,2.308878
1346,MONA & CO,48 AVENUE EMILE ZOLA,75015,Paris 15e  Arrondissement,21-080066-1,2021-10-05T02:00:00+02:00,Commerce alimentaire,Très satisfaisant,,,48.846288,2.282783
1351,W.E. I PARIS REPUBLIQUE SAS,"10, PLACE DE LA REPUBLIQUE",75011,Paris 11e  Arrondissement,21-073022-1,2021-09-13T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.867386,2.365249
1357,CLINIQUE DU MONT LOUIS,8 RUE DE LA FOLIE REGNAULT,75011,Paris 11e  Arrondissement,21-069091-1,2021-08-31T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.857197,2.385941
1365,ZAZZEN COMMUNAUTE ENFANTINE,98  RUE DE LOURMEL,75015,Paris 15e  Arrondissement,21-085940-1,2021-10-12T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.843869,2.286353
1366,LE DODO,14 RUE DE LA FIDELITE,75010,Paris 10e  Arrondissement,20-094095-1,2021-01-21T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.874614,2.356548
1368,LYCEE HOTELIER GUILLAUME TIREL,237 BOULEVARD RASPAIL,75014,Paris 14e  Arrondissement,20-088097-1,2020-12-09T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.839296,2.330856
1371,CHEZ MILO,16 RUE MAUBLANC,75015,Paris 15e  Arrondissement,21-090580-1,2021-11-05T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.839503,2.300122
1374,ZAZEN,158 BOULEVARD PEREIRE,75017,Paris 17e  Arrondissement,21-041175-1,2021-05-28T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.882983,2.293076
1392,L'ALOUETTE,24 RUE DU CHAMP DE L ALOUETTE,75013,Paris 13e  Arrondissement,21-091139-1,2021-11-09T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.831868,2.344622
1393,DTNG,15 RUE GIT LE COEUR,75006,Paris 6e  Arrondissement,21-040098-1,2021-05-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.853561,2.342558
1404,BARRACUDA,10 PLACE DU COLONEL BOURGOIN,75012,Paris 12e  Arrondissement,21-044366-1,2021-06-03T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.844576,2.383485
1410,LE JU,16 RUE DES ARCHIVES,75004,Paris 4e  Arrondissement,21-004946-1,2021-01-18T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.857722,2.354746
1420,CHEZ ADDY ET IDA,4 RUE JAUCOURT,75012,Paris 12e  Arrondissement,21-029204-1,2021-04-09T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.846487,2.394632
1424,PARADIS THAI,132 RUE DE TOLBIAC,75013,Paris 13e  Arrondissement,21-058009-1,2021-07-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.826202,2.358579
1426,AROY WOK,91 RUE DE LA VICTOIRE,75009,Paris 9e  Arrondissement,21-040063-1,2021-05-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.874838,2.331021
1442,CARREFOUR MARKET,165 RUE MARCADET,75018,Paris 18e  Arrondissement,21-056446-1,2021-04-13T02:00:00+02:00,Rayon fromagerie,Très satisfaisant,,Rayon fromagerie,48.891353,2.337121
1455,PAI PARTNERS,232 RUE DE RIVOLI,75001,Paris 1er Arrondissement,21-028654-1,2021-04-08T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.865293,2.327782
1462,LYLO,73 RUE DE LA CONVENTION,75015,Paris 15e  Arrondissement,20-088377-1,2020-12-11T01:00:00+01:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.842703,2.284647
1464,SAS ESPACE RQP,21 RUE DE MIROMESNIL,75008,Paris 8e  Arrondissement,21-039995-1,2021-05-21T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.872581,2.315924
1481,INSTITUT ARTHUR VERNES,36 RUE D ASSAS,75006,Paris 6e  Arrondissement,21-055693-1,2021-07-12T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.847581,2.32965
1489,LE FLEUVE ROUGE,1 RUE PRADIER,75019,Paris 19e  Arrondissement,21-093746-1,2021-10-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.8748,2.381079
1491,CARREFOUR MARKET,165 RUE MARCADET,75018,Paris 18e  Arrondissement,21-056440-1,2021-04-13T02:00:00+02:00,Rayon poissonnerie,Très satisfaisant,,Rayon poissonnerie,48.891353,2.337121
1508,MOGO,89 RUE DE LA VICTOIRE,75009,Paris 9e  Arrondissement,21-040087-1,2021-05-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.874886,2.331184
1509,SOLYLES,SOLYLES,75018,Paris 18e  Arrondissement,21-055623-1,2021-04-13T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.889111,2.3401
1512,WOODIZ,16 RUE SOPHIE GERMAIN,75014,Paris 14e  Arrondissement,20-088088-1,2020-12-09T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.831072,2.330337
1516,LES 2 M DISTRIBUTION,20 RUE DE JESSAINT,75018,Paris 18e  Arrondissement,21-079260-1,2021-07-29T02:00:00+02:00,Libre service,Très satisfaisant,,Libre service,48.885046,2.355703
1520,LA CANTINE VIET-THAI,4 B RUE MICHEL CHASLES,75012,Paris 12e  Arrondissement,21-011171-1,2021-02-10T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.846446,2.37403
1521,BISTRO BURGER,26 RUE MONTORGUEIL,75001,Paris 1er Arrondissement,21-055226-1,2021-07-08T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.863647,2.346505
1523,SUSHI MASSENA,RUE THOMAS MANN,75013,Paris 13e  Arrondissement,21-044498-1,2021-06-07T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.829966,2.379982
1526,PROMECOP,22 RUE DU VIEUX COLOMBIER,75006,Paris 6e  Arrondissement,21-040117-1,2021-03-04T01:00:00+01:00,Boulangerie-Pâtisserie,Très satisfaisant,,Boulangerie-Pâtisserie,48.851953,2.330259
1529,LE BOURDONNEC DU CHERCHE MIDI,43 RUE DU CHERCHE MIDI,75006,Paris 6e  Arrondissement,21-040111-1,2021-03-04T01:00:00+01:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.849191,2.325951
1530,PHO VIET,115 BD DE L HOPITAL,75013,Paris 13e  Arrondissement,21-034830-1,2021-05-03T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.835953,2.359172
1534,ROYAL CROZATIER,"62, RUE CROZATIER",75012,Paris 12e  Arrondissement,21-095171-1,2021-11-17T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.849516,2.379706
1535,BLUEBERRY,6 RUE DU SABOT,75006,Paris 6e  Arrondissement,21-080433-1,2021-10-05T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.852766,2.331452
1546,LYCEE GENERAL ET TECHNOLOGIQUE TURGOT,69 RUE DE TURBIGO,75003,Paris 3e  Arrondissement,21-025508-1,2021-03-22T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.866138,2.358616
1550,LA CANTINE DE BELLEVILLE,108  BD  DE BELLEVILLE,75020,Paris 20e  Arrondissement,21-080381-1,2021-10-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.874579,2.387059
1551,COMPTOIR DES MERS,1 RUE DE TURENNE,75004,Paris 4e  Arrondissement,20-085935-1,2020-12-04T01:00:00+01:00,Poissonnerie,Très satisfaisant,,Poissonnerie,48.854667,2.362935
1552,CRECHE PLIC PLOC,9 AVENUE DU DOCTEUR ARNOLD NETTER,75012,Paris,21-042472-1,2021-06-01T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.841663,2.404848
1561,LE DUC,243  BOULEVARD  RASPAIL,75014,Paris 14e  Arrondissement,21-080510-1,2021-10-06T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.838656,2.331117
1563,COLLEGE BEAUMARCHAIS,124  RUE AMELOT,75011,Paris 11e  Arrondissement,21-051302-1,2021-06-28T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.864243,2.3669
1568,SERVICES DIVERS,105 BOULEVARD DE LA VILLETTE,75010,Paris 10e  Arrondissement,21-056216-1,2021-07-13T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.879674,2.370016
1575,LE PARADIS DU FRUIT,32 AVENUE DE WAGRAM,75008,Paris 8e  Arrondissement,21-092650-1,2021-11-16T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.876772,2.297499
1578,JONONI TELECOM ET ALIMENTATION,39 RUE DU POTEAU,75018,Paris 18e  Arrondissement,21-040083-1,2021-03-02T01:00:00+01:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.894268,2.341273
1597,CROUS-REST UNIVERS BULLIER,39 AVENUE GEORGES BERNANOS,75005,Paris 5e  Arrondissement,20-096132-1,2020-12-10T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.840075,2.337413
1603,"RESTAURANT TAJ, SUPER LAHORE RESTAURANT",149 RUE LA FAYETTE,75010,Paris 10e  Arrondissement,21-090067-1,2021-11-05T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.879261,2.356452
1609,CASA DE NATA,164 RUE SAINT CHARLES,75015,Paris 15e  Arrondissement,20-088590-1,2020-12-11T01:00:00+01:00,Boulangerie-Pâtisserie,Très satisfaisant,,Boulangerie-Pâtisserie,48.841791,2.281146
1612,OGEC DE LA TRINITE,16 RUE DE MILAN,75009,Paris 9e  Arrondissement,20-088593-1,2020-12-14T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.878865,2.327815
1617,STREET BIDA,1 RUE NICOLE REINE LEPAUTE,75013,Paris 13e  Arrondissement,21-055774-1,2021-07-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.826613,2.381831
1629,CARREFOUR CITY,31 RUE RAMEY,75018,Paris 18e  Arrondissement,20-094292-1,2020-12-18T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.88869,2.346513
1640,BIBLIOTHEQUE NATIONALE DE FRANCE,11 QUAI FRANCOIS MAURIAC,75013,Paris 13e  Arrondissement,21-036386-1,2021-05-07T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.832704,2.378833
1642,P'TITE BOUGNATE,85 BD DE MAGENTA,75010,Paris 10e  Arrondissement,21-089316-1,2021-11-03T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.876415,2.355599
1643,BURG'HEURE,1 RUE LEON SECHE,75015,Paris 15e  Arrondissement,21-040275-1,2021-05-20T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.841925,2.298426
1652,JULIE DIS,96 RUE DE CRIMEE,75019,Paris 19e  Arrondissement,21-078195-1,2021-09-30T02:00:00+02:00,Libre service,Satisfaisant,,Libre service,48.883785,2.384775
1657,DORI,102 AVENUE DE SAINT OUEN,75018,Paris 18e  Arrondissement,21-010795-1,2021-02-10T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.894067,2.327851
1674,CLICHY 21,21 BOULEVARD DE CLICHY,75009,Paris 9e  Arrondissement,21-040238-1,2021-05-20T02:00:00+02:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.882394,2.336552
1684,LE WARUNG,16 RUE FONTAINE DU BUT,75018,Paris 18e  Arrondissement,21-059507-1,2021-07-27T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.890777,2.339472
1687,FACONELL,88 AV GAMBETTA,75020,Paris 20e  Arrondissement,21-067314-1,2021-08-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.869911,2.402993
1691,INNI,38 RUE LEON FROT,75011,Paris 11e  Arrondissement,21-067783-1,2021-08-26T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.855424,2.386931
1696,SARL THE TEA CADDY,14 RUE ST JULIEN LE PAUVRE,75005,Paris 5e  Arrondissement,21-057987-1,2021-07-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.852267,2.346841
1713,INDIAN NEPALI SWAD,4 RUE BARGUE,75015,Paris 15e  Arrondissement,21-059327-1,2021-07-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.840626,2.306014
1716,JULIE DIS,96 RUE DE CRIMEE,75019,Paris 19e  Arrondissement,21-079880-1,2021-09-30T02:00:00+02:00,Rayon traiteur,Satisfaisant,,Rayon traiteur,48.883785,2.384775
1725,DELICES DE LOURMEL,"4, RUE VASCO DE GAMA",75015,Paris 15e  Arrondissement,21-027262-1,2021-04-01T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.837971,2.281548
1728,CRECHE LES PETITS TOURBILLONS,15 BIS RUE RENE GOSCINNY,75013,Paris 13e  Arrondissement,21-015732-1,2021-02-19T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.830366,2.379476
1740,PLACE DES DIVAS,6 RUE SAINT VINCENT DE PAUL,75010,Paris 10e  Arrondissement,20-096805-1,2021-09-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.879751,2.352235
1746,MOYAS,33 B BD DE CLICHY,75009,Paris 9e  Arrondissement,21-040269-1,2021-05-20T02:00:00+02:00,Libre service|Alimentation générale,Satisfaisant,,Libre service|Alimentation générale,48.882732,2.33542
1751,DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'HEBERGEMENT ET DU LOGEMENT ILE-DE-FRANCE,5 RUE LEBLANC,75015,Paris 15e  Arrondissement,21-066381-1,2021-08-23T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.840099,2.272089
1768,FEDERATION NATIONALE DES SYNDICATS D'EXPLOITATIONS AGRICOLES,11 RUE DE LA BAUME,75008,Paris 8e  Arrondissement,21-064040-1,2021-08-09T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.874571,2.311667
1777,VIET PASSION SAS,72 RUE DE BELLEVILLE,75020,Paris 20e  Arrondissement,21-040450-1,2021-05-05T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.873495,2.383751
1784,LA BROUETTE,185 RUE DU CHATEAU,75014,Paris 14e  Arrondissement,21-056010-1,2021-07-12T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.833256,2.324297
1786,CARREFOUR MARKET,283 RUE LECOURBE,75015,Paris 15e  Arrondissement,21-016579-1,2021-02-26T01:00:00+01:00,Libre service,Très satisfaisant,,Libre service,48.838084,2.288325
1787,LE PARVIS,3 RUE D'ARCOLE,75004,Paris 4e  Arrondissement,21-045542-1,2021-06-10T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.8547,2.350156
1793,AIDE AUX ENFANTS PARALYSES,1 RUE DE LA CROIX SAINT FAUBIN,75011,Paris 11e  Arrondissement,21-068532-1,2021-08-30T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.857499,2.386056
1796,PARIS SUD HOTEL,32 RUE DES PLANTES,75014,Paris 14e  Arrondissement,21-056048-1,2021-07-12T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.830346,2.323427
1798,BATIFOLLE,127 RUE CARDINET,75017,Paris 17e  Arrondissement,21-056067-1,2021-07-07T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.886305,2.312538
1799,SAS TARDIEU ELIE,35 Boulevard Haussman,75009,Paris 9e  Arrondissement,21-055961-1,2021-07-01T02:00:00+02:00,Glacier,Très satisfaisant,,Glacier,48.873198,2.330253
1800,INSTITUT ARTHUR VERNES,36 RUE D ASSAS,75006,Paris 6e  Arrondissement,21-055684-1,2021-07-12T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.847581,2.32965
1804,MAZEH BAH BAH,55 RUE DES ENTREPRENEURS,75015,Paris 15e  Arrondissement,21-081537-1,2021-10-08T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.845566,2.288382
1808,WATTELEZ RESTAURATION,35 RUE JOUFFROY D'ABBANS,75017,Paris 17e  Arrondissement,20-088655-1,2020-12-14T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.88565,2.308905
1815,CREP'EAT,CENTRE COMMERCIAL FORUM DES HALLES 101 RUE BERGER - BP 109,75001,Paris 1er Arrondissement,21-040378-1,2021-05-25T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.861333,2.345914
1823,LE PETIT CABAS EPICERIE,189 RUE DE CHARONNE,75011,Paris 11e  Arrondissement,21-040438-1,2021-04-30T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.856212,2.393062
1824,VIALA GOURMET,8 RUE VIALA,75015,Paris 15e  Arrondissement,21-048188-1,2021-06-17T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.850618,2.291523
1831,OGEC EXTERNAT ST HONORE D'EYLAU,66 AVENUE RAYMOND POINCARE,75016,Paris 16e  Arrondissement,20-083531-1,2020-12-01T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.868085,2.285917
1835,CARREFOUR MARKET,283 RUE LECOURBE,75015,Paris 15e  Arrondissement,21-016566-1,2021-02-26T01:00:00+01:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.838084,2.288325
1845,CREPERIE KIGG,7 RUE JOSEPH DE MAISTRE,75018,Paris 18e  Arrondissement,21-085866-1,2021-08-24T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.885981,2.334158
1847,ECOLE ELEMENTAIRE,13 RUE VULPIAN,75013,Paris,21-065116-1,2021-08-17T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.83154,2.34649
1848,IL GELATO DEL MARCHESI,35 Boulevard Haussman,75009,Paris 9e  Arrondissement,21-055948-1,2021-07-01T02:00:00+02:00,Boulangerie-Pâtisserie|Glacier,Très satisfaisant,,Boulangerie-Pâtisserie|Glacier,48.873198,2.330253
1850,LYCEE PROFESSIONNEL HECTOR GUIMARD,19 RUE CURIAL,75019,Paris 19e  Arrondissement,21-073024-1,2021-09-14T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.892349,2.372551
1856,LYCEE PROFESSIONN CHENNEVIERE-MALEZIEUX,33 AVENUE LEDRU ROLLIN,75012,Paris 12e  Arrondissement,21-024935-1,2021-03-24T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.84734,2.370177
1866,COLLEGE ELSA TRIOLET,9 RUE YEO THOMAS,75013,Paris 13e  Arrondissement,21-024921-1,2021-03-24T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.83141,2.362502
1868,LYCEE GENERAL BUFFON,16 BOULEVARD PASTEUR,75015,Paris 15e  Arrondissement,21-010676-1,2021-02-11T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.843458,2.311712
1870,ECOLE ELEMENTAIRE,2 RUE PAUL GERVAIS,75013,Paris,21-065117-1,2021-08-17T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.83154,2.347512
1885,ISL DEVELOPPEMENT,1TER RUE NORVIN,75018,Paris 18e  Arrondissement,21-040544-1,2021-03-09T01:00:00+01:00,Boulangerie-Pâtisserie,Très satisfaisant,,Boulangerie-Pâtisserie,48.886846,2.340408
