,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
3564,SUSHI-YATOMI,45 BD DU GENERAL FERRIE,94100,Saint-Maur-des-Fossés,21-034209-1,2021-04-29T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.805062,2.469136
3567,GOLDEN CHICKEN,186 BD DE STALINGRAD,94500,Champigny-sur-Marne,21-027194-1,2021-03-30T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.823332,2.496849
3597,SUD OUEST ABATS,44 RUE DES PROUVAIRES MIN,94550,Chevilly-Larue,21-078695-1,2021-09-21T02:00:00+02:00,Entreposage de viande de boucherie,Satisfaisant,94065505,,48.757891,2.364715
3602,GODARD-CHAMBON ET MARREL,18 AV DE NORMANDIE,94150,Rungis,21-058658-1,2021-07-16T02:00:00+02:00,Transport de denrées alimentaires,Satisfaisant,,,48.760074,2.35834
3675,GODARD-CHAMBON ET MARREL,18 AV DE NORMANDIE,94150,Rungis,21-051914-1,2021-07-16T02:00:00+02:00,Entreposage de viande de volailles,Satisfaisant,94065549,,48.760074,2.35834
3694,BOUCHERIE DES PLANETES,143 RUE MARC SANGNIER,94700,Maisons-Alfort,21-033944-1,2021-04-28T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.805862,2.456243
3721,LECA MAREE,4 RUE DES ARPENTS,94150,Rungis,21-039543-1,2021-05-21T02:00:00+02:00,Mareyage et préparation de produits de la pêche,Satisfaisant,94065308,,48.750506,2.343308
3725,L'AVANOS,19 PROMENEE MARAT,94200,Ivry-sur-Seine,21-075554-1,2021-09-22T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.81109,2.384673
3813,LA CASA SICILIA,67 BD PAUL VAILLANT COUTURIER,94200,Ivry-sur-Seine,21-058254-1,2021-07-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.817405,2.398937
3840,POULET FEDRO,24 RUE DU GENERAL DE GAULLE,94510,La Queue-en-Brie,21-076853-1,2021-09-23T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.780125,2.576437
3947,EQUI'LIBRE,126 RUE PAUL VAILLANT COUTURIER,94310,Orly,21-029523-1,2021-04-08T02:00:00+02:00,Restauration collective,Très satisfaisant,94054004,Restauration collective,48.751381,2.398039
3955,ORIENTAL KITCHEN,23 AV ROSA LUXEMBOURG,94600,Choisy-le-Roi,21-030865-1,2021-04-15T02:00:00+02:00,Entreposage non spécialisé de denrées alimentaires,Très satisfaisant,94022008,,48.752651,2.406669
4019,BOUCHERIE L AUTHENTIQUE BY YTSHAK,168 B RUE DE PARIS,94220,Charenton-le-Pont,21-026963-1,2021-04-01T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.828885,2.402493
4089,BELHILAL JAMAL,,94120,Fontenay-sous-Bois,21-007388-1,2021-01-27T01:00:00+01:00,Traiteur,Très satisfaisant,,Traiteur,48.850004,2.473494
4201,VIENTIANE DISTRIBUTION,19-23 AV DE L EPI D OR,94800,Villejuif,21-033694-1,2021-04-29T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Très satisfaisant,94076229,,48.785522,2.352421
4204,VIENTIANE DISTRIBUTION,19-23 AV DE L EPI D OR,94800,Villejuif,21-033698-1,2021-04-29T02:00:00+02:00,Transformation de produits de la pêche,Très satisfaisant,94076229,,48.785522,2.352421
4207,VIENTIANE DISTRIBUTION,19-23 AV DE L EPI D OR,94800,Villejuif,21-033681-1,2021-04-29T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94076229,,48.785522,2.352421
4286,FROMAGERIE DU JURA,5 AVENUE DE FRANCHE COMTE,94589,Rungis,21-028516-1,2021-04-14T02:00:00+02:00,Découpe de fromages,Satisfaisant,94065130,,,
4292,FROMAGERIE DU JURA,5 AVENUE DE FRANCHE COMTE,94589,Rungis,21-040497-1,2021-04-14T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,94065130,,,
4328,VIENTIANE DISTRIBUTION,19-23 AV DE L EPI D OR,94800,Villejuif,21-033689-1,2021-04-29T02:00:00+02:00,Mareyage et préparation de produits de la pêche,Très satisfaisant,94076229,,48.785522,2.352421
4331,VIENTIANE DISTRIBUTION,19-23 AV DE L EPI D OR,94800,Villejuif,21-033687-1,2021-04-29T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,94076229,,48.785522,2.352421
4413,VIENTIANE DISTRIBUTION,19-23 AV DE L EPI D OR,94800,Villejuif,21-033697-1,2021-04-29T02:00:00+02:00,"VH, VSM, préparation viandes volailles lagomorphes",Très satisfaisant,94076229,,48.785522,2.352421
4414,COFI,44 RUE MARCEAU,94200,Ivry-sur-Seine,21-074165-1,2021-09-16T02:00:00+02:00,Transformation de lait ou produits laitiers,Très satisfaisant,94041035,,48.819636,2.379112
4416,VIENTIANE DISTRIBUTION,19-23 AV DE L EPI D OR,94800,Villejuif,21-033684-1,2021-04-29T02:00:00+02:00,Préparation de produits composés,Très satisfaisant,,,48.785522,2.352421
4444,LES BEBES CHOU DES CHERUBINS,5 RUE DES HERBAGES DE SEZE,94450,Limeil-Brévannes,21-074210-1,2021-09-14T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.747333,2.481172
4464,PETITS COTIERS,10 RUE DE GRENOBLE,94140,Alfortville,21-044714-1,2021-06-09T02:00:00+02:00,Entreposage de produits de la pêche,Satisfaisant,94002011,,48.786606,2.430839
4519,LE COCHON CREOLE,6 CHEMIN DES CARRIERES,94310,Orly,21-065686-1,2021-08-19T02:00:00+02:00,Découpe de viande de boucherie,Satisfaisant,94054026,,48.746458,2.38794
4522,LE COCHON CREOLE,6 CHEMIN DES CARRIERES,94310,Orly,21-065675-1,2021-08-19T02:00:00+02:00,Transformation de produits de la pêche,Satisfaisant,94054026,,48.746458,2.38794
4537,TROPIC FISH,16 RUE DU TRAVY,94320,Thiais,21-015104-1,2021-02-23T01:00:00+01:00,Mareyage et préparation de produits de la pêche,Satisfaisant,94073211,,48.75212,2.384719
4613,KHADISPAL,6 RUE HORACE BENEDICT DE SAUSSUR,94000,Créteil,21-031002-1,2021-04-20T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,94028055,,48.769332,2.473328
4627,SARL GILLES VEROT,45 RUE GASTON PICARD,94200,Ivry-sur-Seine,21-044601-1,2021-06-08T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94041300,,48.809679,2.374179
4630,SARL GILLES VEROT,45 RUE GASTON PICARD,94200,Ivry-sur-Seine,21-044614-1,2021-06-08T02:00:00+02:00,Transformation de produits de la pêche,Très satisfaisant,94041300,,48.809679,2.374179
4658,COFI,44 RUE MARCEAU,94200,Ivry-sur-Seine,21-074152-1,2021-09-16T02:00:00+02:00,Préparation de produits composés,Très satisfaisant,,,48.819636,2.379112
4661,COFI,44 RUE MARCEAU,94200,Ivry-sur-Seine,21-074167-1,2021-09-16T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,94041035,,48.819636,2.379112
4664,COFI,44 RUE MARCEAU,94200,Ivry-sur-Seine,21-074164-1,2021-09-16T02:00:00+02:00,Transformation de produits de la pêche,Très satisfaisant,94041035,,48.819636,2.379112
4665,COFI,44 RUE MARCEAU,94200,Ivry-sur-Seine,21-074159-1,2021-09-16T02:00:00+02:00,"VH, VSM, préparation viandes volailles lagomorphes",Très satisfaisant,94041035,,48.819636,2.379112
4703,CRECHE BERCEAU DES ROIS - FRESNES - CHARCOT ZOLA,14 RUE DU DOCTEUR CHARCOT,94260,Fresnes,21-069929-1,2021-09-01T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.762287,2.328308
4783,ROYAL D ASIE,11 RUE MAURICE TENINE,94260,Fresnes,21-047031-1,2021-06-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.754616,2.321736
4799,LE COCHON CREOLE,6 CHEMIN DES CARRIERES,94310,Orly,21-065665-1,2021-08-19T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,94054026,,48.746458,2.38794
4803,TROPIC FISH,16 RUE DU TRAVY,94320,Thiais,21-015103-1,2021-02-23T01:00:00+01:00,Entreposage de produits de la pêche,Satisfaisant,94073211,,48.75212,2.384719
4804,LES HOPITAUX DE SAINT MAURICE,12-14 RUE DU VAL D'AOSTE,94410,Saint-Maurice,21-033465-1,2021-04-27T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.822042,2.423375
4805,LE COCHON CREOLE,6 CHEMIN DES CARRIERES,94310,Orly,21-065694-1,2021-08-19T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,94054026,,48.746458,2.38794
4849,PETITS COTIERS,10 RUE DE GRENOBLE,94140,Alfortville,21-044720-1,2021-06-09T02:00:00+02:00,Transport de denrées alimentaires,Très satisfaisant,,,48.786606,2.430839
4878,SARL GILLES VEROT,45 RUE GASTON PICARD,94200,Ivry-sur-Seine,21-044621-1,2021-06-08T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,94041300,,48.809679,2.374179
5007,JEVTIC O3S,3 AVENUE HENRI BARBUSSE,94240,L'Haÿ-les-Roses,21-026967-1,2021-04-01T02:00:00+02:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.779924,2.327908
5022,LES HOPITAUX DE SAINT MAURICE,12-14 RUE DU VAL D'AOSTE,94410,Saint-Maurice,21-033518-1,2021-04-27T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.822042,2.423375
5067,COMITE ENTREPRISE R A T P,13 CHE VERT,94370,Sucy-en-Brie,21-056370-1,2021-07-13T02:00:00+02:00,Restauration collective,Très satisfaisant,94071001,Restauration collective,48.765099,2.502829
5069,LES HOPITAUX DE SAINT MAURICE,12-14 RUE DU VAL D'AOSTE,94410,Saint-Maurice,21-009893-1,2021-01-29T01:00:00+01:00,Restauration collective,A améliorer,,Restauration collective,48.822042,2.423375
5072,LES HOPITAUX DE SAINT MAURICE,12-14 RUE DU VAL D'AOSTE,94410,Saint-Maurice,21-033322-1,2021-04-27T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.822042,2.423375
5081,ECOLE MATERNELLE PUBLIQUE P.KERGOMARD,"58, AVENUE SADI CARNOT",94290,Villeneuve-le-Roi,21-079271-1,2021-09-30T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.735611,2.416004
5105,DELICES 88,40 RUE DU GENERAL DE GAULLE,94290,Villeneuve-le-Roi,20-093134-1,2021-01-08T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.735257,2.42274
5110,BOUCHERIE D'OR,113 RUE JULIETTE SAVAR,94000,Créteil,21-045187-1,2021-06-08T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.781281,2.465009
5203,ARISTIDE,13 AV ARISTIDE BRIAND,94230,Cachan,21-004261-1,2021-01-14T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.800522,2.323785
5247,CRECHE COLLECTIVE LES DAUPHINS,4 PL MONTGOLFIER,94410,Saint-Maurice,21-045020-1,2021-06-08T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.815078,2.458977
5274,EMEK MARKET,2 RUE DE LA SABLONNIERE,94460,Valenton,21-045102-1,2021-06-08T02:00:00+02:00,Boucherie-Charcuterie,Très satisfaisant,,Boucherie-Charcuterie,48.751662,2.454152
5300,WHY NOT (SARL 7E AVENUE),39 AV DE FONTAINEBLEAU,94270,Le Kremlin-Bicêtre,20-095176-1,2021-02-24T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.813444,2.361466
5353,SUSHI KYO,53 AV PAUL VAILLANT COUTURIER,94800,Villejuif,21-080603-1,2021-10-04T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.794513,2.360667
5366,CHARCUTERIE,113 RUE JULIETTE SAVAR,94000,Créteil,21-045193-1,2021-06-08T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.781281,2.465009
5378,DELICES DE FATIMA,113 RUE JULIETTE SAVAR,94000,Créteil,21-045184-1,2021-06-08T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.781281,2.465009
5381,MAIRIE COMMUNE DE CRETEIL,113 RUE JULIETTE SAVAR,94000,Créteil,21-045198-1,2021-06-08T02:00:00+02:00,Infrastructure de Marché,A améliorer,,,48.781281,2.465009
5385,ETS REIGNER,"2, RUE L'AUBRAC",94595,Rungis,21-027016-1,2021-03-16T01:00:00+01:00,Vente en gros de viande de boucherie,Très satisfaisant,,,48.75577,2.362415
5404,NEW CHIN HOA,11 BIS RUE EUGENE HENAFF,94400,Vitry-sur-Seine,21-042482-1,2021-06-01T02:00:00+02:00,Préparation de produits composés,Satisfaisant,,,48.793689,2.413659
5613,NEW CHIN HOA,11 BIS RUE EUGENE HENAFF,94400,Vitry-sur-Seine,21-042480-1,2021-06-01T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,94081007,,48.793689,2.413659
5665,METROPOLE DIM SAM,89 RUE DE SEINE,94400,Vitry-sur-Seine,21-006037-1,2021-01-21T01:00:00+01:00,Transformation de produits carnés,Très satisfaisant,94081008,,48.796465,2.409164
5671,METROPOLE DIM SAM,89 RUE DE SEINE,94400,Vitry-sur-Seine,21-006018-1,2021-01-21T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94081008,,48.796465,2.409164
5755,TACOS NUMERO 1,1 RUE JEAN MOULIN,94260,Fresnes,21-045863-1,2021-06-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.76635,2.323695
5818,CARNIATO EUROPE,"6, ROUTE DE STAINS",94380,Bonneuil-sur-Marne,21-073658-1,2021-09-15T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,94011001,,48.779545,2.492618
5838,METROPOLE DIM SAM,89 RUE DE SEINE,94400,Vitry-sur-Seine,21-006028-1,2021-01-21T01:00:00+01:00,"VH, VSM, préparation viandes volailles lagomorphes",Très satisfaisant,94081008,,48.796465,2.409164
5911,COCO THAO,17 AVENUE DE LA REPUBLIQUE,94600,Choisy-le-Roi,21-021505-1,2021-03-09T01:00:00+01:00,Restaurant,A améliorer,,Restaurant,48.760495,2.408201
5921,METROPOLE DIM SAM,89 RUE DE SEINE,94400,Vitry-sur-Seine,21-006023-1,2021-01-21T01:00:00+01:00,"VH, VSM, préparation viandes boucherie",Très satisfaisant,94081008,,48.796465,2.409164
5924,METROPOLE DIM SAM,89 RUE DE SEINE,94400,Vitry-sur-Seine,21-006033-1,2021-01-21T01:00:00+01:00,Transformation de produits de la pêche,Très satisfaisant,94081008,,48.796465,2.409164
5951,O'BLOOD,37 AVENUE MAURICE THOREZ,94200,Ivry-sur-Seine,21-079609-1,2021-09-23T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.819268,2.373949
5952,CARNIATO EUROPE,"6, ROUTE DE STAINS",94380,Bonneuil-sur-Marne,21-073666-1,2021-09-15T02:00:00+02:00,Préparation de produits composés,Très satisfaisant,,,48.779545,2.492618
5958,CARNIATO EUROPE,"6, ROUTE DE STAINS",94380,Bonneuil-sur-Marne,21-073667-1,2021-09-15T02:00:00+02:00,Transformation de produits de la pêche,Très satisfaisant,94011001,,48.779545,2.492618
5960,ASSOCIATION TOUPTY,71 RUE DE BRANDEBOURG,94200,Ivry-sur-Seine,21-071729-1,2021-09-08T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.814459,2.393141
5992,FACTORY & CO LAB,128 B AV JEAN JAURES,94200,Ivry-sur-Seine,21-030019-1,2021-04-15T02:00:00+02:00,Transformation de produits de la pêche,Très satisfaisant,94041041,,48.805202,2.40468
6004,SANAGA,35 RUE AUGUSTE DAIX,94260,Fresnes,21-047035-1,2021-06-15T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.752855,2.318756
6142,SIVU RESTAURATION MUNICIPALE DES VILLES,3 AVENUE DES ROSES,94380,Bonneuil-sur-Marne,21-037377-1,2021-05-11T02:00:00+02:00,Restauration collective,Très satisfaisant,94011006,Restauration collective,48.76512,2.493323
6227,FACTORY & CO LAB,128 B AV JEAN JAURES,94200,Ivry-sur-Seine,21-030003-1,2021-04-15T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,,,48.805202,2.40468
6230,ALL FRESH,27 bis rue CHARLES VII,94130,Nogent-sur-Marne,21-066091-1,2021-08-19T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.836334,2.487481
6236,CHICKEN FIRST FRESNES,44 AV PAUL VAILLANT COUTURIER,94260,Fresnes,21-069451-1,2021-09-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.760407,2.317953
6245,FACTORY & CO LAB,128 B AV JEAN JAURES,94200,Ivry-sur-Seine,21-030033-1,2021-04-15T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,94041041,,48.805202,2.40468
6248,FACTORY & CO LAB,128 B AV JEAN JAURES,94200,Ivry-sur-Seine,21-030005-1,2021-04-15T02:00:00+02:00,Découpe de viandes de volailles/lagomorphe,Très satisfaisant,94041041,,48.805202,2.40468
6250,ROJDA,31 AV DE PARIS,94300,Vincennes,21-047617-1,2021-06-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.845212,2.430649
6261,TANG FRERES,153 BD DE STALINGRAD,94400,Vitry-sur-Seine,21-091364-1,2021-11-04T01:00:00+01:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94081019,,48.798912,2.381236
6262,FRENCH GRILLADES,16 RUE VICTOR BASCH,94300,Vincennes,21-047670-1,2021-06-15T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.847523,2.427499
6331,ECOLE MATERNELLE PUBLIQUE PAUL DOUMER,164 AVENUE PIERRE BROSSOLETTE,94170,Le Perreux-sur-Marne,21-025248-1,2021-03-25T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.834572,2.508442
6349,KOYAMA SUSHI,14 AVENUE DU GENERAL DE GAULLE,94420,Le Plessis-Trévise,21-051132-1,2021-06-22T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.809342,2.57522
6371,SCHENKER FRANCE,17 RUE DU KEFIR,94537,Orly,21-028205-1,2021-04-08T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Très satisfaisant,94054140,,48.748808,2.3939
6511,ISATIS,10 RUE BOURGELAT,94700,Maisons-Alfort,21-068343-1,2021-08-30T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.815208,2.41863
6512,GOOD TIME,3 RUE DU COMMANDANT MOWAT,94300,Vincennes,21-071428-1,2021-09-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.84835,2.44576
6517,OGEC ECOLE PRIVEE STE THERESE,"3, RUE DES TILLEULS",94500,Champigny-sur-Marne,21-084348-1,2021-10-11T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.823903,2.504075
6570,BARB Q SUSHI,22/24 AV APPEL DU 18 JUIN 1940,94190,Villeneuve-Saint-Georges,21-000853-1,2021-01-05T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.761128,2.443287
6574,YAKINIKU,9 RUE DE L ABREUVOIR,94150,Rungis,21-036708-1,2021-05-07T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.746033,2.347883
6639,SODIVILLETTE,5 RUE DE L AUBRAC MIN,94565,Rungis,21-073447-1,2021-09-07T02:00:00+02:00,Transport de denrées alimentaires,Satisfaisant,,,48.757174,2.363222
6655,ORIGAMI,100 BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,21-048533-1,2021-06-17T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.793817,2.495474
6661,OMAXX,6 PL JEANNE D ARC,94290,Villeneuve-le-Roi,21-048505-1,2021-06-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.732877,2.424341
6700,ALVI 2000 JOUHAUD COTTIN,2 RUE DU GERS,94535,Rungis,21-036619-1,2021-04-15T02:00:00+02:00,Entreposage de viande de volailles,Très satisfaisant,94065515,,,
6743,LE CYRANO,16 AV PAUL VAILLANT-COUTURIER,94400,Vitry-sur-Seine,21-093316-1,2021-11-18T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.799701,2.401065
6837,SULTAN'S CHOISY,62 AV VICTOR HUGO,94600,Choisy-le-Roi,21-064653-1,2021-08-11T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.768779,2.421158
6912,VALENTON VIANDES ET VICTUAILLES,16 RUE DE LA SABLONNIERE,94460,Valenton,21-045094-1,2021-06-08T02:00:00+02:00,Commerce alimentaire,Très satisfaisant,,,48.751278,2.454396
6935,ALVI 2000 JOUHAUD COTTIN,2 RUE DU GERS,94535,Rungis,21-038875-1,2021-04-15T02:00:00+02:00,Transport de denrées alimentaires,Très satisfaisant,,,,
7049,ZAPI SUSHI,8 RUE HOCHE,94130,Nogent-sur-Marne,21-067259-1,2021-08-25T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.833704,2.491362
7073,SOC JAUNO ET CIE,5 RUE DE L AUBRAC MIN,94150,Rungis,21-033011-1,2021-04-01T02:00:00+02:00,Transformation de produits carnés,Très satisfaisant,94065032,,48.757048,2.362957
7077,SAGA SUSHI,20 RUE CLEMENT VIENOT,94300,Vincennes,20-094364-1,2021-01-25T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.846734,2.451432
7122,SOCIETE AUX SPECIALITES REUNIES,28 RUE DU KEFIR SENIA SUD,94310,Orly,21-032845-1,2021-04-27T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,94054032,,48.751519,2.391001
7182,EHPAD HARMONIE,2 PLACE CHARLES LOUIS,94470,Boissy-Saint-Léger,21-025683-1,2021-03-26T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.749927,2.503773
7199,SOCIETE AUX SPECIALITES REUNIES,28 RUE DU KEFIR SENIA SUD,94310,Orly,21-032842-1,2021-04-27T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,94054032,,48.751519,2.391001
7220,LE RUBIS,8 AV DU MARECHAL FOCH,94000,Créteil,21-066085-1,2021-08-17T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,48.772252,2.440302
7235,CRECHE COLLECTIVE DEPARTEMENTALE,9 MAIL AIME CESAIRE,94260,Fresnes,21-068115-1,2021-08-26T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.762276,2.328746
7265,LA MAISON BALTARD,4 AV DE JOINVILLE,94130,Nogent-sur-Marne,21-074529-1,2021-09-20T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.834361,2.472544
7270,H CENTER,5 RUE CONDORCET,94430,Chennevières-sur-Marne,21-086543-1,2021-10-21T02:00:00+02:00,Entreposage de distribution de denrées alimentaires,Satisfaisant,,,48.798297,2.5426
7272,GILLES ET COMPAGNIE,40 ALL DE SAINT JEAN DE LUZ,94150,Rungis,21-061973-1,2021-08-21T02:00:00+02:00,Entreposage de produits de la pêche,Très satisfaisant,94065414,,48.756761,2.351808
7426,ZAGORA,37 PLACE BOBILLOT,94220,Charenton-le-Pont,21-038894-1,2021-05-19T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.820333,2.404106
7459,CHICKEN SPOT,109 RUE CHERET,94000,Créteil,21-063208-1,2021-08-09T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.805378,2.456745
7480,OSTERIA 163,163 GR CHARLES DE GAULLE,94130,Nogent-sur-Marne,21-076156-1,2021-09-23T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.838278,2.48918
7559,LES BOCAUX DU BISTROT,9 RUE LECH WALESA,94270,Le Kremlin-Bicêtre,20-085370-1,2020-12-04T01:00:00+01:00,Transformation de lait ou produits laitiers,Très satisfaisant,94043001,,48.80792,2.364758
7607,CRECHES COLLECTIVE DEPARTEMENTALE,11 RUE GALLIENI,94170,Le Perreux-sur-Marne,21-086084-1,2021-10-19T02:00:00+02:00,Restauration collective,Très satisfaisant,,Restauration collective,48.852542,2.502971
7649,DREAM SUSHI,31 PLACE LOUIS XIII,94150,Rungis,21-023674-1,2021-03-18T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,48.750888,2.345549
7713,HOA NAM,"5 BIS, RUE JEAN JACQUES ROUSSEAU",94200,Ivry-sur-Seine,21-057489-1,2021-06-14T02:00:00+02:00,"VH, VSM, préparation viandes volailles lagomorphes",Satisfaisant,94041006,,48.820827,2.391055
7716,HOA NAM,"5 BIS, RUE JEAN JACQUES ROUSSEAU",94200,Ivry-sur-Seine,21-057484-1,2021-06-14T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,94041006,,48.820827,2.391055
7722,HOA NAM,"5 BIS, RUE JEAN JACQUES ROUSSEAU",94200,Ivry-sur-Seine,21-057269-1,2021-06-14T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,94041006,,48.820827,2.391055
7737,CHICKEN SPOT,151 RUE DE CHEVILLY,94800,Villejuif,21-050115-1,2021-06-24T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.779318,2.355081
7760,BOUCHERIE MORISE,66 AVENUE GAMBETTA,94700,Maisons-Alfort,21-034326-1,2021-04-29T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.809925,2.443134
7774,SEBERT DISTRIBUTION,98 RUE DE BORDEAUX,94150,Rungis,21-010862-1,2021-01-20T01:00:00+01:00,Transport de denrées alimentaires,Satisfaisant,,,48.757374,2.358557
7800,ORIENTAL KITCHEN,139 AV MAL DE LATTRE DE TASSIGNY,94600,Choisy-le-Roi,21-024674-1,2021-03-23T01:00:00+01:00,Transformation de produits carnés,Très satisfaisant,94022001,,48.752282,2.405788
7865,HOA NAM,"5 BIS, RUE JEAN JACQUES ROUSSEAU",94200,Ivry-sur-Seine,21-057492-1,2021-06-14T02:00:00+02:00,Transformation de produits de la pêche,Satisfaisant,94041006,,48.820827,2.391055
7926,VIANOV,2 RUE DE L AUBRAC,94150,Rungis,20-087094-1,2020-12-07T01:00:00+01:00,Entreposage de viande de boucherie,Très satisfaisant,94065060,,48.757048,2.362957
7929,VIANOV,2 RUE DE L AUBRAC,94150,Rungis,20-087102-1,2020-12-07T01:00:00+01:00,Vente en gros de viande de boucherie,Très satisfaisant,94065060,,48.757048,2.362957
7967,BOUCHERIE DU PLATEAU,103 AVENUE DU COLONEL FABIEN,94400,Vitry-sur-Seine,21-076272-1,2021-09-22T02:00:00+02:00,Commerce alimentaire,Très satisfaisant,,,48.786222,2.377119
7988,OSAKA,1 RUE CLAUDE VASCONI,94000,Créteil,21-093337-1,2021-11-18T01:00:00+01:00,Restaurant,Très satisfaisant,,Restaurant,48.767169,2.466974
7991,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES,13 RUE DES FRERES LUMIERES,94260,Fresnes,20-084039-1,2020-12-01T01:00:00+01:00,Restauration collective,Très satisfaisant,94034021,Restauration collective,48.760402,2.323217
8066,VIANOV,2 RUE DE L AUBRAC,94150,Rungis,20-087091-1,2020-12-07T01:00:00+01:00,Découpe de viande de boucherie,Très satisfaisant,94065060,,48.757048,2.362957
