,APP_Libelle_etablissement,Adresse_2_UA,Code_postal,Libelle_commune,Numero_inspection,Date_inspection,APP_Libelle_activite_etablissement,Synthese_eval_sanit,Agrement,filtre,lat,lon
164,LECLERC (AUBINS SAINT PRIX),41 AV DU GENERAL LECLERC,95390,SAINT PRIX,15867537,2021-01-25T01:00:00+01:00,Rayon pain-viennoiserie-pâtisserie,Satisfaisant,,,49.003487,2.261395
171,FRANCE RAMA DISTRIBUTION,33 RUE GAY LUSSAC,95500,GONESSE,16023765,2021-06-02T02:00:00+02:00,_,Satisfaisant,,,48.981106,2.458033
172,CARREFOUR (CARREFOUR HYPERMARCHES),66 BD VICTOR BORDIER,95370,MONTIGNY LES CORMEILLES,15935778,2021-03-18T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.993345,2.196952
182,PIZZA DES LYS (PIZZA DELICE),2B SQ DES ARTISTES,95520,OSNY,16088363,2021-07-16T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.061618,2.066718
184,BOULANGERIE SAINT MARTIN (MONSIEUR CHRISTOPHE PETIT),2 RUE DU LIEUTENANT BAUDE,95270,SAINT MARTIN DU TERTRE,15891786,2021-02-11T01:00:00+01:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.108521,2.347799
192,CARREFOUR (CARREFOUR HYPERMARCHES),ZAC DU PONT DES RAYONS,95290,L' ISLE ADAM,16161735,2021-09-15T02:00:00+02:00,Rayon poissonnerie,Satisfaisant,,Rayon poissonnerie,49.111339,2.228913
200,LE PAIN PIEROL (RILOPE SARL),61 AV JEAN JAURES,95330,DOMONT,16168392,2021-09-21T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.033417,2.34031
248,AUX CROISSANTS D'ARGENT - LE PION,12 RES DE LA GARE,95370,MONTIGNY LES CORMEILLES,16097032,2021-07-22T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.006872,2.196182
264,VILLA TOKYO (SARLJS VILLA TOKYO),88 av gabriel peri,95870,BEZONS,16150159,2021-09-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.931512,2.211771
282,LIBREFRUIT (MAGNY PRIMEURS),RUE AMPERE,95420,MAGNY EN VEXIN,15802164,2020-12-01T01:00:00+01:00,Primeur,Satisfaisant,,Primeur,49.145956,1.785781
300,LE MOULIN DE PONTOISE (AU PAIN DE PONTOISE),10 AV GAL GABRIEL DELARUE,95300,PONTOISE,15903455,2021-02-22T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.044905,2.095202
307,FRANPRIX (SOGIPONTOISE),4 RUE CARNOT,95300,PONTOISE,15950626,2021-03-29T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,49.048047,2.095346
318,SOFTDRINK S,10 RUE AMBROISE CROIZAT,95100,ARGENTEUIL,15933705,2021-03-17T01:00:00+01:00,_,Satisfaisant,,,48.951258,2.216451
365,BANETTE (BOULANGERIE TOUJANE),22 AV DE PARIS,95600,EAUBONNE,15814004,2020-12-08T01:00:00+01:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,48.992586,2.283986
389,BEZONS POINT CHAUD (BEZONS POINT CHAUD),7 ALL DES TOURNESOLS,95870,BEZONS,16150104,2021-09-07T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.931041,2.212008
404,APPLE BIO,16 RUE DE L EGLISE,95120,ERMONT,16053148,2021-06-22T02:00:00+02:00,Alimentation générale,A améliorer,,Alimentation générale,48.990111,2.259514
421,LE PAIN D'OR,4 RUE FRANCOIS MITTERRAND,95570,BOUFFEMONT,16057554,2021-06-25T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.04324,2.302632
476,G20 (AZEDYS),ALL DES EGUERETS,95280,JOUY LE MOUTIER,15936493,2021-03-03T01:00:00+01:00,Alimentation générale,Satisfaisant,,Alimentation générale,49.011701,2.04487
484,LES DELICES DE LA GARE (LES DELICES DE LA GARE),2 PLACE DU GENERAL DE GAULLE,95300,PONTOISE,16014594,2021-05-26T02:00:00+02:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.047815,2.095452
499,LE FOURNIL DE LA DAME BLANCHE,2 RUE EDGAR DEGAS,95140,GARGES LES GONESSE,15895356,2021-02-15T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.977399,2.394692
515,PICARD (PICARD SURGELES),126 BD VICTOR BORDIER,95370,MONTIGNY LES CORMEILLES,15946134,2021-03-25T01:00:00+01:00,_,Satisfaisant,,,48.995845,2.191679
521,CORA (CORA),1 AV DU PDT GEORGES POMPIDOU,95120,ERMONT,15811747,2020-12-07T01:00:00+01:00,Rayon poissonnerie,A améliorer,,Rayon poissonnerie,48.988487,2.246738
525,THIRIET - NATURALIA (GMS),6 RUE DES ERABLES,95610,ERAGNY,16129190,2021-08-17T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,49.025593,2.102373
532,l'aube (blé d'or),32 AV GABRIEL PERI,95870,BEZONS,16010283,2021-05-21T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.929379,2.214129
556,IDF VILLIERS LE BEL,AV DES ERABLES,95400,VILLIERS LE BEL,16191261,2021-10-07T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,49.001354,2.39097
565,SUSHI GOURMET (SUSHI GOURMET),CHEMIN DEPARTEMENTAL 915,95520,OSNY,15867578,2021-01-25T01:00:00+01:00,Traiteur,Satisfaisant,,Traiteur,49.075221,2.079893
569,LE MUST (LE MUST),2 PL DES TROIS GARES,95800,CERGY,16144661,2021-09-01T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.04897,2.010906
587,MAXI MARKET (MAXI MARKET),73 RUE DU PRE BROCHET,95110,SANNOIS,15966908,2021-04-13T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.965003,2.268314
590,Cocci Market (MERY COCCI MARKET MCM),69 AVENUE MARCEL PERRIN,95540,MERY SUR OISE,15898212,2021-02-17T01:00:00+01:00,_,Satisfaisant,,,49.058691,2.18897
648,HANKOOK,6 B CHE DE LA COUTURE,95500,BONNEUIL EN FRANCE,16157873,2021-08-23T02:00:00+02:00,_,A améliorer,,,48.971689,2.431056
717,LA MALLE A CACAO,59 BOULEVARD CHARLES DE GAULLE,95110,SANNOIS,15826428,2020-12-15T01:00:00+01:00,Chocolatier,A améliorer,,Chocolatier,48.972118,2.25628
742,NACHITOS (PETITE FLECHE),12 MAIL DES CERCLADES,95000,CERGY,16227131,2021-11-04T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.036785,2.080424
776,(MSB) (MSR),3 AV DE LA GARE,95380,LOUVRES,16013322,2021-05-26T02:00:00+02:00,_,A améliorer,,,49.04961,2.500613
793,COCCINELLE EXPRESS (VITORIA),6 ESP LES FRERES LUMIERE,95220,HERBLAY SUR SEINE,15875230,2021-02-01T01:00:00+01:00,Rayon fromagerie,A améliorer,,Rayon fromagerie,48.998388,2.14399
815,FAYAD GEORGES,32 RUE DE BALMONT,95100,ARGENTEUIL,16185225,2021-10-01T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.95271,2.274854
816,AU BON PAIN (AU BON PAIN),152 AV DE STALINGRAD,95140,GARGES LES GONESSE,15895168,2021-02-15T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.967433,2.410511
830,AUX DELICES DES FRERES,115 BD LA REPUBLIQUE,95600,EAUBONNE,15904642,2021-02-23T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.982115,2.284977
867,COCCINELLE EXPRESS (VITORIA),6 ESP LES FRERES LUMIERE,95220,HERBLAY SUR SEINE,15875231,2021-02-01T01:00:00+01:00,_,A améliorer,,,48.998388,2.14399
869,FRANPRIX (HALTE DISTRIBUTION),42 RUE DE LA HALTE,95120,ERMONT,15913572,2021-03-02T01:00:00+01:00,Alimentation générale,A améliorer,,Alimentation générale,48.989547,2.261867
870,KHADI MARKET (K10 TEAM),8 RUE GUY MOQUET,95100,ARGENTEUIL,16136948,2021-08-25T02:00:00+02:00,_,A améliorer,,,48.950037,2.217984
895,SAS DMC,8 GRANDE RUE,95290,L' ISLE ADAM,15976145,2021-04-21T02:00:00+02:00,Traiteur,Satisfaisant,,Traiteur,49.112452,2.214523
900,AU MILLENAIRE GOURMAND,4 BD VERCINGETORIX,95100,ARGENTEUIL,15898928,2021-02-17T01:00:00+01:00,Traiteur,Satisfaisant,,Traiteur,48.953472,2.248369
925,CARREFOUR CONTACT (CARREFOUR CONTACT AALJBN GSTION),135 Rue de Conflans,95220,HERBLAY SUR SEINE,16032305,2021-06-08T02:00:00+02:00,_,Satisfaisant,,,48.998915,2.151876
931,MAISON BERT,48 RUE LUCIEN PERQUEL,95160,MONTMORENCY,16163397,2021-09-16T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.975422,2.315987
967,L EPICERIE DES JULIE,249 AV ROGER GUICHARD,95610,ERAGNY,15960019,2021-04-07T02:00:00+02:00,_,A améliorer,,,49.021966,2.094007
969,LA MIE GOURMANDE,75 AV GENERAL LECLERC,95250,BEAUCHAMP,15894411,2021-02-12T01:00:00+01:00,Boulangerie-Pâtisserie,A améliorer,,Boulangerie-Pâtisserie,49.012918,2.205179
970,L EPICERIE DES JULIE,249 AV ROGER GUICHARD,95610,ERAGNY,15960015,2021-04-07T02:00:00+02:00,Rayon fruits & légumes,A améliorer,,Rayon fruits & légumes,49.021966,2.094007
1006,SAS MONCHOCO,66 BD VICTOR BORDIER,95370,MONTIGNY LES CORMEILLES,15816571,2020-12-09T01:00:00+01:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,48.993345,2.196952
1008,LA MIE CALINE (HVDP),3 RUE ETHEL ET JULIUS ROSENBERG,95870,BEZONS,15970358,2021-04-15T02:00:00+02:00,Boulangerie-Pâtisserie,Très satisfaisant,,Boulangerie-Pâtisserie,48.921785,2.218817
1030,SARCELLES VIANDES,200 AV LA DIVISION LECLERC,95200,SARCELLES,16198770,2021-10-13T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.988755,2.373038
1035,CERF DELICES,148 RUE EDOUARD VAILLANT,95870,BEZONS,15971502,2021-04-15T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,48.924429,2.208834
1062,CARREFOUR CONTACT (CARREFOUR CONTACT AALJBN GSTION),135 Rue de Conflans,95220,HERBLAY SUR SEINE,16032300,2021-06-08T02:00:00+02:00,Alimentation générale,Satisfaisant,,Alimentation générale,48.998915,2.151876
1085,LA BOUCHERIE DES TROIS COMMUNES,201 RUE JULES FERRY,95360,MONTMAGNY,15870980,2021-01-28T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.95904,2.336239
1087,MAIRIE COMMUNE DE LE PLESSIS BOUCHARD,"11, rue de la Butte aux Merles",95130,Le Plessis-Bouchard,21-075623-1,2021-09-22T02:00:00+02:00,Restauration collective,Satisfaisant,95491101,Restauration collective,49.000188,2.232299
1092,MAISON BOURG,225 RUE DE PARIS,95150,TAVERNY,15973249,2021-04-19T02:00:00+02:00,Boulangerie-Pâtisserie,Satisfaisant,,Boulangerie-Pâtisserie,49.026854,2.224035
1149,POISSONNERIE ILYESS,2 AV DIVISION LECLERC,95170,DEUIL LA BARRE,16192424,2021-10-08T02:00:00+02:00,Poissonnerie,Satisfaisant,,Poissonnerie,48.966426,2.318427
2038,SEB,ZI Les Ecricolles,95410,Groslay,20-093188-1,2020-12-10T01:00:00+01:00,Production d'abats,Satisfaisant,95288001,,48.988472,2.359043
3010,MAIRIE COMMUNE DE OSNY,RUE DE PUISEUX,95520,Osny,20-083980-1,2020-12-02T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,49.060512,2.052605
3134,MAIRIE COMMUNE DE SAINT WITZ,1 RUE DU MOULIN A VENT,95470,Fosses,20-088639-1,2020-12-11T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,49.091559,2.571441
3525,MAIRIE COMMUNE DE BRUYERES SUR OISE,RUE DES ECOLES,95820,Bruyères-sur-Oise,20-083611-1,2020-12-01T01:00:00+01:00,Restauration collective,Satisfaisant,95116004,Restauration collective,49.158509,2.332552
3892,AUX DELICES D ORIENT,3 RUE DU NOUVEAU BEZONS,95870,Bezons,21-059099-1,2021-07-23T02:00:00+02:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.920434,2.204719
3922,4810 RECEPTIONS,6-8 RUE BERTHE MORISOT,95220,Herblay-sur-Seine,21-071888-1,2021-09-10T02:00:00+02:00,Restauration collective,Satisfaisant,95306001,Restauration collective,49.003868,2.192708
3996,SAS NOUVELLE TAIBA,4 RUE D ABLEVAL,95200,Sarcelles,21-079626-1,2021-06-01T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,A améliorer,95585011,,48.997617,2.393083
4156,AROMETSAVEURS,10 AVENUE LOUIS BLERIOT,95740,Frépillon,21-062860-1,2021-07-05T02:00:00+02:00,Restauration collective,Très satisfaisant,95256001,Restauration collective,49.047157,2.195188
4195,AMINECOV,"17bis, rue Colbert",95460,Ézanville,21-063634-1,2021-08-19T02:00:00+02:00,Chaîne d'abattage de volaille/lagomorphe/petit gibier,Satisfaisant,95229002,,49.030649,2.366866
4251,IME HENRI WALLON,15 RUE DES COQUETIERS,95200,Sarcelles,21-039504-1,2021-04-06T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.984772,2.389113
4307,AMINECOV,"17bis, rue Colbert",95460,Ézanville,21-063531-1,2021-08-19T02:00:00+02:00,Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage,Satisfaisant,95229002,,49.030649,2.366866
4459,HAARP,14-16 rue de Verdun,95370,Montigny-lès-Cormeilles,20-094560-1,2021-01-27T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.984986,2.192059
4704,COMPAGNIE PAUL PREDAULT,1 AV MARCEL CERDAN,95190,Goussainville,20-084720-1,2020-12-03T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,95280001,,49.025104,2.458293
4972,FONDATION CHANTEPIE MANCIER,9 rue chantepie Mancier,95290,L'Isle-Adam,21-030673-1,2021-04-19T02:00:00+02:00,Restauration collective,A améliorer,,Restauration collective,49.114179,2.223338
5116,SERENEST ENTREPRISE,18 RUE DES BEAUX SOLEILS,95520,Osny,21-006148-1,2021-01-19T01:00:00+01:00,Restauration collective,A améliorer,,Restauration collective,49.053077,2.069463
5163,SANTE RESTAURATION SERVICES,16 RUE FERDINAND DE LESSEPS,95190,Goussainville,21-063082-1,2021-08-04T02:00:00+02:00,Restauration collective,Satisfaisant,95280980,Restauration collective,49.019649,2.459185
5977,LE PETIT COIN DU BOIS JACQUES,24 AV DE PARIS,95600,Eaubonne,21-046987-1,2021-06-15T02:00:00+02:00,Restaurant,A corriger de manière urgente,,Restaurant,48.992596,2.283991
6175,RESIDENCE DU VEXIN,Rue Gambetta,95770,Saint-Clair-sur-Epte,21-043035-1,2021-04-28T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,49.202454,1.677932
6469,MAIRIE COMMUNE DE ROISSY EN FRANCE,42 RUE HOUDART,95700,Roissy-en-France,20-088783-1,2020-12-15T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,49.004729,2.515928
6721,LODOS VIANDES,7 avenue des Entrepreneurs,95400,Villiers-le-Bel,21-049215-1,2021-06-09T02:00:00+02:00,Découpe de viande de boucherie,Satisfaisant,95680131,,48.999315,2.3926
6724,LA FERME DE L'OISE,1 chemin départemental 28,95450,Ableiges,21-056578-1,2021-06-22T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,49.09077,1.980487
7177,SIMPLY MARKET,25 avenue Jeanne d'Arc,95600,Eaubonne,21-034207-1,2021-03-31T02:00:00+02:00,Libre service,Satisfaisant,,Libre service,48.99041,2.277338
7451,MAIRIE COMMUNE DE CORMEILLES EN PARISIS,4 RUE ANTOINE DE SAINT EXUPERY,95240,Cormeilles-en-Parisis,21-005214-1,2021-01-20T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.957053,2.195786
7553,MAIRIE COMMUNE DE MONTMAGNY,sentier des lévriers,95360,Montmagny,21-046236-1,2021-06-04T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,48.973474,2.340432
8050,OLLIVIER PASCAL,18 RUE JEAN JAURES,95640,Marines,21-063254-1,2021-07-06T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,49.14398,1.981345
9146,SARL LA COCHONNAILLE,14 RUE LAFAYETTE,95600,Eaubonne,21-023066-1,2021-03-02T01:00:00+01:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.996995,2.283168
9296,EFEM,24 RUE DU FER A CHEVAL,95200,Sarcelles,21-027840-1,2021-04-02T02:00:00+02:00,"VH, VSM, préparation viandes boucherie",Satisfaisant,95585001,,48.996521,2.3909
9422,MAIRIE COMMUNE DE ECOUEN,16 AVENUE DU CONNETABLE,95440,Écouen,21-022761-1,2021-03-08T01:00:00+01:00,Restauration collective,Satisfaisant,95205002,Restauration collective,49.025824,2.374844
9672,LES ESSENTIELLES SOISY SOUS MONTMORENCY,31 B AV DU GENERAL DE GAULLE,95230,Soisy-sous-Montmorency,20-086376-1,2020-12-08T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.984732,2.299584
9716,COLLEGE L'ARDILLIERE DE NEZANT,"1, RUE DE NEZANT",95350,Saint-Brice-sous-Forêt,20-084991-1,2020-12-03T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.995785,2.350725
9896,SODIVALD EXPLOITATION,25 rue de Beaumont,95290,L'Isle-Adam,21-085054-1,2021-10-19T02:00:00+02:00,Poissonnerie,Très satisfaisant,,Poissonnerie,49.115074,2.227918
9920,MAIRIE COMMUNE DE AUVERS SUR OISE,58 RUE DU GENERAL DE GAULLE,95430,Auvers-sur-Oise,21-007886-1,2021-02-01T01:00:00+01:00,Restauration collective,A améliorer,,Restauration collective,49.071282,2.17123
10465,MEDYA VIANDES,"6, rue René VILLEMER",95500,Le Thillay,21-010551-1,2021-02-10T01:00:00+01:00,Découpe de viande de boucherie,A améliorer,95612008,,48.998876,2.478567
10572,IKEA,67 Rue des Buttes,95500,Gonesse,21-072168-1,2021-08-17T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,48.975029,2.495045
10575,IKEA,176 Avenue de la Plaine de France,95500,Gonesse,21-072164-1,2021-08-17T02:00:00+02:00,Libre service|Alimentation générale,Très satisfaisant,,Libre service|Alimentation générale,48.976903,2.498153
10826,ECOLE MATERNELLE PUBLIQUE JEAN MACE,ECOLE MATERNELLE PUBLIQUE JEAN MACE,95100,Argenteuil,21-074048-1,2021-09-13T02:00:00+02:00,Restauration collective,Satisfaisant,,Restauration collective,,
11147,INSTANT DESSERT,14 RUE DU PETIT ALBI,95520,Osny,21-039140-1,2021-05-20T02:00:00+02:00,Préparation de produits composés,Satisfaisant,,,49.055607,2.03473
11754,FRANCE ENTREPRENDRE,6 SQ DE NORMANDIE,95470,Fosses,21-064703-1,2021-08-10T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.098569,2.501729
13034,SOCIETE FRANCE BOSNIE,17 AV DE FLORE,95500,Le Thillay,21-083477-1,2021-10-14T02:00:00+02:00,Transformation de produits carnés,A améliorer,95612014,,48.997991,2.478818
14304,ECOLE ELEMENTAIRE JEAN JAURES,27 RUE DES ECOLES,95220,Herblay-sur-Seine,21-011220-1,2021-01-08T01:00:00+01:00,Restauration collective,A améliorer,,Restauration collective,49.005952,2.130788
14535,KB DELICES,47 BOULEVARD DE LA MUETTE,95140,Garges-lès-Gonesse,21-038839-1,2021-04-07T02:00:00+02:00,Libre service|Alimentation générale,A améliorer,,Libre service|Alimentation générale,48.976264,2.414982
14989,COMPAGNIE PAUL PREDAULT,1 AVENUE MARCEL CERDAN,95195,Goussainville,21-031776-1,2021-03-16T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,95280001,,,
15129,REPAS 95,"9, rue Louis Armand",95130,Le Plessis-Bouchard,20-090246-1,2020-12-11T01:00:00+01:00,Restauration collective,Très satisfaisant,95491003,Restauration collective,48.999905,2.248107
16025,LA DEPARTEMENTALE BOYAUDERIE,"6, rue Carnot",95410,Groslay,20-093195-1,2020-12-11T01:00:00+01:00,Production d'abats,Satisfaisant,95288002,,48.986003,2.355724
16096,LE DRIANT PHILIPPE,232 route de Conflans,95220,Herblay-sur-Seine,21-011973-1,2021-02-16T01:00:00+01:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,49.000843,2.1433
16350,IKEA,Meubles IKEA PARIS NORD 2,95950,Gonesse,21-069315-1,2021-08-17T02:00:00+02:00,Restaurant,Très satisfaisant,,Restaurant,,
16811,PONT AUX DAMES,Avenue Théodore Monod,95150,Taverny,21-023084-1,2021-03-02T01:00:00+01:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,49.028896,2.205765
16868,EXCESS INTERNATIONAL,5 RUE DU MEUNIER,95700,Roissy-en-France,21-005673-1,2021-01-19T01:00:00+01:00,Entreposage non spécialisé de denrées alimentaires,Très satisfaisant,,,49.004904,2.499988
17152,GONDAL BOUCHERIE,4 AV DE PARIS,95600,Eaubonne,21-023024-1,2021-03-02T01:00:00+01:00,Boucherie-Charcuterie,Satisfaisant,,Boucherie-Charcuterie,48.99308,2.282235
17434,COLLEGE JULES FERRY,15 bis rue Maurice Berteaux,95120,Ermont,20-083970-1,2020-12-01T01:00:00+01:00,Restauration collective,Satisfaisant,,Restauration collective,48.986672,2.259653
18283,UNITE CENTRALE DE PRODUCTION DEPARTEMENTALE 95,89 rue Jean-Jaurès,95320,Saint-Leu-la-Forêt,20-093182-1,2020-12-04T01:00:00+01:00,Restauration collective,Satisfaisant,95563126,Restauration collective,49.012978,2.235783
18356,SOCIETE RERO,13 RUE JEAN PIERRE TIMBAUD,95100,Argenteuil,20-091980-1,2020-12-29T01:00:00+01:00,Transformation de produits carnés,Satisfaisant,95018022,,48.950518,2.214025
18474,ETOILE DE MONTMAGNY,1 AVENUE DU GENERAL DE GAULLE,95360,Montmagny,21-060181-1,2021-06-15T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.974361,2.346891
18808,MAZARIN PARIS TRAITEUR,4 RUE DE LA METAIRIE,95640,Marines,21-078514-1,2021-09-30T02:00:00+02:00,Restauration collective,Très satisfaisant,95370001,Restauration collective,49.148151,1.968363
20169,LA CASA ERNESTO,"2, place du Pâtis",95290,L'Isle-Adam,20-084792-1,2020-12-01T01:00:00+01:00,Restaurant,Satisfaisant,,Restaurant,49.111617,2.212262
20276,NEWREST FRANCE,22 RUE DES ECOLES,95500,Le Thillay,21-038978-1,2021-03-11T01:00:00+01:00,Restauration collective,Satisfaisant,95612009,Restauration collective,48.996102,2.477815
20438,MAIRIE COMMUNE DE GROSLAY,8 Place de la Libération,95410,Groslay,21-086161-1,2021-10-21T02:00:00+02:00,Restauration collective,A améliorer,95288102,Restauration collective,48.986609,2.344427
20557,ILGO,9 rue Berthelot,95500,Gonesse,21-091028-1,2021-11-09T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,48.980741,2.454885
21025,COLLEGE JEAN FRANCOIS CLERVOY,AVENUE DES MARAIS,95130,Franconville,20-090772-1,2020-12-17T01:00:00+01:00,Restauration collective,Très satisfaisant,,Restauration collective,48.995222,2.22045
21329,LA CROQUANTE PIZZARO,15 RUE GEORGES BOUCHER,95480,Pierrelaye,21-029325-1,2021-04-13T02:00:00+02:00,Restaurant,A améliorer,,Restaurant,49.022151,2.155155
22188,DAR ASIA,43 BD DE LA MUETTE,95140,Garges-lès-Gonesse,21-075652-1,2021-07-06T02:00:00+02:00,Transformation de produits de la pêche,Satisfaisant,95268005,,48.976553,2.414476
22393,DAR ASIA,43 BD DE LA MUETTE,95140,Garges-lès-Gonesse,21-075651-1,2021-07-06T02:00:00+02:00,Transformation de produits carnés,Satisfaisant,95268005,,48.976553,2.414476
22577,POMONA,"4, rue du Palmer",95310,Saint-Ouen-l'Aumône,21-015860-1,2021-02-17T01:00:00+01:00,Transport de denrées alimentaires,Très satisfaisant,,,49.03722,2.140316
23617,EL AZZOUZI,47 BD DE LA MUETTE,95140,Garges-lès-Gonesse,21-037802-1,2021-04-29T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.976062,2.415178
25462,CHICKEN SPOT,CHICKEN SPOT,95520,Osny,21-038770-1,2021-05-07T02:00:00+02:00,Restaurant,Satisfaisant,,Restaurant,49.060684,2.075622
25590,BOUCHERIE 2MF,135 RUE HENRI BARBUSSE,95100,Argenteuil,21-058893-1,2021-07-01T02:00:00+02:00,Boucherie-Charcuterie,A améliorer,,Boucherie-Charcuterie,48.935302,2.236895
